Arc_ID	Net_ID	from_N	to_N	cost	low	up
A123	N001	N1	N161	7.47	0	7
A124	N001	N1	N136	17.49	0	7
A125	N001	N1	N107	8.47	0	7
A126	N001	N1	N154	5.79	0	6
A127	N001	N1	N100	3.97	0	9
A128	N001	N1	N105	15.64	0	8
A129	N001	N1	N100	9.14	0	8
A130	N001	N1	N180	5.67	0	8
A131	N001	N1	N117	7.41	0	6
A132	N001	N1	N169	15.43	0	8
A133	N001	N1	N152	18.23	0	9
A134	N001	N1	N166	11.0	0	9
A135	N001	N1	N103	11.4	0	5
A136	N001	N1	N132	14.79	0	5
A137	N001	N1	N111	2.3	0	9
A138	N001	N1	N144	0.39	0	9
A139	N001	N1	N118	15.52	0	8
A140	N001	N1	N112	3.81	0	8
A141	N001	N2	N91	166.57	0	1000
A142	N001	N2	N93	24.29	0	7
A143	N001	N2	N162	16.86	0	6
A144	N001	N2	N150	19.12	0	7
A145	N001	N2	N168	7.71	0	8
A146	N001	N2	N161	16.28	0	5
A147	N001	N2	N111	1.58	0	9
A148	N001	N2	N169	15.38	0	8
A149	N001	N2	N181	9.0	0	6
A150	N001	N2	N160	19.66	0	6
A151	N001	N2	N116	9.79	0	6
A152	N001	N2	N111	2.93	0	5
A153	N001	N2	N119	11.75	0	6
A154	N001	N2	N134	7.82	0	8
A155	N001	N2	N153	2.01	0	9
A156	N001	N2	N146	1.93	0	9
A157	N001	N2	N144	5.06	0	7
A158	N001	N2	N109	1.35	0	7
A159	N001	N2	N103	6.54	0	5
A160	N001	N2	N158	4.73	0	7
A161	N001	N2	N124	2.13	0	9
A162	N001	N2	N117	18.44	0	8
A163	N001	N2	N175	18.91	0	9
A164	N001	N2	N153	0.96	0	6
A165	N001	N2	N151	11.95	0	8
A166	N001	N2	N92	8.96	0	7
A167	N001	N2	N133	8.9	0	7
A168	N001	N2	N114	19.22	0	7
A169	N001	N2	N122	0.98	0	9
A170	N001	N2	N180	17.68	0	9
A171	N001	N2	N113	4.71	0	6
A172	N001	N2	N129	9.77	0	7
A173	N001	N2	N167	17.63	0	5
A174	N001	N2	N118	4.26	0	7
A175	N001	N2	N128	6.67	0	9
A176	N001	N2	N117	16.64	0	9
A177	N001	N2	N123	13.01	0	8
A178	N001	N2	N160	12.76	0	6
A179	N001	N2	N142	10.78	0	6
A180	N001	N2	N107	10.19	0	6
A181	N001	N2	N132	2.65	0	6
A182	N001	N2	N114	10.51	0	9
A183	N001	N2	N148	10.34	0	6
A184	N001	N2	N126	16.83	0	5
A185	N001	N2	N177	2.55	0	8
A186	N001	N2	N129	5.68	0	5
A187	N001	N2	N135	0.38	0	8
A188	N001	N3	N91	179.9	0	1000
A189	N001	N3	N94	27.36	0	8
A190	N001	N3	N122	3.49	0	7
A191	N001	N3	N121	5.98	0	6
A192	N001	N3	N104	10.78	0	6
A193	N001	N3	N97	13.99	0	7
A194	N001	N3	N116	14.57	0	6
A195	N001	N3	N152	3.05	0	9
A196	N001	N3	N123	1.02	0	7
A197	N001	N3	N165	11.14	0	9
A198	N001	N3	N165	13.42	0	7
A199	N001	N3	N168	7.27	0	7
A200	N001	N3	N104	7.84	0	6
A201	N001	N3	N98	5.96	0	7
A202	N001	N3	N103	2.73	0	5
A203	N001	N3	N161	15.25	0	8
A204	N001	N3	N135	18.81	0	8
A205	N001	N3	N117	15.89	0	9
A206	N001	N3	N142	6.5	0	5
A207	N001	N3	N134	3.63	0	6
A208	N001	N3	N131	8.59	0	7
A209	N001	N3	N139	1.43	0	7
A210	N001	N3	N117	19.64	0	9
A211	N001	N3	N137	0.65	0	9
A212	N001	N3	N160	13.62	0	5
A213	N001	N3	N119	14.83	0	9
A214	N001	N3	N175	9.63	0	8
A215	N001	N3	N157	15.01	0	7
A216	N001	N3	N171	12.51	0	9
A217	N001	N3	N158	4.32	0	6
A218	N001	N3	N144	18.82	0	9
A219	N001	N3	N110	16.64	0	7
A220	N001	N3	N162	11.96	0	8
A221	N001	N3	N149	0.71	0	5
A222	N001	N3	N113	8.43	0	9
A223	N001	N3	N130	12.73	0	6
A224	N001	N3	N95	8.13	0	6
A225	N001	N3	N153	15.61	0	6
A226	N001	N3	N124	9.75	0	7
A227	N001	N3	N99	14.07	0	8
A228	N001	N3	N119	12.69	0	9
A229	N001	N3	N128	0.75	0	9
A230	N001	N3	N132	18.04	0	7
A231	N001	N3	N114	10.7	0	8
A232	N001	N3	N159	17.83	0	6
A233	N001	N4	N91	173.58	0	1000
A234	N001	N4	N95	27.77	0	5
A235	N001	N4	N120	14.4	0	9
A236	N001	N4	N124	12.84	0	5
A237	N001	N4	N141	10.96	0	5
A238	N001	N4	N98	16.36	0	8
A239	N001	N4	N105	5.98	0	5
A240	N001	N4	N179	6.55	0	7
A241	N001	N4	N128	0.94	0	7
A242	N001	N4	N181	5.65	0	5
A243	N001	N4	N121	3.6	0	9
A244	N001	N4	N168	6.41	0	5
A245	N001	N4	N112	15.7	0	9
A246	N001	N4	N166	10.65	0	6
A247	N001	N4	N98	0.81	0	7
A248	N001	N4	N112	5.6	0	6
A249	N001	N4	N128	2.5	0	5
A250	N001	N4	N154	8.52	0	8
A251	N001	N4	N106	3.84	0	9
A252	N001	N4	N92	15.8	0	5
A253	N001	N4	N94	10.63	0	6
A254	N001	N4	N150	5.69	0	6
A255	N001	N4	N120	0.68	0	9
A256	N001	N4	N112	12.42	0	6
A257	N001	N4	N167	10.16	0	9
A258	N001	N4	N131	16.2	0	8
A259	N001	N4	N97	2.59	0	5
A260	N001	N4	N181	13.17	0	9
A261	N001	N4	N179	17.22	0	7
A262	N001	N4	N170	16.59	0	8
A263	N001	N4	N181	16.13	0	9
A264	N001	N4	N135	16.24	0	8
A265	N001	N4	N102	5.09	0	9
A266	N001	N4	N181	15.17	0	9
A267	N001	N4	N131	5.09	0	5
A268	N001	N4	N132	17.29	0	9
A269	N001	N4	N112	11.41	0	6
A270	N001	N4	N99	18.4	0	9
A271	N001	N4	N92	6.82	0	6
A272	N001	N4	N172	6.33	0	5
A273	N001	N4	N130	16.67	0	8
A274	N001	N4	N141	1.32	0	5
A275	N001	N4	N93	17.59	0	9
A276	N001	N4	N155	17.29	0	6
A277	N001	N4	N142	8.67	0	9
A278	N001	N4	N181	12.98	0	7
A279	N001	N4	N173	15.31	0	9
A280	N001	N4	N171	3.89	0	5
A281	N001	N4	N177	1.6	0	6
A282	N001	N4	N148	10.43	0	6
A283	N001	N4	N160	6.96	0	7
A284	N001	N4	N112	5.6	0	5
A285	N001	N4	N150	6.4	0	9
A286	N001	N4	N133	17.68	0	9
A287	N001	N4	N121	10.7	0	7
A288	N001	N5	N91	108.28	0	1000
A289	N001	N5	N96	27.26	0	9
A290	N001	N5	N145	17.32	0	9
A291	N001	N5	N125	15.42	0	8
A292	N001	N5	N136	1.81	0	9
A293	N001	N5	N112	7.29	0	6
A294	N001	N5	N151	17.45	0	8
A295	N001	N5	N119	15.59	0	8
A296	N001	N5	N128	1.58	0	7
A297	N001	N5	N124	13.64	0	9
A298	N001	N5	N159	0.52	0	6
A299	N001	N5	N176	15.51	0	6
A300	N001	N5	N140	12.45	0	7
A301	N001	N5	N166	18.33	0	5
A302	N001	N5	N97	6.86	0	9
A303	N001	N5	N172	7.51	0	9
A304	N001	N5	N167	1.49	0	7
A305	N001	N5	N158	18.56	0	7
A306	N001	N5	N142	10.96	0	8
A307	N001	N5	N146	11.61	0	9
A308	N001	N5	N147	19.17	0	6
A309	N001	N5	N134	15.69	0	6
A310	N001	N5	N178	5.59	0	5
A311	N001	N5	N156	6.6	0	5
A312	N001	N5	N126	19.3	0	6
A313	N001	N5	N121	14.95	0	8
A314	N001	N5	N115	5.15	0	5
A315	N001	N5	N103	16.39	0	9
A316	N001	N5	N113	2.95	0	6
A317	N001	N5	N98	14.28	0	6
A318	N001	N5	N145	8.75	0	6
A319	N001	N5	N143	11.75	0	8
A320	N001	N5	N144	0.78	0	7
A321	N001	N5	N99	4.47	0	5
A322	N001	N5	N106	1.34	0	6
A323	N001	N5	N174	3.01	0	9
A324	N001	N5	N153	18.19	0	7
A325	N001	N5	N112	13.36	0	8
A326	N001	N6	N91	101.29	0	1000
A327	N001	N6	N97	38.31	0	7
A328	N001	N6	N133	3.51	0	5
A329	N001	N6	N169	9.9	0	6
A330	N001	N6	N92	4.03	0	8
A331	N001	N6	N161	8.48	0	8
A332	N001	N6	N110	16.51	0	9
A333	N001	N6	N104	18.04	0	8
A334	N001	N6	N120	7.88	0	8
A335	N001	N6	N99	16.99	0	5
A336	N001	N6	N117	7.43	0	6
A337	N001	N6	N147	4.44	0	7
A338	N001	N6	N150	6.14	0	7
A339	N001	N6	N111	8.19	0	8
A340	N001	N6	N150	18.98	0	9
A341	N001	N6	N120	8.02	0	7
A342	N001	N6	N178	3.41	0	5
A343	N001	N6	N136	10.68	0	7
A344	N001	N6	N127	7.59	0	5
A345	N001	N6	N109	10.6	0	7
A346	N001	N6	N129	8.66	0	7
A347	N001	N6	N175	4.05	0	6
A348	N001	N6	N118	16.21	0	5
A349	N001	N6	N181	9.56	0	9
A350	N001	N6	N152	17.46	0	9
A351	N001	N6	N150	15.52	0	6
A352	N001	N6	N161	8.43	0	5
A353	N001	N6	N166	3.27	0	9
A354	N001	N6	N117	18.43	0	8
A355	N001	N6	N116	5.48	0	9
A356	N001	N6	N168	12.7	0	6
A357	N001	N6	N128	16.72	0	8
A358	N001	N6	N150	6.76	0	9
A359	N001	N6	N154	15.35	0	8
A360	N001	N6	N110	6.99	0	5
A361	N001	N6	N176	7.59	0	7
A362	N001	N6	N148	9.06	0	6
A363	N001	N6	N126	1.74	0	6
A364	N001	N6	N121	0.5	0	8
A365	N001	N6	N162	10.26	0	7
A366	N001	N6	N147	19.6	0	8
A367	N001	N6	N164	10.4	0	7
A368	N001	N6	N138	19.48	0	8
A369	N001	N6	N161	2.57	0	5
A370	N001	N6	N105	17.98	0	6
A371	N001	N6	N134	13.53	0	7
A372	N001	N6	N180	18.92	0	5
A373	N001	N6	N179	16.78	0	7
A374	N001	N6	N124	2.72	0	8
A375	N001	N6	N176	1.9	0	6
A376	N001	N6	N120	0.92	0	6
A377	N001	N7	N91	107.9	0	1000
A378	N001	N7	N98	21.73	0	5
A379	N001	N7	N156	7.35	0	9
A380	N001	N7	N145	12.65	0	7
A381	N001	N7	N111	15.93	0	6
A382	N001	N7	N176	19.15	0	8
A383	N001	N7	N156	12.15	0	8
A384	N001	N7	N159	5.83	0	9
A385	N001	N7	N176	4.72	0	8
A386	N001	N7	N176	10.71	0	7
A387	N001	N7	N159	13.92	0	8
A388	N001	N7	N104	4.89	0	6
A389	N001	N7	N112	1.99	0	6
A390	N001	N7	N148	8.89	0	8
A391	N001	N7	N136	3.87	0	7
A392	N001	N7	N180	6.32	0	9
A393	N001	N7	N147	14.45	0	6
A394	N001	N7	N120	11.06	0	8
A395	N001	N7	N107	0.64	0	7
A396	N001	N7	N162	14.29	0	9
A397	N001	N7	N110	15.04	0	8
A398	N001	N7	N134	2.79	0	8
A399	N001	N7	N108	1.87	0	9
A400	N001	N7	N179	8.42	0	7
A401	N001	N7	N178	7.98	0	7
A402	N001	N7	N143	12.26	0	6
A403	N001	N7	N122	16.62	0	8
A404	N001	N7	N144	18.41	0	8
A405	N001	N7	N124	17.67	0	9
A406	N001	N7	N165	14.32	0	6
A407	N001	N7	N158	15.12	0	9
A408	N001	N7	N133	13.17	0	5
A409	N001	N7	N112	17.46	0	8
A410	N001	N7	N92	2.12	0	9
A411	N001	N7	N180	0.36	0	5
A412	N001	N7	N134	14.02	0	8
A413	N001	N7	N126	15.39	0	6
A414	N001	N7	N107	14.43	0	6
A415	N001	N7	N100	17.02	0	7
A416	N001	N7	N152	5.83	0	6
A417	N001	N7	N106	17.69	0	5
A418	N001	N7	N93	6.49	0	8
A419	N001	N7	N101	5.42	0	6
A420	N001	N7	N154	2.04	0	9
A421	N001	N7	N180	7.53	0	9
A422	N001	N7	N108	15.49	0	8
A423	N001	N7	N143	19.29	0	5
A424	N001	N7	N113	5.72	0	7
A425	N001	N7	N167	14.7	0	9
A426	N001	N8	N91	188.42	0	1000
A427	N001	N8	N99	27.55	0	9
A428	N001	N8	N158	5.11	0	9
A429	N001	N8	N105	4.65	0	8
A430	N001	N8	N108	0.56	0	5
A431	N001	N8	N154	5.28	0	8
A432	N001	N8	N157	16.24	0	7
A433	N001	N8	N136	10.57	0	8
A434	N001	N8	N168	0.92	0	6
A435	N001	N8	N176	4.15	0	7
A436	N001	N8	N113	8.02	0	9
A437	N001	N8	N135	13.7	0	7
A438	N001	N8	N146	7.51	0	6
A439	N001	N8	N178	11.8	0	6
A440	N001	N8	N149	16.74	0	7
A441	N001	N8	N115	12.84	0	5
A442	N001	N8	N115	2.79	0	8
A443	N001	N8	N153	16.05	0	9
A444	N001	N8	N94	3.1	0	6
A445	N001	N8	N115	13.22	0	5
A446	N001	N8	N98	6.7	0	5
A447	N001	N8	N162	9.22	0	9
A448	N001	N8	N131	19.9	0	8
A449	N001	N8	N148	13.16	0	7
A450	N001	N8	N110	2.25	0	9
A451	N001	N8	N95	0.31	0	9
A452	N001	N8	N168	3.52	0	5
A453	N001	N8	N102	4.42	0	7
A454	N001	N8	N162	5.15	0	7
A455	N001	N8	N142	1.41	0	8
A456	N001	N8	N114	12.12	0	6
A457	N001	N8	N103	19.78	0	6
A458	N001	N8	N174	6.39	0	7
A459	N001	N8	N117	18.42	0	9
A460	N001	N8	N158	4.3	0	7
A461	N001	N8	N155	3.99	0	6
A462	N001	N8	N174	17.79	0	7
A463	N001	N8	N129	10.94	0	9
A464	N001	N8	N101	7.79	0	6
A465	N001	N8	N114	16.77	0	6
A466	N001	N8	N100	5.33	0	7
A467	N001	N8	N116	0.51	0	6
A468	N001	N8	N140	7.12	0	8
A469	N001	N8	N108	17.44	0	7
A470	N001	N8	N123	4.75	0	8
A471	N001	N8	N135	0.21	0	8
A472	N001	N8	N167	3.61	0	9
A473	N001	N8	N102	12.18	0	6
A474	N001	N8	N107	17.58	0	5
A475	N001	N8	N166	11.6	0	5
A476	N001	N9	N91	132.43	0	1000
A477	N001	N9	N100	29.48	0	7
A478	N001	N9	N113	2.44	0	5
A479	N001	N9	N109	13.92	0	5
A480	N001	N9	N124	16.91	0	9
A481	N001	N9	N140	16.4	0	8
A482	N001	N9	N102	11.16	0	5
A483	N001	N9	N103	0.27	0	7
A484	N001	N9	N136	5.43	0	9
A485	N001	N9	N144	8.13	0	7
A486	N001	N9	N109	9.33	0	9
A487	N001	N9	N137	16.54	0	9
A488	N001	N9	N126	1.99	0	5
A489	N001	N9	N145	9.46	0	7
A490	N001	N9	N141	7.74	0	5
A491	N001	N9	N105	17.91	0	7
A492	N001	N9	N94	11.46	0	7
A493	N001	N9	N93	16.3	0	9
A494	N001	N9	N171	0.78	0	5
A495	N001	N9	N141	19.26	0	8
A496	N001	N9	N167	12.73	0	7
A497	N001	N9	N146	11.38	0	5
A498	N001	N9	N181	11.18	0	8
A499	N001	N9	N110	8.21	0	6
A500	N001	N9	N146	17.83	0	9
A501	N001	N9	N152	11.57	0	8
A502	N001	N9	N111	12.52	0	8
A503	N001	N9	N126	11.02	0	7
A504	N001	N9	N150	8.09	0	6
A505	N001	N9	N104	13.19	0	6
A506	N001	N9	N116	18.47	0	9
A507	N001	N9	N101	0.41	0	8
A508	N001	N9	N130	5.76	0	5
A509	N001	N9	N142	1.4	0	8
A510	N001	N9	N116	19.84	0	8
A511	N001	N9	N169	13.23	0	9
A512	N001	N9	N138	10.6	0	6
A513	N001	N9	N174	10.47	0	6
A514	N001	N10	N91	137.47	0	1000
A515	N001	N10	N101	26.2	0	7
A516	N001	N10	N152	5.91	0	9
A517	N001	N10	N166	18.0	0	8
A518	N001	N10	N97	19.93	0	9
A519	N001	N10	N133	12.15	0	7
A520	N001	N10	N149	0.76	0	6
A521	N001	N10	N114	3.22	0	7
A522	N001	N10	N106	5.98	0	6
A523	N001	N10	N141	3.2	0	8
A524	N001	N10	N131	2.29	0	9
A525	N001	N10	N98	6.49	0	9
A526	N001	N10	N100	1.35	0	5
A527	N001	N10	N116	11.92	0	5
A528	N001	N10	N160	16.04	0	6
A529	N001	N10	N105	8.98	0	5
A530	N001	N10	N126	15.12	0	5
A531	N001	N10	N131	6.98	0	5
A532	N001	N10	N112	16.8	0	7
A533	N001	N10	N140	17.66	0	7
A534	N001	N10	N153	11.7	0	8
A535	N001	N10	N96	8.43	0	7
A536	N001	N10	N180	9.67	0	7
A537	N001	N10	N175	3.96	0	6
A538	N001	N10	N132	10.57	0	5
A539	N001	N10	N165	16.31	0	8
A540	N001	N10	N170	17.44	0	5
A541	N001	N10	N161	0.49	0	8
A542	N001	N10	N179	15.08	0	5
A543	N001	N10	N155	15.62	0	9
A544	N001	N10	N179	3.35	0	8
A545	N001	N10	N94	12.52	0	8
A546	N001	N10	N153	12.83	0	5
A547	N001	N10	N171	13.88	0	5
A548	N001	N10	N153	7.78	0	7
A549	N001	N10	N152	11.35	0	5
A550	N001	N10	N159	8.15	0	5
A551	N001	N10	N95	4.53	0	8
A552	N001	N11	N91	108.35	0	1000
A553	N001	N11	N102	28.81	0	5
A554	N001	N11	N167	8.49	0	9
A555	N001	N11	N158	8.39	0	8
A556	N001	N11	N96	12.71	0	9
A557	N001	N11	N142	1.12	0	5
A558	N001	N11	N93	15.68	0	8
A559	N001	N11	N110	9.41	0	7
A560	N001	N11	N106	14.77	0	6
A561	N001	N11	N96	12.24	0	9
A562	N001	N11	N181	0.28	0	6
A563	N001	N11	N92	8.73	0	5
A564	N001	N11	N140	18.87	0	9
A565	N001	N11	N173	6.65	0	7
A566	N001	N11	N103	5.07	0	5
A567	N001	N11	N95	14.42	0	5
A568	N001	N11	N114	4.42	0	9
A569	N001	N11	N109	5.97	0	9
A570	N001	N11	N105	2.99	0	9
A571	N001	N11	N174	9.24	0	8
A572	N001	N11	N169	8.31	0	5
A573	N001	N11	N164	5.72	0	9
A574	N001	N11	N153	15.59	0	9
A575	N001	N11	N93	0.04	0	5
A576	N001	N11	N132	6.26	0	6
A577	N001	N11	N166	11.57	0	6
A578	N001	N11	N116	16.44	0	7
A579	N001	N11	N116	12.91	0	6
A580	N001	N11	N161	11.89	0	6
A581	N001	N11	N103	8.92	0	9
A582	N001	N11	N181	0.14	0	9
A583	N001	N11	N129	12.84	0	6
A584	N001	N11	N163	15.13	0	9
A585	N001	N11	N109	17.88	0	8
A586	N001	N11	N151	7.08	0	5
A587	N001	N11	N150	1.61	0	9
A588	N001	N11	N124	18.25	0	9
A589	N001	N11	N172	10.04	0	9
A590	N001	N11	N172	2.5	0	8
A591	N001	N11	N181	6.75	0	5
A592	N001	N11	N145	13.43	0	7
A593	N001	N11	N113	2.29	0	6
A594	N001	N11	N114	16.72	0	7
A595	N001	N11	N96	17.76	0	5
A596	N001	N11	N111	1.4	0	7
A597	N001	N11	N112	16.29	0	7
A598	N001	N12	N91	141.47	0	1000
A599	N001	N12	N103	20.71	0	5
A600	N001	N12	N155	11.51	0	5
A601	N001	N12	N158	3.81	0	9
A602	N001	N12	N179	5.41	0	9
A603	N001	N12	N173	17.27	0	6
A604	N001	N12	N96	4.55	0	9
A605	N001	N12	N112	2.61	0	9
A606	N001	N12	N118	15.98	0	8
A607	N001	N12	N93	2.08	0	7
A608	N001	N12	N127	13.69	0	6
A609	N001	N12	N141	11.64	0	5
A610	N001	N12	N145	1.33	0	5
A611	N001	N12	N181	2.11	0	8
A612	N001	N12	N180	16.17	0	5
A613	N001	N12	N141	12.33	0	5
A614	N001	N12	N132	0.17	0	7
A615	N001	N12	N157	19.38	0	8
A616	N001	N12	N122	0.7	0	8
A617	N001	N12	N105	4.27	0	5
A618	N001	N12	N134	18.92	0	6
A619	N001	N12	N140	0.72	0	6
A620	N001	N12	N171	14.37	0	7
A621	N001	N12	N145	6.08	0	8
A622	N001	N12	N130	1.27	0	5
A623	N001	N12	N126	18.29	0	6
A624	N001	N12	N178	5.33	0	7
A625	N001	N12	N112	7.99	0	9
A626	N001	N12	N142	16.16	0	6
A627	N001	N12	N146	0.74	0	5
A628	N001	N12	N135	13.36	0	9
A629	N001	N12	N168	16.36	0	8
A630	N001	N12	N145	15.2	0	5
A631	N001	N12	N158	1.5	0	8
A632	N001	N12	N115	15.62	0	5
A633	N001	N12	N126	1.79	0	8
A634	N001	N12	N116	13.41	0	5
A635	N001	N12	N102	11.71	0	7
A636	N001	N12	N161	10.17	0	9
A637	N001	N12	N123	17.48	0	9
A638	N001	N12	N164	19.01	0	8
A639	N001	N12	N178	19.99	0	9
A640	N001	N12	N130	13.84	0	8
A641	N001	N12	N135	14.54	0	6
A642	N001	N13	N91	158.99	0	1000
A643	N001	N13	N104	39.85	0	6
A644	N001	N13	N141	1.81	0	7
A645	N001	N13	N113	2.03	0	9
A646	N001	N13	N113	16.32	0	6
A647	N001	N13	N111	8.02	0	7
A648	N001	N13	N180	14.83	0	5
A649	N001	N13	N157	4.43	0	5
A650	N001	N13	N143	11.05	0	8
A651	N001	N13	N169	10.93	0	8
A652	N001	N13	N141	4.1	0	7
A653	N001	N13	N98	1.13	0	5
A654	N001	N13	N170	11.05	0	8
A655	N001	N13	N153	19.7	0	6
A656	N001	N13	N180	5.57	0	5
A657	N001	N13	N158	6.48	0	5
A658	N001	N13	N161	2.96	0	6
A659	N001	N13	N109	5.68	0	8
A660	N001	N13	N164	11.68	0	9
A661	N001	N13	N116	5.83	0	7
A662	N001	N13	N116	7.95	0	7
A663	N001	N13	N124	13.92	0	6
A664	N001	N13	N105	0.93	0	8
A665	N001	N13	N129	13.12	0	9
A666	N001	N13	N101	6.27	0	5
A667	N001	N13	N128	7.41	0	9
A668	N001	N13	N175	18.34	0	5
A669	N001	N13	N134	18.21	0	7
A670	N001	N13	N132	0.57	0	7
A671	N001	N13	N144	9.46	0	8
A672	N001	N13	N176	9.95	0	7
A673	N001	N13	N163	1.3	0	5
A674	N001	N13	N99	14.27	0	8
A675	N001	N13	N152	14.55	0	8
A676	N001	N13	N116	18.78	0	7
A677	N001	N13	N159	1.21	0	6
A678	N001	N13	N154	19.67	0	5
A679	N001	N13	N146	8.89	0	6
A680	N001	N13	N126	7.14	0	5
A681	N001	N13	N119	13.37	0	9
A682	N001	N13	N125	1.75	0	7
A683	N001	N13	N94	3.16	0	8
A684	N001	N13	N181	0.43	0	5
A685	N001	N13	N150	11.37	0	9
A686	N001	N13	N111	5.09	0	6
A687	N001	N13	N163	1.65	0	5
A688	N001	N13	N175	13.36	0	5
A689	N001	N13	N96	2.53	0	9
A690	N001	N14	N91	135.17	0	1000
A691	N001	N14	N105	38.01	0	5
