Arc_ID	Net_ID	from_N	to_N	cost	low	up
A344	N001	N12	N54	6.73	0	9
A345	N001	N12	N61	14.85	0	5
A346	N001	N12	N54	19.43	0	8
A347	N001	N12	N58	7.79	0	7
A348	N001	N12	N76	16.21	0	8
A349	N001	N12	N81	9.92	0	9
A350	N001	N12	N53	12.13	0	5
A351	N001	N12	N75	17.42	0	6
A352	N001	N12	N92	17.9	0	7
A353	N001	N12	N77	10.01	0	6
A354	N001	N12	N93	13.09	0	6
A355	N001	N12	N71	6.34	0	8
A356	N001	N12	N67	13.04	0	9
A357	N001	N12	N68	3.95	0	9
A358	N001	N12	N81	16.37	0	5
A359	N001	N12	N87	11.84	0	7
A360	N001	N12	N97	4.05	0	5
A361	N001	N12	N77	12.69	0	7
A362	N001	N12	N67	12.6	0	7
A363	N001	N12	N54	15.5	0	8
A364	N001	N12	N98	4.52	0	7
A365	N001	N12	N98	9.24	0	7
A366	N001	N12	N93	18.52	0	9
A367	N001	N13	N51	153.51	0	1000
A368	N001	N13	N64	30.48	0	6
A369	N001	N13	N68	8.58	0	8
A370	N001	N13	N86	6.45	0	8
A371	N001	N13	N55	10.41	0	8
A372	N001	N13	N72	14.34	0	8
A373	N001	N13	N65	2.15	0	6
A374	N001	N13	N69	10.77	0	5
A375	N001	N13	N88	4.34	0	5
A376	N001	N13	N87	16.44	0	8
A377	N001	N13	N87	19.34	0	8
A378	N001	N13	N65	8.41	0	7
A379	N001	N13	N67	8.26	0	6
A380	N001	N13	N78	13.83	0	5
A381	N001	N13	N80	11.02	0	9
A382	N001	N13	N91	17.63	0	7
A383	N001	N13	N84	14.63	0	6
A384	N001	N13	N97	8.8	0	7
A385	N001	N13	N68	11.26	0	7
A386	N001	N13	N101	14.74	0	7
A387	N001	N13	N75	6.21	0	8
A388	N001	N13	N81	16.93	0	6
A389	N001	N13	N80	10.22	0	9
A390	N001	N13	N94	18.95	0	9
A391	N001	N13	N62	13.27	0	9
A392	N001	N13	N97	4.88	0	5
A393	N001	N13	N55	2.56	0	5
A394	N001	N13	N57	2.64	0	5
A395	N001	N14	N51	129.27	0	1000
A396	N001	N14	N65	36.8	0	9
A397	N001	N14	N53	4.67	0	5
A398	N001	N14	N92	13.38	0	8
A399	N001	N14	N67	15.81	0	7
A400	N001	N14	N60	10.46	0	9
A401	N001	N14	N81	0.06	0	8
A402	N001	N14	N80	5.25	0	9
A403	N001	N14	N56	5.63	0	5
A404	N001	N14	N63	6.73	0	8
A405	N001	N14	N60	13.8	0	8
A406	N001	N14	N81	13.5	0	8
A407	N001	N14	N86	10.92	0	7
A408	N001	N14	N60	14.78	0	6
A409	N001	N14	N101	5.23	0	9
A410	N001	N14	N58	15.87	0	9
A411	N001	N14	N53	14.77	0	6
A412	N001	N14	N85	15.62	0	6
A413	N001	N14	N100	0.53	0	9
A414	N001	N14	N96	7.93	0	9
A415	N001	N14	N55	2.16	0	7
A416	N001	N14	N78	12.07	0	6
A417	N001	N14	N52	7.25	0	6
A418	N001	N14	N96	14.41	0	6
A419	N001	N14	N85	1.35	0	8
A420	N001	N14	N88	12.14	0	7
A421	N001	N14	N52	3.59	0	5
A422	N001	N14	N73	19.02	0	6
A423	N001	N14	N62	9.13	0	5
A424	N001	N15	N51	156.12	0	1000
A425	N001	N15	N66	33.62	0	9
A426	N001	N15	N68	14.37	0	5
A427	N001	N15	N70	10.79	0	8
A428	N001	N15	N63	2.41	0	5
A429	N001	N15	N89	14.97	0	9
A430	N001	N15	N101	12.86	0	7
A431	N001	N15	N94	3.68	0	8
A432	N001	N15	N99	4.88	0	7
A433	N001	N15	N75	17.42	0	5
A434	N001	N15	N101	6.79	0	9
A435	N001	N15	N75	17.35	0	8
A436	N001	N15	N101	6.1	0	5
A437	N001	N15	N64	14.58	0	6
A438	N001	N15	N80	6.43	0	7
A439	N001	N15	N75	6.86	0	8
A440	N001	N15	N54	19.25	0	6
A441	N001	N15	N94	11.57	0	9
A442	N001	N15	N100	19.31	0	9
A443	N001	N15	N72	16.6	0	9
A444	N001	N15	N69	1.48	0	5
A445	N001	N15	N58	18.13	0	9
A446	N001	N15	N63	12.74	0	9
A447	N001	N15	N94	14.93	0	9
A448	N001	N15	N58	2.3	0	5
A449	N001	N15	N54	9.45	0	7
A450	N001	N15	N99	8.25	0	7
A451	N001	N15	N68	5.82	0	9
A452	N001	N15	N82	11.32	0	8
A453	N001	N15	N87	8.9	0	6
A454	N001	N15	N94	3.08	0	5
A455	N001	N16	N51	191.2	0	1000
A456	N001	N16	N67	35.48	0	6
A457	N001	N16	N80	5.55	0	8
A458	N001	N16	N86	8.38	0	7
A459	N001	N16	N58	6.59	0	9
A460	N001	N16	N69	0.55	0	5
A461	N001	N16	N101	1.88	0	5
A462	N001	N16	N76	15.7	0	8
A463	N001	N16	N100	19.1	0	5
A464	N001	N16	N93	14.81	0	9
A465	N001	N16	N64	6.76	0	8
A466	N001	N16	N63	5.89	0	8
A467	N001	N16	N73	12.44	0	5
A468	N001	N16	N87	7.48	0	6
A469	N001	N16	N60	16.69	0	5
A470	N001	N16	N90	16.06	0	7
A471	N001	N16	N66	18.43	0	9
A472	N001	N16	N61	7.44	0	9
A473	N001	N16	N60	8.34	0	8
A474	N001	N16	N71	18.81	0	6
A475	N001	N16	N88	0.72	0	5
A476	N001	N16	N59	4.41	0	6
A477	N001	N17	N51	188.12	0	1000
A478	N001	N17	N68	35.22	0	9
A479	N001	N17	N52	13.49	0	8
A480	N001	N17	N100	17.53	0	5
A481	N001	N17	N52	1.04	0	5
A482	N001	N17	N52	5.39	0	5
A483	N001	N17	N57	7.33	0	6
A484	N001	N17	N91	12.12	0	8
A485	N001	N17	N78	11.8	0	8
A486	N001	N17	N62	3.54	0	9
A487	N001	N17	N62	16.49	0	8
A488	N001	N17	N82	16.82	0	6
A489	N001	N17	N66	1.07	0	9
A490	N001	N17	N80	8.3	0	8
A491	N001	N17	N86	17.3	0	5
A492	N001	N17	N93	0.47	0	9
A493	N001	N17	N58	1.75	0	5
A494	N001	N17	N95	1.32	0	6
A495	N001	N17	N80	13.84	0	8
A496	N001	N17	N101	8.19	0	7
A497	N001	N17	N90	7.72	0	6
A498	N001	N17	N101	19.87	0	8
A499	N001	N17	N96	8.74	0	5
A500	N001	N17	N62	14.99	0	8
A501	N001	N17	N87	9.68	0	8
A502	N001	N17	N69	2.37	0	6
A503	N001	N17	N98	9.83	0	8
A504	N001	N17	N97	18.0	0	8
A505	N001	N18	N51	129.0	0	1000
A506	N001	N18	N69	37.56	0	9
A507	N001	N18	N84	8.25	0	9
A508	N001	N18	N101	14.76	0	9
A509	N001	N18	N99	2.06	0	8
A510	N001	N18	N54	15.55	0	7
A511	N001	N18	N70	18.47	0	6
A512	N001	N18	N98	10.48	0	8
A513	N001	N18	N54	4.72	0	5
A514	N001	N18	N58	14.44	0	7
A515	N001	N18	N61	3.93	0	6
A516	N001	N18	N93	9.3	0	8
A517	N001	N18	N57	0.36	0	6
A518	N001	N18	N86	6.32	0	8
A519	N001	N18	N66	17.86	0	7
A520	N001	N18	N98	0.32	0	5
A521	N001	N18	N53	3.09	0	5
A522	N001	N18	N90	14.53	0	7
A523	N001	N18	N71	8.88	0	7
A524	N001	N18	N75	19.49	0	9
A525	N001	N18	N83	9.35	0	7
A526	N001	N18	N91	13.23	0	7
A527	N001	N18	N98	19.55	0	5
A528	N001	N18	N71	16.93	0	5
A529	N001	N18	N85	1.16	0	8
A530	N001	N18	N86	19.69	0	8
A531	N001	N19	N51	126.31	0	1000
A532	N001	N19	N70	34.52	0	7
A533	N001	N19	N55	14.85	0	8
A534	N001	N19	N91	8.97	0	6
A535	N001	N19	N93	5.73	0	6
A536	N001	N19	N57	19.38	0	5
A537	N001	N19	N94	10.24	0	8
A538	N001	N19	N60	15.32	0	7
A539	N001	N19	N63	19.23	0	9
A540	N001	N19	N86	6.59	0	8
A541	N001	N19	N81	8.52	0	7
A542	N001	N19	N60	7.08	0	8
A543	N001	N19	N69	2.4	0	6
A544	N001	N19	N86	15.06	0	7
A545	N001	N19	N79	19.78	0	8
A546	N001	N19	N90	17.95	0	6
A547	N001	N19	N54	18.97	0	6
A548	N001	N19	N62	8.39	0	5
A549	N001	N19	N54	1.43	0	8
A550	N001	N19	N66	7.4	0	7
A551	N001	N19	N94	14.58	0	8
A552	N001	N19	N93	13.48	0	7
A553	N001	N19	N56	17.21	0	6
A554	N001	N19	N69	6.27	0	7
A555	N001	N20	N51	183.84	0	1000
A556	N001	N20	N71	37.22	0	5
A557	N001	N20	N92	8.3	0	8
A558	N001	N20	N70	9.28	0	6
A559	N001	N20	N61	19.74	0	7
A560	N001	N20	N68	14.28	0	6
A561	N001	N20	N81	18.9	0	9
A562	N001	N20	N76	17.4	0	5
A563	N001	N20	N53	13.61	0	7
A564	N001	N20	N77	6.95	0	7
A565	N001	N20	N54	6.66	0	9
A566	N001	N20	N97	16.74	0	5
A567	N001	N20	N85	18.12	0	5
A568	N001	N20	N101	18.97	0	9
A569	N001	N20	N61	1.58	0	5
A570	N001	N20	N57	16.89	0	8
A571	N001	N20	N77	19.12	0	5
A572	N001	N20	N58	1.2	0	5
A573	N001	N20	N75	13.32	0	7
A574	N001	N20	N83	9.76	0	8
A575	N001	N20	N77	11.3	0	6
A576	N001	N20	N76	5.95	0	7
A577	N001	N20	N75	10.77	0	9
A578	N001	N20	N65	18.87	0	7
A579	N001	N20	N78	2.9	0	8
A580	N001	N20	N77	12.76	0	9
A581	N001	N21	N51	177.16	0	1000
A582	N001	N21	N72	33.67	0	5
A583	N001	N21	N75	5.74	0	7
A584	N001	N21	N77	9.65	0	8
A585	N001	N21	N56	13.24	0	8
A586	N001	N21	N71	8.55	0	8
A587	N001	N21	N73	5.86	0	6
A588	N001	N21	N93	18.7	0	9
A589	N001	N21	N66	5.39	0	8
A590	N001	N21	N61	8.84	0	7
A591	N001	N21	N101	1.22	0	9
A592	N001	N21	N89	9.25	0	6
A593	N001	N21	N83	19.71	0	6
A594	N001	N21	N95	18.97	0	7
A595	N001	N21	N61	16.13	0	7
A596	N001	N21	N83	4.69	0	7
A597	N001	N21	N87	7.71	0	8
A598	N001	N21	N92	15.52	0	9
A599	N001	N21	N94	8.95	0	5
A600	N001	N21	N66	18.38	0	9
A601	N001	N21	N97	3.7	0	8
A602	N001	N21	N68	13.12	0	6
A603	N001	N21	N70	15.04	0	9
A604	N001	N21	N55	16.16	0	5
A605	N001	N21	N80	0.94	0	7
A606	N001	N21	N56	15.07	0	6
A607	N001	N21	N85	8.13	0	7
A608	N001	N21	N95	16.01	0	7
A609	N001	N21	N98	10.08	0	8
A610	N001	N22	N51	123.98	0	1000
A611	N001	N22	N73	29.22	0	8
A612	N001	N22	N89	4.94	0	6
A613	N001	N22	N71	2.07	0	7
A614	N001	N22	N61	3.99	0	8
A615	N001	N22	N72	16.13	0	5
A616	N001	N22	N98	9.67	0	8
A617	N001	N22	N57	7.84	0	7
A618	N001	N22	N69	16.29	0	6
A619	N001	N22	N93	10.95	0	8
A620	N001	N22	N94	8.64	0	8
A621	N001	N22	N65	14.91	0	9
A622	N001	N22	N91	8.65	0	5
A623	N001	N22	N90	5.01	0	7
A624	N001	N22	N76	3.68	0	6
A625	N001	N22	N62	15.92	0	7
A626	N001	N22	N64	2.51	0	5
A627	N001	N22	N70	8.04	0	8
A628	N001	N22	N61	9.4	0	7
A629	N001	N22	N100	13.56	0	5
A630	N001	N22	N55	13.5	0	5
A631	N001	N22	N91	6.42	0	6
A632	N001	N22	N64	9.55	0	6
A633	N001	N23	N51	144.58	0	1000
A634	N001	N23	N74	21.07	0	9
A635	N001	N23	N93	10.33	0	5
A636	N001	N23	N52	3.81	0	6
A637	N001	N23	N97	15.8	0	7
A638	N001	N23	N94	0.6	0	8
A639	N001	N23	N56	14.18	0	9
A640	N001	N23	N58	15.34	0	5
A641	N001	N23	N86	1.52	0	7
A642	N001	N23	N99	13.64	0	5
A643	N001	N23	N101	18.77	0	8
A644	N001	N23	N69	3.36	0	8
A645	N001	N23	N95	12.74	0	9
A646	N001	N23	N78	0.13	0	5
A647	N001	N23	N72	11.22	0	7
A648	N001	N23	N54	16.56	0	5
A649	N001	N23	N82	8.8	0	5
A650	N001	N23	N55	14.62	0	7
A651	N001	N23	N79	2.94	0	7
A652	N001	N23	N58	19.61	0	5
A653	N001	N23	N79	19.71	0	9
A654	N001	N23	N84	15.51	0	7
A655	N001	N23	N97	3.37	0	6
A656	N001	N23	N100	13.36	0	7
A657	N001	N23	N94	10.77	0	7
A658	N001	N24	N51	120.43	0	1000
A659	N001	N24	N75	31.66	0	8
A660	N001	N24	N96	16.95	0	9
A661	N001	N24	N86	5.52	0	7
A662	N001	N24	N72	5.16	0	6
A663	N001	N24	N55	13.85	0	8
A664	N001	N24	N70	1.93	0	8
A665	N001	N24	N62	19.7	0	9
A666	N001	N24	N85	7.82	0	5
A667	N001	N24	N93	15.32	0	7
A668	N001	N24	N68	1.36	0	7
A669	N001	N24	N97	0.45	0	6
A670	N001	N24	N58	16.15	0	8
A671	N001	N24	N84	6.4	0	8
A672	N001	N24	N73	17.38	0	8
A673	N001	N24	N81	10.12	0	5
A674	N001	N24	N95	16.92	0	8
A675	N001	N24	N58	10.35	0	7
A676	N001	N24	N99	8.87	0	5
A677	N001	N24	N86	19.21	0	9
A678	N001	N24	N100	1.04	0	5
A679	N001	N24	N88	18.5	0	8
A680	N001	N24	N96	15.92	0	5
A681	N001	N24	N78	1.29	0	6
A682	N001	N24	N71	10.98	0	7
A683	N001	N24	N98	9.45	0	8
A684	N001	N25	N51	133.82	0	1000
A685	N001	N25	N76	21.76	0	9
A686	N001	N25	N93	1.02	0	8
A687	N001	N25	N74	4.41	0	6
A688	N001	N25	N97	11.19	0	8
A689	N001	N25	N54	4.73	0	5
A690	N001	N25	N63	0.19	0	6
A691	N001	N25	N79	8.43	0	6
A692	N001	N25	N57	15.36	0	8
