Arc_ID	Net_ID	from_N	to_N	cost	low	up
A47	N001	N0	N119	33.55	0	1000
A48	N001	N0	N120	31.26	0	1000
A49	N001	N0	N121	46.16	0	1000
A50	N001	N0	N122	45.81	0	1000
A51	N001	N0	N123	49.55	0	1000
A52	N001	N0	N124	38.89	0	1000
A53	N001	N0	N125	34.99	0	1000
A54	N001	N0	N126	34.25	0	1000
A55	N001	N0	N127	42.06	0	1000
A56	N001	N0	N128	38.86	0	1000
A57	N001	N0	N129	45.16	0	1000
A58	N001	N0	N130	40.67	0	1000
A59	N001	N0	N131	32.33	0	1000
A60	N001	N0	N132	40.27	0	1000
A61	N001	N0	N133	37.99	0	1000
A62	N001	N0	N134	40.47	0	1000
A63	N001	N0	N135	35.03	0	1000
A64	N001	N0	N136	30.62	0	1000
A65	N001	N0	N137	39.9	0	1000
A66	N001	N0	N138	40.13	0	1000
A67	N001	N0	N139	36.89	0	1000
A68	N001	N0	N140	46.99	0	1000
A69	N001	N0	N141	49.37	0	1000
A70	N001	N1	N71	196.24	0	1000
A71	N001	N1	N72	21.08	0	9
A72	N001	N1	N124	3.59	0	5
A73	N001	N1	N90	5.14	0	5
A74	N001	N1	N137	12.1	0	5
A75	N001	N1	N119	12.66	0	8
A76	N001	N1	N103	10.64	0	8
A77	N001	N1	N122	16.37	0	9
A78	N001	N1	N85	15.49	0	6
A79	N001	N1	N123	2.99	0	5
A80	N001	N1	N73	10.46	0	9
A81	N001	N1	N89	15.75	0	7
A82	N001	N1	N118	6.21	0	7
A83	N001	N1	N118	7.21	0	9
A84	N001	N1	N140	7.19	0	6
A85	N001	N1	N120	17.82	0	9
A86	N001	N1	N117	6.99	0	6
A87	N001	N1	N119	5.89	0	5
A88	N001	N1	N100	3.42	0	5
A89	N001	N1	N119	8.37	0	7
A90	N001	N1	N136	12.61	0	8
A91	N001	N1	N81	8.2	0	6
A92	N001	N1	N74	0.4	0	6
A93	N001	N1	N119	9.28	0	5
A94	N001	N1	N128	7.91	0	5
A95	N001	N1	N94	0.83	0	8
A96	N001	N1	N130	12.7	0	7
A97	N001	N1	N136	13.98	0	8
A98	N001	N1	N88	10.62	0	9
A99	N001	N1	N136	10.49	0	5
A100	N001	N1	N78	8.22	0	6
A101	N001	N1	N91	1.22	0	8
A102	N001	N1	N75	17.64	0	6
A103	N001	N1	N132	15.19	0	8
A104	N001	N1	N95	1.62	0	5
A105	N001	N1	N104	13.26	0	9
A106	N001	N1	N102	7.68	0	7
A107	N001	N1	N90	16.8	0	6
A108	N001	N1	N103	6.47	0	8
A109	N001	N1	N119	6.33	0	9
A110	N001	N2	N71	184.53	0	1000
A111	N001	N2	N73	37.3	0	7
A112	N001	N2	N140	19.32	0	7
A113	N001	N2	N97	8.8	0	9
A114	N001	N2	N100	19.38	0	6
A115	N001	N2	N131	5.98	0	6
A116	N001	N2	N126	16.06	0	7
A117	N001	N2	N114	17.56	0	7
A118	N001	N2	N103	19.39	0	6
A119	N001	N2	N107	5.85	0	5
A120	N001	N2	N89	7.81	0	7
A121	N001	N2	N130	1.81	0	6
A122	N001	N2	N114	11.26	0	9
A123	N001	N2	N85	19.42	0	7
A124	N001	N2	N119	11.16	0	6
A125	N001	N2	N117	16.51	0	5
A126	N001	N2	N112	8.97	0	8
A127	N001	N2	N112	5.39	0	9
A128	N001	N2	N82	6.73	0	5
A129	N001	N2	N127	2.95	0	7
A130	N001	N2	N82	11.11	0	9
A131	N001	N2	N103	1.45	0	8
A132	N001	N2	N135	3.58	0	8
A133	N001	N2	N86	7.59	0	5
A134	N001	N2	N86	1.14	0	5
A135	N001	N2	N91	15.18	0	8
A136	N001	N2	N118	12.95	0	7
A137	N001	N2	N125	11.19	0	5
A138	N001	N2	N135	1.57	0	6
A139	N001	N2	N124	15.32	0	7
A140	N001	N2	N139	11.49	0	5
A141	N001	N2	N101	11.02	0	9
A142	N001	N2	N81	5.38	0	7
A143	N001	N2	N94	3.5	0	8
A144	N001	N2	N128	16.43	0	9
A145	N001	N3	N71	168.77	0	1000
A146	N001	N3	N74	39.45	0	6
A147	N001	N3	N89	1.85	0	6
A148	N001	N3	N114	10.51	0	7
A149	N001	N3	N90	4.14	0	7
A150	N001	N3	N90	2.96	0	7
A151	N001	N3	N76	4.45	0	6
A152	N001	N3	N104	15.1	0	6
A153	N001	N3	N118	2.92	0	9
A154	N001	N3	N113	10.83	0	9
A155	N001	N3	N103	15.76	0	8
A156	N001	N3	N110	15.22	0	7
A157	N001	N3	N76	8.48	0	8
A158	N001	N3	N132	3.56	0	7
A159	N001	N3	N81	10.23	0	8
A160	N001	N3	N134	13.45	0	5
A161	N001	N3	N140	17.81	0	8
A162	N001	N3	N128	5.46	0	7
A163	N001	N3	N87	11.0	0	6
A164	N001	N3	N115	5.94	0	5
A165	N001	N3	N78	9.81	0	8
A166	N001	N3	N94	8.9	0	8
A167	N001	N3	N96	18.74	0	8
A168	N001	N3	N101	5.85	0	7
A169	N001	N3	N123	19.74	0	7
A170	N001	N3	N141	18.78	0	5
A171	N001	N3	N83	2.51	0	5
A172	N001	N3	N83	10.69	0	9
A173	N001	N3	N132	4.59	0	7
A174	N001	N3	N118	18.85	0	7
A175	N001	N3	N127	1.69	0	5
A176	N001	N3	N110	2.68	0	5
A177	N001	N4	N71	186.67	0	1000
A178	N001	N4	N75	36.97	0	9
A179	N001	N4	N115	6.95	0	6
A180	N001	N4	N117	9.25	0	9
A181	N001	N4	N136	6.54	0	9
A182	N001	N4	N138	6.49	0	8
A183	N001	N4	N109	15.52	0	7
A184	N001	N4	N94	6.49	0	9
A185	N001	N4	N72	1.4	0	8
A186	N001	N4	N130	19.12	0	9
A187	N001	N4	N120	2.85	0	9
A188	N001	N4	N87	2.17	0	9
A189	N001	N4	N86	15.15	0	8
A190	N001	N4	N141	2.08	0	9
A191	N001	N4	N134	14.79	0	8
A192	N001	N4	N80	6.58	0	6
A193	N001	N4	N73	1.42	0	7
A194	N001	N4	N90	13.61	0	8
A195	N001	N4	N98	12.82	0	8
A196	N001	N4	N87	12.29	0	5
A197	N001	N4	N130	15.69	0	6
A198	N001	N4	N87	7.7	0	8
A199	N001	N4	N124	16.05	0	9
A200	N001	N4	N140	4.9	0	8
A201	N001	N4	N139	5.7	0	8
A202	N001	N4	N83	17.62	0	5
A203	N001	N4	N141	0.36	0	5
A204	N001	N4	N111	0.47	0	8
A205	N001	N4	N136	7.02	0	5
A206	N001	N4	N96	2.05	0	8
A207	N001	N4	N89	7.5	0	7
A208	N001	N4	N115	13.88	0	7
A209	N001	N5	N71	136.81	0	1000
A210	N001	N5	N76	37.58	0	6
A211	N001	N5	N108	11.06	0	7
A212	N001	N5	N107	5.76	0	8
A213	N001	N5	N105	2.92	0	8
A214	N001	N5	N117	14.82	0	8
A215	N001	N5	N109	14.05	0	8
A216	N001	N5	N95	1.11	0	6
A217	N001	N5	N122	17.75	0	7
A218	N001	N5	N131	0.63	0	9
A219	N001	N5	N107	12.43	0	8
A220	N001	N5	N74	16.9	0	7
A221	N001	N5	N122	14.31	0	5
A222	N001	N5	N128	1.29	0	7
A223	N001	N5	N125	19.29	0	5
A224	N001	N5	N137	5.19	0	8
A225	N001	N5	N105	2.33	0	8
A226	N001	N5	N122	6.3	0	9
A227	N001	N5	N127	1.44	0	5
A228	N001	N5	N89	17.41	0	5
A229	N001	N5	N140	12.53	0	6
A230	N001	N5	N138	9.66	0	6
A231	N001	N5	N109	9.42	0	8
A232	N001	N5	N99	18.85	0	5
A233	N001	N5	N75	10.53	0	7
A234	N001	N5	N109	0.33	0	9
A235	N001	N5	N122	17.61	0	9
A236	N001	N5	N134	12.77	0	8
A237	N001	N5	N89	7.69	0	9
A238	N001	N5	N135	0.59	0	6
A239	N001	N5	N93	17.26	0	5
A240	N001	N5	N85	17.16	0	5
A241	N001	N5	N105	14.5	0	7
A242	N001	N5	N119	12.88	0	8
A243	N001	N5	N120	10.64	0	7
A244	N001	N5	N128	10.58	0	5
A245	N001	N5	N87	3.2	0	6
A246	N001	N5	N136	0.2	0	5
A247	N001	N5	N124	10.39	0	7
A248	N001	N5	N112	8.26	0	5
A249	N001	N5	N108	13.9	0	9
A250	N001	N5	N93	1.15	0	9
A251	N001	N5	N85	4.16	0	9
A252	N001	N6	N71	192.26	0	1000
A253	N001	N6	N77	34.92	0	8
A254	N001	N6	N74	6.31	0	7
A255	N001	N6	N88	6.12	0	7
A256	N001	N6	N78	0.01	0	9
A257	N001	N6	N74	5.54	0	8
A258	N001	N6	N101	12.69	0	7
A259	N001	N6	N117	18.53	0	9
A260	N001	N6	N72	17.11	0	7
A261	N001	N6	N94	18.47	0	8
A262	N001	N6	N141	6.9	0	6
A263	N001	N6	N83	12.37	0	5
A264	N001	N6	N130	14.14	0	6
A265	N001	N6	N114	12.68	0	8
A266	N001	N6	N82	6.27	0	7
A267	N001	N6	N104	4.27	0	9
A268	N001	N6	N131	6.39	0	8
A269	N001	N6	N105	16.27	0	6
A270	N001	N6	N103	15.49	0	8
A271	N001	N6	N92	18.34	0	5
A272	N001	N6	N129	18.29	0	7
A273	N001	N6	N123	15.66	0	6
A274	N001	N6	N109	10.11	0	6
A275	N001	N6	N115	19.31	0	6
A276	N001	N6	N93	6.56	0	7
A277	N001	N6	N105	18.34	0	5
A278	N001	N6	N120	9.23	0	7
A279	N001	N6	N113	4.24	0	8
A280	N001	N6	N117	16.65	0	6
A281	N001	N6	N107	0.44	0	9
A282	N001	N6	N85	18.99	0	9
A283	N001	N7	N71	111.98	0	1000
A284	N001	N7	N78	38.4	0	8
A285	N001	N7	N141	13.71	0	6
A286	N001	N7	N141	2.03	0	5
A287	N001	N7	N124	5.59	0	9
A288	N001	N7	N85	4.99	0	7
A289	N001	N7	N87	4.11	0	7
A290	N001	N7	N83	14.59	0	8
A291	N001	N7	N127	7.12	0	9
A292	N001	N7	N140	8.64	0	8
A293	N001	N7	N88	0.84	0	9
A294	N001	N7	N106	15.6	0	9
A295	N001	N7	N133	2.81	0	6
A296	N001	N7	N118	15.93	0	5
A297	N001	N7	N107	3.07	0	7
A298	N001	N7	N81	14.74	0	5
A299	N001	N7	N104	16.19	0	5
A300	N001	N7	N91	10.75	0	5
A301	N001	N7	N111	4.84	0	6
A302	N001	N7	N86	18.71	0	5
A303	N001	N7	N108	11.76	0	7
A304	N001	N7	N132	9.85	0	9
A305	N001	N7	N132	12.54	0	9
A306	N001	N7	N104	13.11	0	8
A307	N001	N7	N73	10.67	0	9
A308	N001	N7	N137	7.69	0	8
A309	N001	N7	N75	1.5	0	5
A310	N001	N7	N130	6.03	0	5
A311	N001	N7	N105	5.23	0	8
A312	N001	N7	N113	18.05	0	7
A313	N001	N7	N115	3.13	0	5
A314	N001	N7	N104	7.15	0	9
A315	N001	N8	N71	151.64	0	1000
A316	N001	N8	N79	37.9	0	5
A317	N001	N8	N88	10.55	0	5
A318	N001	N8	N138	15.36	0	7
A319	N001	N8	N74	16.89	0	6
A320	N001	N8	N73	5.46	0	8
A321	N001	N8	N91	12.41	0	8
A322	N001	N8	N136	0.59	0	5
A323	N001	N8	N126	18.26	0	8
A324	N001	N8	N86	8.75	0	5
A325	N001	N8	N121	19.26	0	7
A326	N001	N8	N98	6.89	0	9
A327	N001	N8	N119	15.97	0	7
A328	N001	N8	N95	12.79	0	6
A329	N001	N8	N122	2.54	0	7
A330	N001	N8	N111	12.09	0	8
A331	N001	N8	N103	13.12	0	8
A332	N001	N8	N107	0.61	0	5
A333	N001	N8	N83	3.15	0	9
A334	N001	N8	N89	4.89	0	9
A335	N001	N8	N90	10.11	0	9
A336	N001	N8	N99	13.88	0	7
A337	N001	N8	N91	13.61	0	9
A338	N001	N8	N127	10.31	0	9
A339	N001	N8	N137	17.86	0	9
A340	N001	N8	N99	19.84	0	6
A341	N001	N8	N74	12.85	0	7
A342	N001	N8	N80	8.01	0	5
A343	N001	N8	N119	13.18	0	5
A344	N001	N8	N131	3.05	0	8
A345	N001	N8	N108	9.96	0	6
A346	N001	N8	N141	19.95	0	5
A347	N001	N8	N74	6.74	0	8
A348	N001	N8	N141	12.28	0	5
A349	N001	N8	N91	3.44	0	8
A350	N001	N8	N128	5.42	0	7
A351	N001	N8	N125	13.24	0	7
A352	N001	N8	N117	8.86	0	7
A353	N001	N8	N77	10.18	0	7
A354	N001	N8	N121	14.04	0	6
A355	N001	N9	N71	136.62	0	1000
A356	N001	N9	N80	38.69	0	8
A357	N001	N9	N75	1.38	0	6
A358	N001	N9	N138	10.26	0	5
A359	N001	N9	N83	7.13	0	5
A360	N001	N9	N131	3.68	0	9
A361	N001	N9	N74	15.76	0	5
A362	N001	N9	N135	8.75	0	6
A363	N001	N9	N73	3.88	0	8
A364	N001	N9	N122	1.91	0	8
A365	N001	N9	N73	0.02	0	5
A366	N001	N9	N119	0.65	0	9
A367	N001	N9	N133	7.73	0	8
A368	N001	N9	N87	17.79	0	7
A369	N001	N9	N119	19.97	0	5
A370	N001	N9	N94	10.11	0	7
A371	N001	N9	N75	16.86	0	8
A372	N001	N9	N103	1.5	0	6
A373	N001	N9	N126	13.23	0	7
A374	N001	N9	N108	2.11	0	5
A375	N001	N9	N110	15.05	0	7
A376	N001	N9	N138	8.35	0	6
A377	N001	N9	N138	8.0	0	8
A378	N001	N9	N89	15.26	0	7
A379	N001	N9	N89	11.97	0	5
A380	N001	N9	N127	5.59	0	7
A381	N001	N9	N116	9.9	0	9
A382	N001	N9	N90	8.75	0	6
A383	N001	N9	N117	7.14	0	8
A384	N001	N9	N74	11.23	0	7
A385	N001	N9	N111	19.95	0	7
A386	N001	N9	N107	6.09	0	5
A387	N001	N10	N71	115.94	0	1000
A388	N001	N10	N81	33.74	0	5
A389	N001	N10	N128	12.78	0	5
A390	N001	N10	N133	1.78	0	6
A391	N001	N10	N78	4.17	0	9
A392	N001	N10	N110	11.24	0	5
A393	N001	N10	N106	15.12	0	5
A394	N001	N10	N82	8.43	0	9
A395	N001	N10	N86	3.76	0	7
A396	N001	N10	N134	10.84	0	5
A397	N001	N10	N131	15.41	0	5
A398	N001	N10	N100	1.65	0	9
A399	N001	N10	N73	10.61	0	7
A400	N001	N10	N131	9.05	0	7
A401	N001	N10	N76	15.51	0	9
A402	N001	N10	N97	5.99	0	5
A403	N001	N10	N101	6.9	0	7
A404	N001	N10	N136	16.46	0	7
A405	N001	N10	N76	0.74	0	8
A406	N001	N10	N122	4.05	0	8
A407	N001	N10	N137	18.36	0	9
A408	N001	N10	N95	5.14	0	9
A409	N001	N10	N82	15.39	0	7
A410	N001	N10	N86	0.6	0	8
A411	N001	N10	N85	15.07	0	7
A412	N001	N10	N131	10.37	0	9
A413	N001	N10	N137	5.2	0	7
A414	N001	N10	N119	3.96	0	6
A415	N001	N10	N113	11.19	0	7
A416	N001	N10	N77	13.14	0	5
A417	N001	N10	N73	18.03	0	6
A418	N001	N10	N80	19.59	0	7
A419	N001	N10	N93	0.47	0	9
A420	N001	N10	N134	0.68	0	8
A421	N001	N10	N92	10.69	0	8
A422	N001	N10	N137	10.88	0	7
A423	N001	N10	N87	13.5	0	6
A424	N001	N10	N76	17.48	0	7
A425	N001	N10	N115	19.08	0	7
A426	N001	N10	N131	11.52	0	6
A427	N001	N11	N71	112.32	0	1000
A428	N001	N11	N82	26.81	0	7
A429	N001	N11	N113	7.23	0	5
A430	N001	N11	N118	14.42	0	5
A431	N001	N11	N137	10.88	0	9
A432	N001	N11	N117	12.1	0	5
A433	N001	N11	N136	18.78	0	9
A434	N001	N11	N106	16.1	0	6
A435	N001	N11	N89	11.19	0	9
A436	N001	N11	N88	14.77	0	9
A437	N001	N11	N123	11.77	0	6
A438	N001	N11	N134	13.55	0	6
A439	N001	N11	N81	4.71	0	6
A440	N001	N11	N92	1.68	0	8
A441	N001	N11	N81	14.76	0	9
A442	N001	N11	N89	4.95	0	8
A443	N001	N11	N83	17.5	0	9
A444	N001	N11	N138	9.03	0	5
A445	N001	N11	N135	14.94	0	5
A446	N001	N11	N133	14.35	0	5
A447	N001	N11	N95	6.61	0	9
A448	N001	N11	N91	14.44	0	7
A449	N001	N11	N97	5.7	0	5
A450	N001	N11	N116	1.1	0	5
A451	N001	N11	N77	13.44	0	6
A452	N001	N11	N78	4.33	0	6
A453	N001	N11	N99	4.92	0	8
A454	N001	N11	N106	17.44	0	6
A455	N001	N11	N101	0.04	0	9
A456	N001	N11	N106	0.7	0	6
A457	N001	N11	N79	0.15	0	5
A458	N001	N12	N71	154.49	0	1000
A459	N001	N12	N83	24.09	0	6
A460	N001	N12	N119	1.25	0	7
A461	N001	N12	N117	0.79	0	9
A462	N001	N12	N115	15.52	0	5
A463	N001	N12	N86	15.43	0	9
A464	N001	N12	N99	2.21	0	5
A465	N001	N12	N79	0.9	0	8
A466	N001	N12	N95	18.62	0	8
A467	N001	N12	N119	19.29	0	5
A468	N001	N12	N74	17.92	0	9
A469	N001	N12	N138	3.49	0	9
A470	N001	N12	N96	18.55	0	7
A471	N001	N12	N139	10.48	0	6
A472	N001	N12	N108	6.19	0	9
A473	N001	N12	N89	1.16	0	8
A474	N001	N12	N124	17.71	0	7
A475	N001	N12	N112	2.87	0	8
A476	N001	N12	N82	11.88	0	9
A477	N001	N12	N134	4.54	0	9
A478	N001	N12	N131	0.87	0	7
A479	N001	N12	N126	14.25	0	6
A480	N001	N12	N87	15.24	0	9
A481	N001	N12	N93	13.32	0	7
A482	N001	N12	N72	3.69	0	9
A483	N001	N12	N79	1.25	0	9
A484	N001	N12	N137	2.02	0	9
A485	N001	N12	N92	3.8	0	7
A486	N001	N12	N118	13.48	0	8
A487	N001	N12	N79	18.35	0	6
A488	N001	N12	N119	18.48	0	6
A489	N001	N12	N105	2.8	0	5
A490	N001	N12	N98	16.1	0	9
A491	N001	N12	N138	16.92	0	9
A492	N001	N12	N93	4.5	0	5
A493	N001	N12	N72	9.41	0	8
A494	N001	N13	N71	110.97	0	1000
A495	N001	N13	N84	22.5	0	6
A496	N001	N13	N83	8.38	0	8
A497	N001	N13	N114	11.38	0	5
A498	N001	N13	N96	7.89	0	6
A499	N001	N13	N78	13.13	0	6
A500	N001	N13	N74	15.28	0	5
A501	N001	N13	N130	7.65	0	8
A502	N001	N13	N135	4.21	0	6
A503	N001	N13	N139	16.48	0	6
A504	N001	N13	N121	19.34	0	7
A505	N001	N13	N89	8.33	0	8
A506	N001	N13	N122	9.17	0	5
A507	N001	N13	N102	14.47	0	8
A508	N001	N13	N120	14.56	0	5
A509	N001	N13	N86	3.67	0	8
A510	N001	N13	N80	0.12	0	6
A511	N001	N13	N106	15.16	0	8
A512	N001	N13	N132	2.66	0	5
A513	N001	N13	N108	8.93	0	9
A514	N001	N13	N93	3.31	0	7
A515	N001	N13	N140	6.0	0	9
A516	N001	N13	N80	6.98	0	6
A517	N001	N13	N99	18.35	0	6
A518	N001	N13	N114	16.11	0	9
A519	N001	N13	N73	17.56	0	6
A520	N001	N13	N75	5.11	0	5
A521	N001	N13	N139	18.64	0	8
A522	N001	N13	N78	17.34	0	7
A523	N001	N13	N120	6.18	0	9
A524	N001	N13	N134	11.85	0	9
A525	N001	N13	N113	5.01	0	6
A526	N001	N13	N76	10.45	0	8
A527	N001	N13	N112	19.96	0	9
A528	N001	N13	N89	0.54	0	7
A529	N001	N14	N71	144.91	0	1000
A530	N001	N14	N85	38.56	0	9
A531	N001	N14	N110	12.76	0	6
A532	N001	N14	N87	5.35	0	6
A533	N001	N14	N84	9.97	0	6
A534	N001	N14	N104	11.93	0	8
A535	N001	N14	N137	14.29	0	6
A536	N001	N14	N101	6.8	0	5
A537	N001	N14	N115	10.29	0	8
A538	N001	N14	N88	4.03	0	9
A539	N001	N14	N76	6.33	0	8
A540	N001	N14	N113	1.18	0	7
A541	N001	N14	N121	16.68	0	7
A542	N001	N14	N97	3.56	0	6
A543	N001	N14	N123	2.64	0	5
A544	N001	N14	N135	2.82	0	5
A545	N001	N14	N113	13.55	0	8
A546	N001	N14	N101	10.09	0	7
A547	N001	N14	N121	11.85	0	9
A548	N001	N14	N97	10.47	0	7
A549	N001	N14	N96	11.71	0	6
A550	N001	N14	N119	5.86	0	5
A551	N001	N14	N76	16.59	0	5
A552	N001	N14	N104	18.47	0	5
A553	N001	N14	N124	14.02	0	6
A554	N001	N14	N77	14.1	0	7
A555	N001	N14	N74	12.32	0	5
A556	N001	N14	N93	1.26	0	5
A557	N001	N14	N75	16.29	0	7
A558	N001	N14	N101	5.57	0	6
A559	N001	N14	N119	0.1	0	7
A560	N001	N14	N84	17.53	0	7
A561	N001	N14	N141	13.51	0	5
A562	N001	N14	N75	14.0	0	6
A563	N001	N14	N140	4.17	0	9
A564	N001	N14	N137	7.16	0	5
A565	N001	N14	N77	3.77	0	8
A566	N001	N15	N71	133.67	0	1000
A567	N001	N15	N86	21.55	0	9
A568	N001	N15	N124	16.68	0	5
A569	N001	N15	N127	6.2	0	7
A570	N001	N15	N136	0.69	0	5
A571	N001	N15	N124	10.53	0	8
A572	N001	N15	N128	10.34	0	6
A573	N001	N15	N108	11.74	0	5
A574	N001	N15	N72	8.1	0	5
A575	N001	N15	N94	1.57	0	9
A576	N001	N15	N76	4.0	0	6
A577	N001	N15	N77	19.24	0	9
A578	N001	N15	N127	1.72	0	8
A579	N001	N15	N128	1.46	0	6
A580	N001	N15	N95	0.9	0	5
A581	N001	N15	N111	17.38	0	8
A582	N001	N15	N140	17.29	0	6
A583	N001	N15	N116	1.71	0	9
A584	N001	N15	N119	2.81	0	5
A585	N001	N15	N125	16.19	0	5
A586	N001	N15	N132	18.25	0	6
A587	N001	N15	N88	8.88	0	9
A588	N001	N15	N141	6.56	0	7
A589	N001	N15	N89	7.34	0	9
A590	N001	N15	N136	2.45	0	6
A591	N001	N15	N123	5.02	0	7
A592	N001	N15	N125	4.56	0	6
A593	N001	N15	N83	11.79	0	9
A594	N001	N15	N125	18.2	0	8
A595	N001	N15	N120	17.95	0	7
A596	N001	N15	N104	16.85	0	6
A597	N001	N15	N126	4.08	0	7
A598	N001	N15	N128	11.28	0	5
A599	N001	N15	N72	7.99	0	5
A600	N001	N15	N87	18.68	0	6
A601	N001	N15	N105	8.87	0	5
A602	N001	N15	N140	10.57	0	9
A603	N001	N16	N71	106.15	0	1000
A604	N001	N16	N87	26.86	0	8
A605	N001	N16	N110	11.65	0	8
A606	N001	N16	N136	11.83	0	9
A607	N001	N16	N84	19.8	0	7
A608	N001	N16	N110	10.44	0	7
A609	N001	N16	N109	16.63	0	6
A610	N001	N16	N121	4.46	0	8
A611	N001	N16	N119	10.03	0	9
A612	N001	N16	N89	19.1	0	8
A613	N001	N16	N134	17.96	0	9
A614	N001	N16	N72	1.53	0	5
A615	N001	N16	N141	8.65	0	5
A616	N001	N16	N138	1.1	0	6
A617	N001	N16	N118	11.09	0	5
A618	N001	N16	N132	9.39	0	6
A619	N001	N16	N110	5.05	0	5
A620	N001	N16	N105	17.8	0	6
A621	N001	N16	N84	0.99	0	6
A622	N001	N16	N90	10.45	0	5
A623	N001	N16	N106	0.38	0	9
A624	N001	N16	N125	19.26	0	5
A625	N001	N16	N78	18.5	0	5
A626	N001	N16	N138	9.34	0	7
A627	N001	N16	N106	18.9	0	6
A628	N001	N16	N113	19.95	0	7
A629	N001	N16	N130	17.05	0	5
A630	N001	N16	N138	2.39	0	8
A631	N001	N16	N118	10.07	0	8
A632	N001	N16	N92	3.96	0	8
A633	N001	N16	N129	19.33	0	8
A634	N001	N16	N128	8.7	0	7
A635	N001	N16	N80	6.7	0	7
A636	N001	N16	N134	3.8	0	5
A637	N001	N16	N114	18.03	0	7
A638	N001	N17	N71	130.98	0	1000
A639	N001	N17	N88	36.57	0	8
A640	N001	N17	N132	14.52	0	7
A641	N001	N17	N114	2.29	0	7
A642	N001	N17	N103	19.93	0	7
A643	N001	N17	N137	19.05	0	9
A644	N001	N17	N111	3.79	0	7
A645	N001	N17	N124	2.62	0	8
A646	N001	N17	N109	19.96	0	6
A647	N001	N17	N121	0.92	0	8
A648	N001	N17	N103	14.53	0	6
A649	N001	N17	N102	17.57	0	7
A650	N001	N17	N91	3.41	0	5
A651	N001	N17	N122	13.53	0	5
A652	N001	N17	N120	15.77	0	7
A653	N001	N17	N111	2.18	0	6
A654	N001	N17	N127	17.84	0	7
A655	N001	N17	N101	5.22	0	8
A656	N001	N17	N125	3.41	0	9
A657	N001	N17	N101	17.87	0	9
A658	N001	N17	N132	11.16	0	5
A659	N001	N17	N125	11.37	0	7
A660	N001	N17	N132	4.14	0	8
A661	N001	N17	N107	18.57	0	8
A662	N001	N17	N141	7.75	0	6
A663	N001	N17	N106	15.21	0	8
A664	N001	N17	N122	5.49	0	6
A665	N001	N17	N112	3.01	0	5
A666	N001	N17	N86	9.63	0	5
A667	N001	N17	N98	10.77	0	5
A668	N001	N17	N137	2.02	0	8
A669	N001	N17	N109	0.66	0	8
A670	N001	N17	N113	15.35	0	7
A671	N001	N17	N119	11.42	0	5
A672	N001	N17	N84	15.47	0	6
A673	N001	N17	N76	11.67	0	6
A674	N001	N17	N130	11.05	0	9
A675	N001	N17	N85	11.77	0	9
A676	N001	N18	N71	194.79	0	1000
A677	N001	N18	N89	34.1	0	9
A678	N001	N18	N90	18.94	0	5
A679	N001	N18	N115	3.51	0	6
A680	N001	N18	N95	15.12	0	7
A681	N001	N18	N124	15.02	0	6
A682	N001	N18	N97	3.22	0	8
A683	N001	N18	N111	8.14	0	9
A684	N001	N18	N91	0.32	0	7
A685	N001	N18	N139	5.0	0	8
A686	N001	N18	N105	9.31	0	8
A687	N001	N18	N129	9.42	0	7
A688	N001	N18	N101	14.65	0	9
A689	N001	N18	N80	5.72	0	5
A690	N001	N18	N91	18.9	0	8
A691	N001	N18	N75	10.48	0	7
