Arc_ID	Net_ID	from_N	to_N	cost	low	up
A103	N001	N14	N24	18.88	0	5
A104	N001	N15	N22	101.26	0	1000
A105	N001	N15	N26	26.23	0	8
A106	N001	N15	N27	2.31	0	7
A107	N001	N15	N25	12.8	0	8
A108	N001	N15	N28	5.98	0	7
A109	N001	N15	N31	14.41	0	8
A110	N001	N16	N22	107.39	0	1000
A111	N001	N16	N27	24.52	0	6
A112	N001	N16	N25	18.21	0	5
A113	N001	N16	N23	13.8	0	5
A114	N001	N16	N26	2.41	0	6
A115	N001	N16	N24	1.46	0	7
A116	N001	N17	N22	194.15	0	1000
A117	N001	N17	N28	25.95	0	6
A118	N001	N17	N27	6.48	0	9
A119	N001	N17	N27	9.18	0	6
A120	N001	N17	N23	9.99	0	9
A121	N001	N17	N29	4.48	0	9
A122	N001	N17	N27	4.55	0	6
A123	N001	N18	N22	111.1	0	1000
A124	N001	N18	N29	20.6	0	6
A125	N001	N18	N26	0.03	0	5
A126	N001	N18	N30	19.43	0	6
A127	N001	N18	N31	11.63	0	5
A128	N001	N18	N28	6.56	0	7
A129	N001	N18	N31	12.12	0	9
A130	N001	N19	N22	182.41	0	1000
A131	N001	N19	N30	37.88	0	9
A132	N001	N19	N25	19.69	0	8
A133	N001	N19	N27	18.41	0	8
A134	N001	N19	N31	15.68	0	5
A135	N001	N19	N23	10.23	0	6
A136	N001	N20	N22	140.71	0	1000
A137	N001	N20	N31	21.12	0	6
A138	N001	N20	N32	0.7	0	6
A139	N001	N20	N25	13.5	0	6
A140	N001	N20	N27	8.18	0	7
A141	N001	N20	N23	14.46	0	7
A142	N001	N20	N28	0.87	0	8
A143	N001	N21	N22	108.37	0	1000
A144	N001	N21	N32	24.86	0	7
A145	N001	N21	N31	16.88	0	5
A146	N001	N21	N28	10.83	0	6
A147	N001	N21	N29	4.12	0	5
A148	N001	N21	N30	19.46	0	9
A149	N001	N22	N34	46.66	0	1000
A150	N001	N22	N35	47.16	0	1000
A151	N001	N22	N36	34.5	0	1000
A152	N001	N22	N37	31.05	0	1000
A153	N001	N22	N38	36.25	0	1000
A154	N001	N22	N39	42.13	0	1000
A155	N001	N22	N40	32.0	0	1000
A156	N001	N22	N41	46.76	0	1000
A157	N001	N22	N42	33.13	0	1000
A158	N001	N22	N43	45.44	0	1000
A159	N001	N23	N33	197.09	0	1000
A160	N001	N23	N34	26.47	0	5
A161	N001	N23	N35	5.53	0	5
A162	N001	N23	N38	4.92	0	9
A163	N001	N23	N43	0.68	0	6
A164	N001	N23	N40	13.48	0	9
A165	N001	N24	N33	134.48	0	1000
A166	N001	N24	N35	26.87	0	7
A167	N001	N24	N37	8.44	0	7
A168	N001	N24	N36	6.52	0	7
A169	N001	N24	N43	1.81	0	8
A170	N001	N24	N43	4.13	0	7
A171	N001	N24	N41	17.14	0	5
A172	N001	N25	N33	176.25	0	1000
A173	N001	N25	N36	25.03	0	7
A174	N001	N25	N42	19.88	0	6
A175	N001	N25	N34	1.59	0	9
A176	N001	N25	N41	8.42	0	5
A177	N001	N25	N37	12.57	0	8
A178	N001	N25	N41	3.56	0	6
A179	N001	N26	N33	112.24	0	1000
A180	N001	N26	N37	29.89	0	6
A181	N001	N26	N36	8.68	0	9
A182	N001	N26	N36	11.53	0	5
A183	N001	N26	N36	18.59	0	6
A184	N001	N26	N38	4.22	0	7
A185	N001	N27	N33	178.26	0	1000
A186	N001	N27	N38	33.31	0	6
A187	N001	N27	N40	2.35	0	7
A188	N001	N27	N40	16.84	0	6
A189	N001	N27	N36	16.47	0	6
A190	N001	N27	N42	1.76	0	7
A191	N001	N27	N37	8.47	0	6
A192	N001	N28	N33	150.78	0	1000
A193	N001	N28	N39	29.65	0	5
A194	N001	N28	N37	17.52	0	9
A195	N001	N28	N40	10.28	0	7
A196	N001	N28	N35	2.26	0	8
A197	N001	N28	N35	16.12	0	5
A198	N001	N29	N33	142.03	0	1000
A199	N001	N29	N40	22.65	0	9
A200	N001	N29	N37	17.13	0	6
A201	N001	N29	N41	13.11	0	8
A202	N001	N29	N39	4.16	0	5
A203	N001	N29	N39	0.58	0	6
A204	N001	N30	N33	185.48	0	1000
A205	N001	N30	N41	38.94	0	9
A206	N001	N30	N43	0.4	0	9
A207	N001	N30	N38	12.88	0	5
A208	N001	N30	N37	3.66	0	5
A209	N001	N30	N39	1.8	0	8
A210	N001	N31	N33	117.97	0	1000
A211	N001	N31	N42	35.36	0	9
A212	N001	N31	N37	13.14	0	5
A213	N001	N31	N35	17.52	0	9
A214	N001	N31	N43	4.54	0	6
A215	N001	N31	N41	10.06	0	8
A216	N001	N31	N36	15.51	0	6
A217	N001	N32	N33	191.22	0	1000
A218	N001	N32	N43	23.59	0	8
A219	N001	N32	N34	18.04	0	8
A220	N001	N32	N34	11.39	0	5
A221	N001	N32	N36	12.97	0	7
A222	N001	N32	N41	10.79	0	7
A223	N001	N33	N45	32.82	0	1000
A224	N001	N33	N46	35.04	0	1000
A225	N001	N33	N47	31.35	0	1000
A226	N001	N33	N48	36.64	0	1000
A227	N001	N33	N49	47.15	0	1000
A228	N001	N33	N50	33.99	0	1000
A229	N001	N33	N51	49.5	0	1000
A230	N001	N33	N52	43.0	0	1000
A231	N001	N33	N53	46.63	0	1000
A232	N001	N33	N54	41.16	0	1000
A233	N001	N34	N44	153.95	0	1000
A234	N001	N34	N45	21.36	0	8
A235	N001	N34	N48	19.02	0	7
A236	N001	N34	N46	4.42	0	7
A237	N001	N34	N53	14.8	0	7
A238	N001	N34	N48	8.01	0	9
A239	N001	N34	N48	10.89	0	5
A240	N001	N35	N44	196.56	0	1000
A241	N001	N35	N46	20.23	0	7
A242	N001	N35	N53	7.87	0	7
A243	N001	N35	N51	8.73	0	5
A244	N001	N35	N48	15.22	0	8
A245	N001	N35	N52	9.91	0	9
A246	N001	N36	N44	162.17	0	1000
A247	N001	N36	N47	39.42	0	6
A248	N001	N36	N45	9.18	0	9
A249	N001	N36	N52	8.76	0	8
A250	N001	N36	N51	19.19	0	7
A251	N001	N36	N49	10.25	0	6
A252	N001	N37	N44	136.95	0	1000
A253	N001	N37	N48	26.16	0	5
A254	N001	N37	N53	17.64	0	9
A255	N001	N37	N45	7.37	0	9
A256	N001	N37	N54	16.16	0	8
A257	N001	N37	N49	4.35	0	7
A258	N001	N38	N44	116.0	0	1000
A259	N001	N38	N49	24.53	0	9
A260	N001	N38	N47	4.61	0	7
A261	N001	N38	N46	16.14	0	9
A262	N001	N38	N53	15.31	0	9
A263	N001	N38	N47	4.29	0	7
A264	N001	N38	N54	15.96	0	5
A265	N001	N39	N44	127.07	0	1000
A266	N001	N39	N50	33.34	0	6
A267	N001	N39	N54	17.9	0	6
A268	N001	N39	N48	6.37	0	5
A269	N001	N39	N52	14.23	0	7
A270	N001	N39	N51	18.23	0	5
A271	N001	N39	N52	3.29	0	6
A272	N001	N40	N44	162.99	0	1000
A273	N001	N40	N51	25.99	0	9
A274	N001	N40	N46	19.17	0	5
A275	N001	N40	N49	11.54	0	6
A276	N001	N40	N47	18.09	0	9
A277	N001	N40	N46	3.91	0	8
A278	N001	N40	N46	12.73	0	9
A279	N001	N41	N44	159.3	0	1000
A280	N001	N41	N52	23.64	0	9
A281	N001	N41	N54	19.43	0	5
A282	N001	N41	N50	5.84	0	9
A283	N001	N41	N45	3.66	0	6
A284	N001	N41	N46	0.21	0	6
A285	N001	N42	N44	103.77	0	1000
A286	N001	N42	N53	39.05	0	7
A287	N001	N42	N47	9.26	0	6
A288	N001	N42	N46	17.78	0	9
A289	N001	N42	N46	17.28	0	9
A290	N001	N42	N51	18.86	0	5
A291	N001	N42	N52	18.04	0	6
A292	N001	N43	N44	157.44	0	1000
A293	N001	N43	N54	33.85	0	6
A294	N001	N43	N46	9.81	0	7
A295	N001	N43	N51	7.1	0	6
A296	N001	N43	N46	3.53	0	9
A297	N001	N43	N52	2.52	0	8
A298	N001	N44	N56	39.64	0	1000
A299	N001	N44	N57	45.32	0	1000
A300	N001	N44	N58	47.34	0	1000
A301	N001	N44	N59	47.76	0	1000
A302	N001	N44	N60	49.4	0	1000
A303	N001	N44	N61	47.74	0	1000
A304	N001	N44	N62	40.32	0	1000
A305	N001	N44	N63	49.66	0	1000
A306	N001	N44	N64	47.82	0	1000
A307	N001	N44	N65	31.63	0	1000
A308	N001	N45	N55	199.89	0	1000
A309	N001	N45	N56	24.53	0	8
A310	N001	N45	N63	14.03	0	7
A311	N001	N45	N65	10.21	0	5
A312	N001	N45	N61	17.66	0	5
A313	N001	N45	N62	7.93	0	9
A314	N001	N46	N55	127.54	0	1000
A315	N001	N46	N57	23.01	0	8
A316	N001	N46	N62	4.67	0	5
A317	N001	N46	N62	1.05	0	6
A318	N001	N46	N65	13.5	0	7
A319	N001	N46	N56	4.12	0	6
A320	N001	N47	N55	119.9	0	1000
A321	N001	N47	N58	22.09	0	6
A322	N001	N47	N56	2.17	0	7
A323	N001	N47	N63	1.79	0	7
A324	N001	N47	N61	8.36	0	5
A325	N001	N47	N61	8.77	0	5
A326	N001	N47	N60	14.96	0	8
A327	N001	N48	N55	162.54	0	1000
A328	N001	N48	N59	22.33	0	5
A329	N001	N48	N61	5.85	0	9
A330	N001	N48	N61	15.41	0	8
A331	N001	N48	N65	0.27	0	5
A332	N001	N48	N60	12.83	0	5
A333	N001	N48	N61	3.55	0	5
A334	N001	N49	N55	177.33	0	1000
A335	N001	N49	N60	33.37	0	7
A336	N001	N49	N65	0.39	0	5
A337	N001	N49	N61	3.86	0	8
A338	N001	N49	N56	7.94	0	8
A339	N001	N49	N62	9.96	0	5
A340	N001	N49	N64	17.1	0	6
A341	N001	N50	N55	153.36	0	1000
A342	N001	N50	N61	35.27	0	6
A343	N001	N50	N62	5.76	0	7
A344	N001	N50	N65	5.29	0	5
A345	N001	N50	N65	9.74	0	7
A346	N001	N50	N64	1.14	0	9
A347	N001	N50	N57	18.4	0	6
A348	N001	N51	N55	143.57	0	1000
A349	N001	N51	N62	38.9	0	8
A350	N001	N51	N59	16.29	0	5
A351	N001	N51	N59	15.83	0	9
A352	N001	N51	N64	3.94	0	7
A353	N001	N51	N57	11.28	0	8
A354	N001	N51	N61	9.02	0	6
A355	N001	N52	N55	185.38	0	1000
A356	N001	N52	N63	35.31	0	9
A357	N001	N52	N57	0.21	0	5
A358	N001	N52	N56	17.33	0	6
A359	N001	N52	N58	4.43	0	6
A360	N001	N52	N56	18.02	0	9
A361	N001	N53	N55	108.35	0	1000
A362	N001	N53	N64	26.92	0	6
A363	N001	N53	N65	6.8	0	7
A364	N001	N53	N61	4.03	0	5
A365	N001	N53	N63	16.25	0	6
A366	N001	N53	N63	16.41	0	7
A367	N001	N53	N60	8.84	0	5
A368	N001	N54	N55	183.11	0	1000
A369	N001	N54	N65	26.42	0	7
A370	N001	N54	N58	12.22	0	7
A371	N001	N54	N58	16.76	0	5
A372	N001	N54	N59	5.64	0	6
A373	N001	N54	N56	19.15	0	5
