Arc_ID	Net_ID	from_N	to_N	cost	low	up
A110	N001	N3	N98	4.4	0	9
A111	N001	N3	N66	12.33	0	7
A112	N001	N3	N53	6.27	0	8
A113	N001	N3	N95	10.02	0	8
A114	N001	N3	N93	12.23	0	7
A115	N001	N3	N74	2.58	0	5
A116	N001	N3	N77	9.07	0	7
A117	N001	N3	N96	9.14	0	9
A118	N001	N3	N77	18.18	0	5
A119	N001	N3	N57	9.57	0	7
A120	N001	N3	N81	10.88	0	9
A121	N001	N3	N88	6.13	0	7
A122	N001	N3	N60	17.9	0	7
A123	N001	N4	N51	133.45	0	1000
A124	N001	N4	N55	21.41	0	6
A125	N001	N4	N66	13.73	0	9
A126	N001	N4	N76	13.08	0	7
A127	N001	N4	N73	1.14	0	8
A128	N001	N4	N99	13.84	0	9
A129	N001	N4	N86	9.36	0	8
A130	N001	N4	N74	13.37	0	7
A131	N001	N4	N81	1.74	0	6
A132	N001	N4	N60	9.18	0	6
A133	N001	N4	N64	19.77	0	7
A134	N001	N4	N65	14.2	0	8
A135	N001	N4	N54	14.51	0	9
A136	N001	N4	N84	7.01	0	6
A137	N001	N4	N75	8.45	0	6
A138	N001	N4	N57	7.35	0	7
A139	N001	N4	N66	9.43	0	6
A140	N001	N4	N94	9.85	0	8
A141	N001	N4	N96	19.62	0	9
A142	N001	N4	N90	15.98	0	6
A143	N001	N4	N91	15.22	0	5
A144	N001	N4	N75	15.57	0	8
A145	N001	N5	N51	181.87	0	1000
A146	N001	N5	N56	34.26	0	7
A147	N001	N5	N88	17.65	0	9
A148	N001	N5	N61	4.78	0	6
A149	N001	N5	N95	14.08	0	8
A150	N001	N5	N65	15.92	0	9
A151	N001	N5	N92	15.58	0	6
A152	N001	N5	N86	1.35	0	8
A153	N001	N5	N95	3.33	0	7
A154	N001	N5	N96	6.73	0	5
A155	N001	N5	N99	5.55	0	5
A156	N001	N5	N53	6.65	0	5
A157	N001	N5	N71	9.76	0	6
A158	N001	N5	N82	13.11	0	5
A159	N001	N5	N82	1.29	0	5
A160	N001	N5	N55	0.75	0	8
A161	N001	N5	N82	4.54	0	7
A162	N001	N5	N60	12.12	0	8
A163	N001	N5	N85	17.65	0	6
A164	N001	N5	N70	9.78	0	9
A165	N001	N5	N96	19.43	0	7
A166	N001	N5	N94	2.77	0	6
A167	N001	N5	N61	18.58	0	5
A168	N001	N5	N74	16.68	0	6
A169	N001	N6	N51	184.94	0	1000
A170	N001	N6	N57	29.65	0	5
A171	N001	N6	N67	14.39	0	9
A172	N001	N6	N100	4.09	0	6
A173	N001	N6	N74	8.55	0	6
A174	N001	N6	N61	2.51	0	6
A175	N001	N6	N53	16.19	0	9
A176	N001	N6	N81	15.84	0	8
A177	N001	N6	N89	10.48	0	8
A178	N001	N6	N80	13.53	0	9
A179	N001	N6	N91	0.16	0	5
A180	N001	N6	N58	10.02	0	5
A181	N001	N6	N89	0.33	0	8
A182	N001	N6	N66	15.18	0	5
A183	N001	N6	N81	15.7	0	8
A184	N001	N6	N71	9.64	0	7
A185	N001	N6	N99	1.99	0	8
A186	N001	N6	N67	9.76	0	8
A187	N001	N6	N88	13.4	0	8
A188	N001	N6	N72	8.31	0	9
A189	N001	N6	N99	17.8	0	8
A190	N001	N6	N60	14.26	0	9
A191	N001	N6	N81	9.25	0	8
A192	N001	N6	N66	10.0	0	9
A193	N001	N7	N51	177.84	0	1000
A194	N001	N7	N58	21.7	0	5
A195	N001	N7	N94	19.09	0	8
A196	N001	N7	N52	12.21	0	9
A197	N001	N7	N52	1.98	0	5
A198	N001	N7	N92	0.43	0	5
A199	N001	N7	N96	1.57	0	7
A200	N001	N7	N91	7.53	0	6
A201	N001	N7	N78	11.0	0	6
A202	N001	N7	N95	17.73	0	6
A203	N001	N7	N63	16.41	0	9
A204	N001	N7	N77	19.53	0	9
A205	N001	N7	N74	12.95	0	5
A206	N001	N7	N66	19.6	0	5
A207	N001	N7	N77	6.39	0	8
A208	N001	N7	N80	14.7	0	9
A209	N001	N7	N74	12.61	0	7
A210	N001	N7	N81	4.0	0	6
A211	N001	N7	N88	17.17	0	8
A212	N001	N7	N65	18.09	0	6
A213	N001	N7	N88	9.39	0	5
A214	N001	N7	N96	1.59	0	5
A215	N001	N7	N55	19.57	0	7
A216	N001	N7	N88	4.5	0	5
A217	N001	N7	N82	3.91	0	5
A218	N001	N7	N90	10.15	0	5
A219	N001	N7	N90	7.34	0	9
A220	N001	N8	N51	127.08	0	1000
A221	N001	N8	N59	39.48	0	9
A222	N001	N8	N75	2.88	0	9
A223	N001	N8	N60	12.79	0	7
A224	N001	N8	N53	3.56	0	6
A225	N001	N8	N78	18.75	0	5
A226	N001	N8	N67	10.33	0	8
A227	N001	N8	N63	16.88	0	8
A228	N001	N8	N74	11.68	0	6
A229	N001	N8	N55	10.45	0	7
A230	N001	N8	N62	6.8	0	8
A231	N001	N8	N55	1.45	0	8
A232	N001	N8	N88	0.72	0	9
A233	N001	N8	N71	5.92	0	6
A234	N001	N8	N65	11.68	0	5
A235	N001	N8	N75	16.03	0	8
A236	N001	N8	N64	4.87	0	8
A237	N001	N8	N68	10.58	0	9
A238	N001	N8	N98	10.41	0	9
A239	N001	N8	N91	15.45	0	5
A240	N001	N8	N66	10.51	0	7
A241	N001	N8	N99	10.18	0	8
A242	N001	N8	N68	12.25	0	7
A243	N001	N8	N61	12.07	0	5
A244	N001	N8	N86	18.66	0	7
A245	N001	N8	N52	1.47	0	5
A246	N001	N8	N56	18.65	0	7
A247	N001	N8	N65	15.87	0	7
A248	N001	N8	N99	8.1	0	8
A249	N001	N9	N51	104.75	0	1000
A250	N001	N9	N60	21.58	0	5
A251	N001	N9	N86	15.83	0	5
A252	N001	N9	N84	15.76	0	5
A253	N001	N9	N78	3.62	0	5
A254	N001	N9	N52	11.47	0	5
A255	N001	N9	N61	5.32	0	5
A256	N001	N9	N52	2.43	0	7
A257	N001	N9	N96	19.74	0	6
A258	N001	N9	N87	0.56	0	6
A259	N001	N9	N94	6.62	0	8
A260	N001	N9	N80	15.44	0	5
A261	N001	N9	N85	12.86	0	6
A262	N001	N9	N63	13.25	0	8
A263	N001	N9	N63	6.84	0	5
A264	N001	N9	N75	9.93	0	7
A265	N001	N9	N76	17.22	0	6
A266	N001	N9	N81	4.36	0	6
A267	N001	N9	N96	4.92	0	9
A268	N001	N9	N96	13.68	0	7
A269	N001	N9	N81	2.45	0	6
A270	N001	N9	N88	5.65	0	6
A271	N001	N9	N64	13.79	0	5
A272	N001	N9	N72	17.71	0	6
A273	N001	N9	N52	19.81	0	8
A274	N001	N9	N88	14.41	0	9
A275	N001	N10	N51	123.02	0	1000
A276	N001	N10	N61	33.15	0	5
A277	N001	N10	N57	10.97	0	7
A278	N001	N10	N70	8.43	0	6
A279	N001	N10	N81	7.11	0	6
A280	N001	N10	N92	4.53	0	5
A281	N001	N10	N101	8.19	0	9
A282	N001	N10	N53	8.53	0	8
A283	N001	N10	N81	14.37	0	9
A284	N001	N10	N76	3.01	0	5
A285	N001	N10	N78	7.12	0	7
A286	N001	N10	N84	18.74	0	9
A287	N001	N10	N77	7.14	0	7
A288	N001	N10	N93	16.64	0	5
A289	N001	N10	N98	7.35	0	6
A290	N001	N10	N100	8.98	0	7
A291	N001	N10	N72	0.13	0	8
A292	N001	N10	N84	2.63	0	8
A293	N001	N10	N66	5.43	0	5
A294	N001	N10	N84	2.49	0	8
A295	N001	N10	N76	15.1	0	8
A296	N001	N10	N76	11.18	0	6
A297	N001	N10	N78	11.85	0	7
A298	N001	N11	N51	143.87	0	1000
A299	N001	N11	N62	20.92	0	8
A300	N001	N11	N88	9.76	0	6
A301	N001	N11	N60	14.14	0	8
A302	N001	N11	N90	15.45	0	5
A303	N001	N11	N71	4.65	0	5
A304	N001	N11	N66	19.63	0	9
A305	N001	N11	N58	13.31	0	6
A306	N001	N11	N98	16.25	0	7
A307	N001	N11	N66	14.28	0	6
A308	N001	N11	N93	13.73	0	7
A309	N001	N11	N94	9.13	0	6
A310	N001	N11	N80	2.41	0	7
A311	N001	N11	N70	9.48	0	9
A312	N001	N11	N97	9.79	0	5
A313	N001	N11	N86	13.71	0	5
A314	N001	N11	N65	17.36	0	8
A315	N001	N11	N76	0.15	0	8
A316	N001	N11	N72	1.87	0	9
A317	N001	N11	N92	15.5	0	7
A318	N001	N11	N60	7.34	0	6
A319	N001	N11	N83	15.66	0	5
A320	N001	N11	N74	6.67	0	7
A321	N001	N11	N94	3.49	0	8
A322	N001	N11	N99	15.67	0	6
A323	N001	N12	N51	152.89	0	1000
A324	N001	N12	N63	39.51	0	9
A325	N001	N12	N90	11.7	0	9
A326	N001	N12	N87	17.2	0	6
A327	N001	N12	N56	1.14	0	8
A328	N001	N12	N53	11.38	0	7
A329	N001	N12	N67	5.46	0	9
A330	N001	N12	N84	4.27	0	6
A331	N001	N12	N83	4.09	0	6
A332	N001	N12	N64	14.44	0	7
A333	N001	N12	N58	16.53	0	5
A334	N001	N12	N70	5.21	0	7
A335	N001	N12	N89	5.0	0	7
A336	N001	N12	N71	11.37	0	7
A337	N001	N12	N91	17.14	0	6
A338	N001	N12	N80	3.42	0	6
A339	N001	N12	N100	7.17	0	8
A340	N001	N12	N82	11.96	0	8
A341	N001	N12	N79	4.94	0	6
A342	N001	N12	N52	13.76	0	6
A343	N001	N12	N83	17.11	0	8
A344	N001	N12	N90	14.35	0	6
A345	N001	N12	N55	2.73	0	5
A346	N001	N12	N93	19.12	0	8
A347	N001	N12	N54	9.27	0	5
A348	N001	N12	N65	12.42	0	7
A349	N001	N12	N71	17.19	0	6
A350	N001	N13	N51	117.57	0	1000
A351	N001	N13	N64	29.67	0	7
A352	N001	N13	N73	0.85	0	9
A353	N001	N13	N69	11.78	0	6
A354	N001	N13	N97	12.49	0	6
A355	N001	N13	N67	0.16	0	5
A356	N001	N13	N99	9.16	0	9
A357	N001	N13	N65	7.63	0	5
A358	N001	N13	N91	18.59	0	7
A359	N001	N13	N97	16.77	0	7
A360	N001	N13	N87	6.93	0	7
A361	N001	N13	N70	7.04	0	7
A362	N001	N13	N58	11.71	0	8
A363	N001	N13	N100	3.04	0	9
A364	N001	N13	N62	19.0	0	7
A365	N001	N13	N91	11.63	0	7
A366	N001	N13	N71	2.45	0	5
A367	N001	N13	N60	11.68	0	6
A368	N001	N13	N84	17.99	0	8
A369	N001	N13	N93	1.66	0	8
A370	N001	N13	N90	4.79	0	6
A371	N001	N13	N79	12.69	0	6
A372	N001	N13	N97	15.43	0	5
A373	N001	N13	N70	5.29	0	8
A374	N001	N13	N83	6.93	0	8
A375	N001	N13	N61	12.19	0	7
A376	N001	N14	N51	108.81	0	1000
A377	N001	N14	N65	27.39	0	5
A378	N001	N14	N53	10.62	0	9
A379	N001	N14	N73	16.27	0	8
A380	N001	N14	N64	1.95	0	5
A381	N001	N14	N97	7.54	0	9
A382	N001	N14	N78	10.29	0	7
A383	N001	N14	N96	18.71	0	8
A384	N001	N14	N89	5.67	0	6
A385	N001	N14	N59	1.17	0	5
A386	N001	N14	N82	2.84	0	8
A387	N001	N14	N74	19.42	0	8
A388	N001	N14	N56	7.09	0	5
A389	N001	N14	N80	9.07	0	9
A390	N001	N14	N71	14.68	0	7
A391	N001	N14	N73	1.83	0	6
A392	N001	N14	N93	15.06	0	8
A393	N001	N14	N75	16.47	0	9
A394	N001	N14	N74	14.5	0	9
A395	N001	N14	N91	15.51	0	5
A396	N001	N14	N85	7.33	0	9
A397	N001	N14	N70	9.79	0	6
A398	N001	N14	N57	10.52	0	7
A399	N001	N14	N68	3.66	0	9
A400	N001	N14	N77	4.97	0	6
A401	N001	N14	N69	19.85	0	8
A402	N001	N14	N99	4.29	0	5
A403	N001	N15	N51	113.46	0	1000
A404	N001	N15	N66	27.23	0	6
A405	N001	N15	N67	6.31	0	5
A406	N001	N15	N59	12.27	0	6
A407	N001	N15	N94	13.81	0	7
A408	N001	N15	N70	12.74	0	5
A409	N001	N15	N53	3.37	0	5
A410	N001	N15	N93	15.24	0	7
A411	N001	N15	N67	3.59	0	5
A412	N001	N15	N71	12.92	0	9
A413	N001	N15	N73	8.96	0	6
A414	N001	N15	N78	6.77	0	8
A415	N001	N15	N98	1.07	0	6
A416	N001	N15	N71	15.08	0	9
A417	N001	N15	N100	5.6	0	7
A418	N001	N15	N58	6.49	0	9
A419	N001	N15	N63	19.29	0	6
A420	N001	N15	N84	6.38	0	6
A421	N001	N15	N87	16.44	0	9
A422	N001	N15	N53	4.21	0	8
A423	N001	N15	N92	2.71	0	5
A424	N001	N15	N62	13.88	0	5
A425	N001	N15	N57	6.13	0	6
A426	N001	N15	N77	4.34	0	6
A427	N001	N16	N51	168.97	0	1000
A428	N001	N16	N67	36.52	0	6
A429	N001	N16	N92	19.64	0	6
A430	N001	N16	N62	6.76	0	6
A431	N001	N16	N92	5.71	0	6
A432	N001	N16	N88	15.52	0	6
A433	N001	N16	N97	2.5	0	8
A434	N001	N16	N73	14.34	0	9
A435	N001	N16	N89	14.15	0	7
A436	N001	N16	N81	4.37	0	6
A437	N001	N16	N99	12.37	0	6
A438	N001	N16	N86	5.96	0	8
A439	N001	N16	N87	8.32	0	7
A440	N001	N16	N88	14.43	0	6
A441	N001	N16	N64	17.96	0	8
A442	N001	N16	N68	12.97	0	7
A443	N001	N16	N88	14.69	0	5
A444	N001	N16	N75	5.64	0	5
A445	N001	N16	N98	2.65	0	6
A446	N001	N16	N58	8.46	0	8
A447	N001	N16	N64	3.83	0	5
A448	N001	N16	N84	3.58	0	7
A449	N001	N16	N73	11.22	0	6
A450	N001	N17	N51	167.59	0	1000
A451	N001	N17	N68	30.45	0	6
A452	N001	N17	N98	8.87	0	6
A453	N001	N17	N57	15.93	0	7
A454	N001	N17	N71	9.37	0	7
A455	N001	N17	N56	5.38	0	7
A456	N001	N17	N52	18.71	0	5
A457	N001	N17	N88	14.27	0	9
A458	N001	N17	N101	3.74	0	9
A459	N001	N17	N72	5.87	0	9
A460	N001	N17	N96	7.34	0	7
A461	N001	N17	N79	12.06	0	7
A462	N001	N17	N87	6.88	0	9
A463	N001	N17	N76	2.53	0	6
A464	N001	N17	N85	0.84	0	7
A465	N001	N17	N61	14.49	0	5
A466	N001	N17	N54	0.83	0	9
A467	N001	N17	N63	19.86	0	7
A468	N001	N17	N69	16.05	0	5
A469	N001	N17	N76	16.34	0	6
A470	N001	N17	N52	5.36	0	9
A471	N001	N17	N85	1.53	0	8
A472	N001	N17	N58	12.9	0	5
A473	N001	N17	N75	17.51	0	6
A474	N001	N17	N101	17.09	0	8
A475	N001	N17	N52	0.03	0	7
A476	N001	N17	N88	18.71	0	8
A477	N001	N17	N74	4.2	0	5
A478	N001	N17	N84	16.31	0	9
A479	N001	N18	N51	111.96	0	1000
A480	N001	N18	N69	39.56	0	7
A481	N001	N18	N76	1.53	0	6
A482	N001	N18	N58	15.89	0	8
A483	N001	N18	N64	15.61	0	8
A484	N001	N18	N75	2.04	0	6
A485	N001	N18	N52	3.94	0	6
A486	N001	N18	N62	19.47	0	5
A487	N001	N18	N85	11.32	0	6
A488	N001	N18	N70	10.98	0	7
A489	N001	N18	N79	3.59	0	6
A490	N001	N18	N71	14.2	0	8
A491	N001	N18	N62	11.47	0	5
A492	N001	N18	N98	17.74	0	6
A493	N001	N18	N85	3.57	0	5
A494	N001	N18	N94	10.74	0	9
A495	N001	N18	N86	11.69	0	5
A496	N001	N18	N90	0.36	0	5
A497	N001	N18	N79	3.92	0	6
A498	N001	N18	N95	9.19	0	9
A499	N001	N18	N72	9.23	0	9
A500	N001	N18	N96	11.75	0	8
A501	N001	N18	N93	14.44	0	9
A502	N001	N18	N55	17.58	0	7
A503	N001	N19	N51	186.42	0	1000
A504	N001	N19	N70	26.71	0	9
A505	N001	N19	N93	16.85	0	7
A506	N001	N19	N73	5.27	0	5
A507	N001	N19	N77	11.88	0	7
A508	N001	N19	N97	15.82	0	8
A509	N001	N19	N67	3.13	0	9
A510	N001	N19	N56	2.88	0	7
A511	N001	N19	N79	7.48	0	6
A512	N001	N19	N88	3.08	0	5
A513	N001	N19	N89	9.3	0	5
A514	N001	N19	N63	16.49	0	8
A515	N001	N19	N97	4.06	0	8
A516	N001	N19	N98	17.0	0	9
A517	N001	N19	N77	19.14	0	6
A518	N001	N19	N86	4.21	0	5
A519	N001	N19	N62	4.67	0	9
A520	N001	N19	N56	5.4	0	6
A521	N001	N19	N87	7.46	0	6
A522	N001	N19	N56	10.27	0	8
A523	N001	N19	N100	14.76	0	9
A524	N001	N19	N92	5.7	0	6
A525	N001	N19	N81	5.04	0	9
A526	N001	N19	N91	18.76	0	8
A527	N001	N19	N63	18.74	0	7
A528	N001	N19	N94	6.15	0	9
A529	N001	N19	N55	16.25	0	7
A530	N001	N19	N83	15.73	0	6
A531	N001	N19	N71	10.08	0	6
A532	N001	N19	N83	1.99	0	9
A533	N001	N19	N83	2.09	0	6
A534	N001	N20	N51	149.99	0	1000
A535	N001	N20	N71	38.21	0	8
A536	N001	N20	N58	18.22	0	7
A537	N001	N20	N61	6.22	0	9
A538	N001	N20	N64	2.21	0	5
A539	N001	N20	N66	3.56	0	7
A540	N001	N20	N67	16.95	0	7
A541	N001	N20	N89	11.77	0	7
A542	N001	N20	N74	4.12	0	8
A543	N001	N20	N63	5.12	0	7
A544	N001	N20	N62	0.91	0	9
A545	N001	N20	N78	7.72	0	5
A546	N001	N20	N57	16.84	0	9
A547	N001	N20	N72	5.75	0	9
A548	N001	N20	N84	4.16	0	8
A549	N001	N20	N77	3.83	0	8
A550	N001	N20	N74	11.79	0	7
A551	N001	N20	N91	3.78	0	9
A552	N001	N20	N77	16.11	0	8
A553	N001	N20	N95	8.17	0	7
A554	N001	N20	N99	7.76	0	5
A555	N001	N20	N62	3.07	0	5
A556	N001	N20	N83	11.3	0	5
A557	N001	N20	N97	11.71	0	9
A558	N001	N20	N77	5.59	0	5
A559	N001	N20	N98	4.16	0	8
A560	N001	N20	N80	14.52	0	8
A561	N001	N20	N68	9.9	0	9
A562	N001	N20	N72	12.16	0	5
A563	N001	N20	N73	5.64	0	9
A564	N001	N20	N100	19.69	0	7
A565	N001	N21	N51	175.56	0	1000
A566	N001	N21	N72	25.99	0	7
A567	N001	N21	N64	18.27	0	6
A568	N001	N21	N76	18.97	0	9
A569	N001	N21	N71	3.72	0	8
A570	N001	N21	N81	9.01	0	5
A571	N001	N21	N82	1.35	0	6
A572	N001	N21	N91	2.89	0	9
A573	N001	N21	N81	17.76	0	5
A574	N001	N21	N84	0.63	0	7
A575	N001	N21	N57	7.16	0	7
A576	N001	N21	N98	11.4	0	8
A577	N001	N21	N70	16.23	0	5
A578	N001	N21	N86	13.95	0	9
A579	N001	N21	N101	1.64	0	5
A580	N001	N21	N57	6.18	0	7
A581	N001	N21	N73	2.74	0	7
A582	N001	N21	N69	6.52	0	9
A583	N001	N21	N62	18.73	0	6
A584	N001	N21	N87	8.28	0	6
A585	N001	N21	N96	0.06	0	9
A586	N001	N21	N68	18.98	0	5
A587	N001	N21	N63	12.54	0	8
A588	N001	N22	N51	105.05	0	1000
A589	N001	N22	N73	33.13	0	9
A590	N001	N22	N55	0.64	0	5
A591	N001	N22	N85	19.45	0	5
A592	N001	N22	N60	14.86	0	6
A593	N001	N22	N57	7.08	0	8
A594	N001	N22	N60	19.71	0	8
A595	N001	N22	N83	17.04	0	5
A596	N001	N22	N81	14.76	0	7
A597	N001	N22	N80	13.19	0	7
A598	N001	N22	N55	5.43	0	6
A599	N001	N22	N97	0.06	0	5
A600	N001	N22	N60	10.73	0	8
A601	N001	N22	N89	4.27	0	6
A602	N001	N22	N100	5.98	0	8
A603	N001	N22	N77	1.22	0	9
A604	N001	N22	N101	14.01	0	8
A605	N001	N22	N53	19.12	0	6
A606	N001	N22	N77	18.95	0	7
A607	N001	N22	N93	16.66	0	9
A608	N001	N22	N80	14.65	0	5
A609	N001	N22	N68	10.65	0	6
A610	N001	N22	N90	13.66	0	6
A611	N001	N22	N94	17.51	0	5
A612	N001	N22	N84	11.57	0	9
A613	N001	N22	N57	8.53	0	5
A614	N001	N22	N60	11.82	0	7
A615	N001	N22	N92	19.99	0	6
A616	N001	N23	N51	103.23	0	1000
A617	N001	N23	N74	29.77	0	5
A618	N001	N23	N81	1.29	0	8
A619	N001	N23	N58	11.0	0	6
A620	N001	N23	N67	14.86	0	6
A621	N001	N23	N89	13.17	0	7
A622	N001	N23	N60	0.77	0	9
A623	N001	N23	N89	14.69	0	5
A624	N001	N23	N73	18.71	0	7
A625	N001	N23	N56	13.93	0	5
A626	N001	N23	N98	16.98	0	7
A627	N001	N23	N61	12.62	0	6
A628	N001	N23	N63	14.25	0	5
A629	N001	N23	N84	13.42	0	6
A630	N001	N23	N64	0.94	0	9
A631	N001	N23	N99	2.2	0	9
A632	N001	N23	N88	16.79	0	6
A633	N001	N23	N89	0.64	0	8
A634	N001	N23	N92	2.59	0	9
A635	N001	N23	N86	0.36	0	9
A636	N001	N23	N69	3.6	0	7
A637	N001	N23	N93	17.65	0	7
A638	N001	N24	N51	174.92	0	1000
A639	N001	N24	N75	34.66	0	7
A640	N001	N24	N94	12.94	0	6
A641	N001	N24	N88	10.66	0	5
A642	N001	N24	N82	11.85	0	5
A643	N001	N24	N66	9.05	0	9
A644	N001	N24	N77	13.68	0	8
A645	N001	N24	N71	10.55	0	7
A646	N001	N24	N78	5.58	0	6
A647	N001	N24	N94	15.17	0	6
A648	N001	N24	N82	13.66	0	5
A649	N001	N24	N61	17.24	0	8
A650	N001	N24	N95	14.49	0	5
A651	N001	N24	N58	1.19	0	6
A652	N001	N24	N55	15.49	0	5
A653	N001	N24	N52	8.17	0	8
A654	N001	N24	N82	14.4	0	5
A655	N001	N24	N101	6.99	0	5
A656	N001	N24	N71	8.99	0	5
A657	N001	N24	N82	11.09	0	6
A658	N001	N24	N68	11.05	0	8
A659	N001	N24	N86	0.11	0	6
A660	N001	N24	N97	5.21	0	5
A661	N001	N24	N81	12.96	0	9
A662	N001	N24	N91	17.33	0	6
A663	N001	N24	N98	15.56	0	8
A664	N001	N24	N70	14.24	0	9
A665	N001	N25	N51	146.67	0	1000
A666	N001	N25	N76	31.54	0	9
A667	N001	N25	N80	0.62	0	8
A668	N001	N25	N80	1.05	0	9
A669	N001	N25	N92	2.56	0	7
A670	N001	N25	N56	15.79	0	8
A671	N001	N25	N82	10.74	0	6
A672	N001	N25	N64	9.74	0	7
A673	N001	N25	N53	8.38	0	6
A674	N001	N25	N74	18.28	0	9
A675	N001	N25	N86	17.15	0	9
A676	N001	N25	N64	1.11	0	5
A677	N001	N25	N74	17.27	0	8
A678	N001	N25	N58	18.71	0	5
A679	N001	N25	N55	16.07	0	7
A680	N001	N25	N101	7.18	0	7
A681	N001	N25	N62	14.95	0	8
A682	N001	N25	N89	17.76	0	7
A683	N001	N25	N81	7.36	0	7
A684	N001	N25	N69	5.39	0	5
A685	N001	N25	N59	7.4	0	9
A686	N001	N25	N78	6.59	0	6
A687	N001	N25	N52	3.6	0	8
A688	N001	N25	N60	14.69	0	5
A689	N001	N25	N65	8.77	0	5
A690	N001	N26	N51	127.17	0	1000
A691	N001	N26	N77	28.2	0	6
A692	N001	N26	N54	2.55	0	9
