Arc_ID	Net_ID	from_N	to_N	cost	low	up
A267	N001	N21	N54	3.46	0	1000
A268	N001	N21	N55	4.8	0	1000
A269	N001	N21	N56	4.63	0	1000
A270	N001	N21	N57	4.43	0	1000
A271	N001	N21	N58	4.24	0	1000
A272	N001	N21	N59	4.87	0	1000
A273	N001	N21	N60	3.05	0	1000
A274	N001	N21	N61	4.22	0	1000
A275	N001	N21	N62	3.63	0	1000
A276	N001	N22	N42	89.63	0	1000
A277	N001	N22	N43	2.25	0	9
A278	N001	N22	N61	3.27	0	8
A279	N001	N22	N49	2.82	0	6
A280	N001	N22	N48	3.34	0	9
A281	N001	N22	N60	3.41	0	6
A282	N001	N22	N58	0.66	0	8
A283	N001	N22	N55	1.22	0	6
A284	N001	N22	N52	0.99	0	9
A285	N001	N22	N58	3.87	0	6
A286	N001	N23	N42	88.69	0	1000
A287	N001	N23	N44	3.08	0	6
A288	N001	N23	N48	2.61	0	7
A289	N001	N23	N50	3.16	0	5
A290	N001	N23	N43	2.83	0	6
A291	N001	N23	N54	1.51	0	6
A292	N001	N23	N49	3.51	0	7
A293	N001	N23	N49	3.73	0	8
A294	N001	N23	N57	2.96	0	8
A295	N001	N23	N47	3.92	0	5
A296	N001	N23	N51	3.2	0	7
A297	N001	N23	N51	2.01	0	8
A298	N001	N24	N42	54.4	0	1000
A299	N001	N24	N45	2.77	0	9
A300	N001	N24	N60	2.61	0	5
A301	N001	N24	N53	2.94	0	9
A302	N001	N24	N51	2.85	0	8
A303	N001	N24	N61	0.53	0	8
A304	N001	N24	N46	2.24	0	6
A305	N001	N24	N62	2.86	0	8
A306	N001	N24	N55	3.41	0	8
A307	N001	N24	N46	0.84	0	6
A308	N001	N25	N42	81.59	0	1000
A309	N001	N25	N46	3.39	0	6
A310	N001	N25	N50	1.67	0	5
A311	N001	N25	N58	2.95	0	6
A312	N001	N25	N57	1.47	0	7
A313	N001	N25	N52	0.71	0	5
A314	N001	N25	N47	3.84	0	6
A315	N001	N25	N50	1.83	0	9
A316	N001	N25	N49	1.43	0	8
A317	N001	N25	N57	1.71	0	5
A318	N001	N25	N58	0.02	0	8
A319	N001	N25	N61	0.11	0	9
A320	N001	N26	N42	54.82	0	1000
A321	N001	N26	N47	2.32	0	7
A322	N001	N26	N60	3.18	0	6
A323	N001	N26	N55	0.4	0	5
A324	N001	N26	N44	1.31	0	5
A325	N001	N26	N61	0.9	0	9
A326	N001	N26	N54	0.6	0	6
A327	N001	N26	N48	0.17	0	5
A328	N001	N26	N51	0.88	0	6
A329	N001	N26	N44	2.37	0	6
A330	N001	N26	N52	1.16	0	8
A331	N001	N26	N44	1.43	0	6
A332	N001	N26	N55	3.19	0	9
A333	N001	N27	N42	86.69	0	1000
A334	N001	N27	N48	2.01	0	7
A335	N001	N27	N62	2.76	0	6
A336	N001	N27	N51	1.11	0	8
A337	N001	N27	N54	2.63	0	7
A338	N001	N27	N56	1.55	0	5
A339	N001	N27	N60	0.11	0	6
A340	N001	N27	N56	2.33	0	5
A341	N001	N27	N59	3.24	0	6
A342	N001	N27	N61	3.89	0	9
A343	N001	N27	N50	1.44	0	5
A344	N001	N28	N42	51.46	0	1000
A345	N001	N28	N49	3.99	0	8
A346	N001	N28	N52	1.45	0	6
A347	N001	N28	N61	3.4	0	8
A348	N001	N28	N57	0.3	0	6
A349	N001	N28	N52	0.14	0	5
A350	N001	N28	N50	0.4	0	8
A351	N001	N28	N59	0.33	0	7
A352	N001	N28	N58	0.35	0	8
A353	N001	N28	N52	3.31	0	9
A354	N001	N28	N46	3.06	0	7
A355	N001	N28	N47	1.12	0	7
A356	N001	N29	N42	97.9	0	1000
A357	N001	N29	N50	3.53	0	9
A358	N001	N29	N51	1.52	0	5
A359	N001	N29	N62	3.5	0	9
A360	N001	N29	N56	3.99	0	6
A361	N001	N29	N49	0.36	0	8
A362	N001	N29	N54	2.41	0	5
A363	N001	N29	N43	1.23	0	9
A364	N001	N29	N45	2.54	0	7
A365	N001	N29	N47	3.81	0	7
A366	N001	N29	N48	3.04	0	7
A367	N001	N29	N59	2.87	0	6
A368	N001	N29	N57	0.56	0	9
A369	N001	N30	N42	80.97	0	1000
A370	N001	N30	N51	3.7	0	5
A371	N001	N30	N47	2.66	0	6
A372	N001	N30	N61	3.69	0	6
A373	N001	N30	N52	2.19	0	7
A374	N001	N30	N59	3.57	0	8
A375	N001	N30	N49	3.52	0	6
A376	N001	N30	N54	2.9	0	9
A377	N001	N30	N59	1.12	0	5
A378	N001	N30	N60	1.04	0	9
A379	N001	N30	N46	0.23	0	7
A380	N001	N30	N56	3.99	0	6
A381	N001	N30	N47	2.84	0	6
A382	N001	N31	N42	92.27	0	1000
A383	N001	N31	N52	3.5	0	6
A384	N001	N31	N50	3.98	0	5
A385	N001	N31	N53	0.94	0	6
A386	N001	N31	N55	1.39	0	7
A387	N001	N31	N43	3.97	0	8
A388	N001	N31	N55	0.32	0	7
A389	N001	N31	N61	2.64	0	6
A390	N001	N31	N44	1.42	0	6
A391	N001	N31	N62	3.14	0	7
A392	N001	N32	N42	71.4	0	1000
A393	N001	N32	N53	2.42	0	9
A394	N001	N32	N46	0.57	0	7
A395	N001	N32	N56	2.89	0	8
A396	N001	N32	N59	1.17	0	9
A397	N001	N32	N44	2.63	0	9
A398	N001	N32	N59	2.6	0	5
A399	N001	N32	N52	0.63	0	9
A400	N001	N32	N60	1.29	0	7
A401	N001	N32	N47	1.22	0	6
A402	N001	N32	N50	3.71	0	9
A403	N001	N33	N42	90.42	0	1000
A404	N001	N33	N54	2.0	0	5
A405	N001	N33	N48	2.99	0	7
A406	N001	N33	N58	0.99	0	6
A407	N001	N33	N48	1.42	0	9
A408	N001	N33	N43	0.2	0	7
A409	N001	N33	N53	1.38	0	7
A410	N001	N33	N50	3.43	0	8
A411	N001	N33	N60	0.38	0	5
A412	N001	N33	N53	3.88	0	6
A413	N001	N33	N52	1.17	0	8
A414	N001	N33	N55	3.26	0	7
A415	N001	N34	N42	63.4	0	1000
A416	N001	N34	N55	3.91	0	9
A417	N001	N34	N62	0.11	0	6
A418	N001	N34	N59	2.01	0	5
A419	N001	N34	N43	3.89	0	5
A420	N001	N34	N52	2.89	0	5
A421	N001	N34	N47	2.51	0	9
A422	N001	N34	N45	2.04	0	9
A423	N001	N34	N57	0.8	0	7
A424	N001	N34	N51	1.44	0	8
A425	N001	N34	N61	3.27	0	8
A426	N001	N34	N50	2.62	0	9
A427	N001	N34	N60	0.83	0	6
A428	N001	N35	N42	74.17	0	1000
A429	N001	N35	N56	2.12	0	5
A430	N001	N35	N59	3.01	0	8
A431	N001	N35	N43	3.89	0	9
A432	N001	N35	N61	1.19	0	7
A433	N001	N35	N45	2.32	0	5
A434	N001	N35	N61	2.74	0	9
A435	N001	N35	N61	0.81	0	8
A436	N001	N35	N59	1.89	0	7
A437	N001	N35	N50	0.4	0	8
A438	N001	N35	N54	1.59	0	9
A439	N001	N35	N43	3.83	0	7
A440	N001	N36	N42	73.83	0	1000
A441	N001	N36	N57	3.33	0	9
A442	N001	N36	N46	3.1	0	7
A443	N001	N36	N46	2.52	0	7
A444	N001	N36	N50	1.47	0	9
A445	N001	N36	N53	2.42	0	9
A446	N001	N36	N58	1.1	0	7
A447	N001	N36	N47	3.08	0	5
A448	N001	N36	N51	3.44	0	8
A449	N001	N36	N55	3.43	0	7
A450	N001	N36	N56	1.25	0	5
A451	N001	N36	N49	0.84	0	8
A452	N001	N36	N44	2.13	0	8
A453	N001	N37	N42	55.68	0	1000
A454	N001	N37	N58	3.97	0	5
A455	N001	N37	N44	3.11	0	6
A456	N001	N37	N46	0.25	0	8
A457	N001	N37	N47	3.59	0	7
A458	N001	N37	N61	2.36	0	6
A459	N001	N37	N49	0.68	0	8
A460	N001	N37	N51	2.59	0	7
A461	N001	N37	N48	2.15	0	7
A462	N001	N37	N52	1.95	0	9
A463	N001	N37	N54	3.05	0	9
A464	N001	N37	N52	1.44	0	8
A465	N001	N38	N42	94.73	0	1000
A466	N001	N38	N59	2.63	0	7
A467	N001	N38	N60	0.5	0	7
A468	N001	N38	N56	0.22	0	6
A469	N001	N38	N55	0.19	0	5
A470	N001	N38	N55	2.03	0	9
A471	N001	N38	N45	3.62	0	7
A472	N001	N38	N52	0.28	0	7
A473	N001	N38	N52	2.53	0	5
A474	N001	N38	N54	3.26	0	9
A475	N001	N39	N42	69.75	0	1000
A476	N001	N39	N60	3.72	0	5
A477	N001	N39	N46	2.2	0	8
A478	N001	N39	N58	3.06	0	8
A479	N001	N39	N57	0.74	0	8
A480	N001	N39	N54	3.78	0	7
A481	N001	N39	N62	2.95	0	8
A482	N001	N39	N50	1.29	0	9
A483	N001	N39	N55	2.98	0	7
A484	N001	N39	N54	1.02	0	5
A485	N001	N40	N42	73.94	0	1000
A486	N001	N40	N61	2.75	0	7
A487	N001	N40	N48	0.45	0	6
A488	N001	N40	N60	1.78	0	5
A489	N001	N40	N43	2.86	0	6
A490	N001	N40	N46	1.29	0	6
A491	N001	N40	N51	2.68	0	8
A492	N001	N40	N46	3.8	0	9
A493	N001	N40	N60	1.97	0	6
A494	N001	N40	N50	3.56	0	8
A495	N001	N40	N46	0.82	0	6
A496	N001	N41	N42	74.42	0	1000
A497	N001	N41	N62	3.59	0	6
A498	N001	N41	N48	3.77	0	6
A499	N001	N41	N55	2.31	0	6
A500	N001	N41	N52	1.95	0	8
A501	N001	N41	N57	2.47	0	5
A502	N001	N41	N45	3.71	0	6
A503	N001	N41	N50	1.0	0	7
A504	N001	N41	N51	3.41	0	5
A505	N001	N41	N47	3.93	0	5
A506	N001	N42	N64	4.86	0	1000
A507	N001	N42	N65	3.9	0	1000
A508	N001	N42	N66	4.5	0	1000
A509	N001	N42	N67	3.99	0	1000
A510	N001	N42	N68	3.87	0	1000
A511	N001	N42	N69	4.59	0	1000
A512	N001	N42	N70	3.12	0	1000
A513	N001	N42	N71	3.12	0	1000
A514	N001	N42	N72	4.32	0	1000
A515	N001	N42	N73	3.85	0	1000
A516	N001	N42	N74	3.54	0	1000
A517	N001	N42	N75	3.07	0	1000
A518	N001	N42	N76	3.81	0	1000
A519	N001	N42	N77	3.2	0	1000
A520	N001	N42	N78	4.8	0	1000
A521	N001	N42	N79	3.59	0	1000
A522	N001	N42	N80	4.33	0	1000
A523	N001	N42	N81	3.89	0	1000
A524	N001	N42	N82	3.99	0	1000
A525	N001	N42	N83	4.88	0	1000
A526	N001	N43	N63	85.15	0	1000
A527	N001	N43	N64	2.77	0	5
A528	N001	N43	N66	2.41	0	8
A529	N001	N43	N69	2.68	0	5
A530	N001	N43	N74	3.08	0	7
A531	N001	N43	N76	2.27	0	8
A532	N001	N43	N79	2.8	0	8
A533	N001	N43	N78	1.23	0	8
A534	N001	N43	N73	2.52	0	8
A535	N001	N43	N82	2.34	0	9
A536	N001	N43	N69	0.52	0	8
A537	N001	N43	N75	3.16	0	8
A538	N001	N44	N63	62.13	0	1000
A539	N001	N44	N65	3.44	0	7
A540	N001	N44	N79	3.21	0	6
A541	N001	N44	N80	2.92	0	6
A542	N001	N44	N79	1.53	0	6
A543	N001	N44	N64	1.11	0	5
A544	N001	N44	N67	0.94	0	5
A545	N001	N44	N77	1.07	0	5
A546	N001	N44	N73	0.66	0	9
A547	N001	N44	N71	1.21	0	7
A548	N001	N45	N63	94.47	0	1000
A549	N001	N45	N66	2.11	0	9
A550	N001	N45	N83	0.72	0	7
A551	N001	N45	N72	0.83	0	9
A552	N001	N45	N69	0.8	0	7
A553	N001	N45	N72	3.11	0	9
A554	N001	N45	N75	0.8	0	8
A555	N001	N45	N64	1.29	0	9
A556	N001	N45	N78	2.81	0	5
A557	N001	N45	N79	0.79	0	8
A558	N001	N45	N81	0.67	0	8
A559	N001	N45	N74	2.29	0	8
A560	N001	N45	N79	2.62	0	5
A561	N001	N46	N63	57.82	0	1000
A562	N001	N46	N67	2.31	0	7
A563	N001	N46	N75	2.02	0	9
A564	N001	N46	N73	1.82	0	7
A565	N001	N46	N79	1.31	0	9
A566	N001	N46	N71	3.06	0	8
A567	N001	N46	N65	0.19	0	9
A568	N001	N46	N78	1.63	0	7
A569	N001	N46	N66	1.86	0	6
A570	N001	N46	N76	2.13	0	5
A571	N001	N46	N76	1.54	0	8
A572	N001	N47	N63	88.04	0	1000
A573	N001	N47	N68	2.41	0	9
A574	N001	N47	N73	1.22	0	5
A575	N001	N47	N71	2.94	0	7
A576	N001	N47	N75	2.34	0	5
A577	N001	N47	N69	1.1	0	8
A578	N001	N47	N80	2.7	0	9
A579	N001	N47	N74	2.69	0	7
A580	N001	N47	N77	3.43	0	8
A581	N001	N47	N82	1.39	0	9
A582	N001	N47	N74	1.52	0	9
A583	N001	N47	N72	1.51	0	7
A584	N001	N47	N76	3.65	0	6
A585	N001	N48	N63	86.33	0	1000
A586	N001	N48	N69	3.52	0	9
A587	N001	N48	N83	3.77	0	7
A588	N001	N48	N80	3.18	0	9
A589	N001	N48	N72	1.97	0	6
A590	N001	N48	N79	1.87	0	8
A591	N001	N48	N75	2.51	0	7
A592	N001	N48	N76	3.0	0	8
A593	N001	N48	N65	3.01	0	9
A594	N001	N48	N70	0.35	0	6
A595	N001	N48	N75	3.26	0	5
A596	N001	N48	N76	0.58	0	6
A597	N001	N49	N63	75.5	0	1000
A598	N001	N49	N70	3.95	0	5
A599	N001	N49	N83	3.7	0	5
A600	N001	N49	N75	2.87	0	5
A601	N001	N49	N66	0.32	0	9
A602	N001	N49	N72	1.27	0	7
A603	N001	N49	N81	2.68	0	6
A604	N001	N49	N79	1.73	0	6
A605	N001	N49	N69	3.71	0	5
A606	N001	N49	N75	2.33	0	8
A607	N001	N50	N63	99.21	0	1000
A608	N001	N50	N71	2.19	0	5
A609	N001	N50	N65	3.16	0	7
A610	N001	N50	N68	0.71	0	6
A611	N001	N50	N66	2.3	0	8
A612	N001	N50	N74	2.32	0	7
A613	N001	N50	N78	2.39	0	6
A614	N001	N50	N83	1.0	0	8
A615	N001	N50	N72	0.87	0	7
A616	N001	N50	N74	3.99	0	8
A617	N001	N50	N69	0.96	0	5
A618	N001	N50	N67	0.46	0	8
A619	N001	N51	N63	57.39	0	1000
A620	N001	N51	N72	3.85	0	9
A621	N001	N51	N76	2.71	0	9
A622	N001	N51	N82	1.54	0	9
A623	N001	N51	N73	2.49	0	7
A624	N001	N51	N71	2.64	0	9
A625	N001	N51	N66	2.36	0	8
A626	N001	N51	N70	1.22	0	8
A627	N001	N51	N64	0.56	0	8
A628	N001	N51	N80	1.51	0	6
A629	N001	N51	N83	0.33	0	7
A630	N001	N51	N67	2.61	0	5
A631	N001	N52	N63	75.57	0	1000
A632	N001	N52	N73	3.04	0	6
A633	N001	N52	N76	3.04	0	8
A634	N001	N52	N71	2.55	0	8
A635	N001	N52	N69	3.91	0	9
A636	N001	N52	N68	3.21	0	5
A637	N001	N52	N81	1.67	0	5
A638	N001	N52	N77	3.03	0	9
A639	N001	N52	N70	0.13	0	7
A640	N001	N52	N75	1.71	0	7
A641	N001	N52	N70	2.31	0	5
A642	N001	N52	N78	1.44	0	9
A643	N001	N52	N66	3.06	0	7
A644	N001	N53	N63	92.4	0	1000
A645	N001	N53	N74	2.33	0	7
A646	N001	N53	N83	1.22	0	8
A647	N001	N53	N80	3.15	0	7
A648	N001	N53	N80	0.38	0	9
A649	N001	N53	N79	2.38	0	8
A650	N001	N53	N77	3.26	0	9
A651	N001	N53	N69	3.39	0	5
A652	N001	N53	N82	3.88	0	9
A653	N001	N53	N67	3.82	0	9
A654	N001	N54	N63	69.75	0	1000
A655	N001	N54	N75	3.72	0	8
A656	N001	N54	N83	3.12	0	8
A657	N001	N54	N72	1.58	0	9
A658	N001	N54	N73	3.04	0	5
A659	N001	N54	N66	0.63	0	7
A660	N001	N54	N73	1.26	0	6
A661	N001	N54	N70	1.23	0	5
A662	N001	N54	N68	1.39	0	8
A663	N001	N54	N82	2.24	0	5
A664	N001	N54	N72	2.38	0	8
A665	N001	N54	N65	0.69	0	9
A666	N001	N55	N63	92.16	0	1000
A667	N001	N55	N76	3.0	0	5
A668	N001	N55	N77	2.92	0	6
A669	N001	N55	N75	3.77	0	6
A670	N001	N55	N83	2.86	0	5
A671	N001	N55	N77	0.84	0	5
A672	N001	N55	N80	2.42	0	5
A673	N001	N55	N64	0.26	0	6
A674	N001	N55	N68	1.09	0	7
A675	N001	N55	N65	2.92	0	8
A676	N001	N55	N70	3.66	0	5
A677	N001	N56	N63	77.97	0	1000
A678	N001	N56	N77	2.65	0	5
A679	N001	N56	N83	0.01	0	6
A680	N001	N56	N76	1.58	0	9
A681	N001	N56	N82	2.35	0	7
A682	N001	N56	N72	3.29	0	7
A683	N001	N56	N82	0.32	0	7
A684	N001	N56	N79	0.71	0	9
A685	N001	N56	N75	1.45	0	8
A686	N001	N56	N79	0.96	0	7
A687	N001	N56	N78	3.61	0	7
A688	N001	N57	N63	91.06	0	1000
A689	N001	N57	N78	2.53	0	7
A690	N001	N57	N70	2.87	0	5
