Arc_ID	Net_ID	from_N	to_N	cost	low	up
A87	N001	N10	N24	29.79	0	8
A88	N001	N10	N15	18.2	0	9
A89	N001	N10	N25	18.72	0	8
A90	N001	N10	N19	11.13	0	5
A91	N001	N10	N27	15.74	0	9
A92	N001	N10	N21	2.4	0	8
A93	N001	N10	N19	11.72	0	7
A94	N001	N10	N21	15.03	0	8
A95	N001	N11	N14	178.13	0	1000
A96	N001	N11	N25	39.2	0	8
A97	N001	N11	N18	15.33	0	9
A98	N001	N11	N15	5.32	0	7
A99	N001	N11	N16	11.52	0	8
A100	N001	N11	N27	1.81	0	7
A101	N001	N11	N23	1.66	0	7
A102	N001	N11	N15	8.44	0	8
A103	N001	N11	N21	19.21	0	9
A104	N001	N12	N14	162.06	0	1000
A105	N001	N12	N26	38.53	0	6
A106	N001	N12	N18	2.95	0	5
A107	N001	N12	N25	3.3	0	8
A108	N001	N12	N23	18.01	0	8
A109	N001	N12	N27	14.56	0	7
A110	N001	N12	N25	4.14	0	9
A111	N001	N12	N19	14.49	0	9
A112	N001	N13	N14	105.43	0	1000
A113	N001	N13	N27	21.48	0	5
A114	N001	N13	N25	19.38	0	9
A115	N001	N13	N26	1.24	0	5
A116	N001	N13	N16	19.38	0	5
A117	N001	N13	N23	9.04	0	8
A118	N001	N13	N21	17.74	0	6
A119	N001	N13	N21	4.08	0	6
A120	N001	N14	N29	34.31	0	1000
A121	N001	N14	N30	42.23	0	1000
A122	N001	N14	N31	35.37	0	1000
A123	N001	N14	N32	37.88	0	1000
A124	N001	N14	N33	49.01	0	1000
A125	N001	N14	N34	35.93	0	1000
A126	N001	N14	N35	38.34	0	1000
A127	N001	N14	N36	37.67	0	1000
A128	N001	N14	N37	30.0	0	1000
A129	N001	N14	N38	40.36	0	1000
A130	N001	N14	N39	48.77	0	1000
A131	N001	N14	N40	36.61	0	1000
A132	N001	N14	N41	30.49	0	1000
A133	N001	N15	N28	136.83	0	1000
A134	N001	N15	N29	39.06	0	5
A135	N001	N15	N37	16.26	0	6
A136	N001	N15	N36	13.72	0	6
A137	N001	N15	N37	13.79	0	9
A138	N001	N15	N31	9.87	0	7
A139	N001	N15	N31	8.69	0	9
A140	N001	N16	N28	168.7	0	1000
A141	N001	N16	N30	39.84	0	8
A142	N001	N16	N35	2.69	0	5
A143	N001	N16	N29	18.2	0	6
A144	N001	N16	N34	13.72	0	7
A145	N001	N16	N39	19.94	0	9
A146	N001	N16	N35	6.2	0	7
A147	N001	N16	N36	4.35	0	9
A148	N001	N17	N28	199.31	0	1000
A149	N001	N17	N31	29.64	0	7
A150	N001	N17	N36	4.45	0	7
A151	N001	N17	N35	2.05	0	7
A152	N001	N17	N34	3.27	0	5
A153	N001	N17	N34	19.07	0	8
A154	N001	N17	N41	15.44	0	7
A155	N001	N17	N40	19.95	0	8
A156	N001	N18	N28	114.94	0	1000
A157	N001	N18	N32	30.77	0	5
A158	N001	N18	N31	12.29	0	5
A159	N001	N18	N29	11.08	0	9
A160	N001	N18	N39	2.44	0	5
A161	N001	N18	N36	15.19	0	9
A162	N001	N18	N35	9.33	0	9
A163	N001	N19	N28	197.72	0	1000
A164	N001	N19	N33	33.54	0	9
A165	N001	N19	N29	1.64	0	8
A166	N001	N19	N30	5.99	0	9
A167	N001	N19	N32	15.46	0	7
A168	N001	N19	N30	14.91	0	9
A169	N001	N19	N38	2.46	0	7
A170	N001	N19	N30	19.82	0	6
A171	N001	N19	N41	8.72	0	8
A172	N001	N20	N28	171.78	0	1000
A173	N001	N20	N34	31.66	0	9
A174	N001	N20	N38	11.95	0	6
A175	N001	N20	N33	14.82	0	6
A176	N001	N20	N31	13.51	0	9
A177	N001	N20	N38	10.1	0	7
A178	N001	N20	N31	19.22	0	9
A179	N001	N21	N28	161.55	0	1000
A180	N001	N21	N35	27.52	0	5
A181	N001	N21	N41	3.57	0	8
A182	N001	N21	N31	11.02	0	6
A183	N001	N21	N40	7.02	0	7
A184	N001	N21	N37	18.93	0	5
A185	N001	N21	N40	16.24	0	6
A186	N001	N21	N33	1.77	0	9
A187	N001	N22	N28	134.73	0	1000
A188	N001	N22	N36	29.8	0	5
A189	N001	N22	N35	1.27	0	6
A190	N001	N22	N29	0.89	0	9
A191	N001	N22	N38	14.84	0	9
A192	N001	N22	N33	3.1	0	5
A193	N001	N22	N32	13.99	0	8
A194	N001	N23	N28	126.84	0	1000
A195	N001	N23	N37	20.9	0	8
A196	N001	N23	N39	10.82	0	9
A197	N001	N23	N32	16.55	0	7
A198	N001	N23	N39	1.98	0	6
A199	N001	N23	N32	7.64	0	8
A200	N001	N23	N34	17.6	0	5
A201	N001	N23	N35	0.58	0	6
A202	N001	N23	N31	18.41	0	9
A203	N001	N24	N28	140.04	0	1000
A204	N001	N24	N38	34.6	0	9
A205	N001	N24	N40	11.94	0	5
A206	N001	N24	N40	10.47	0	6
A207	N001	N24	N34	12.52	0	7
A208	N001	N24	N36	6.78	0	5
A209	N001	N24	N41	10.12	0	8
A210	N001	N24	N39	5.64	0	5
A211	N001	N24	N39	9.76	0	9
A212	N001	N25	N28	153.63	0	1000
A213	N001	N25	N39	29.82	0	8
A214	N001	N25	N31	2.21	0	5
A215	N001	N25	N38	12.67	0	5
A216	N001	N25	N41	15.99	0	7
A217	N001	N25	N38	4.83	0	5
A218	N001	N25	N33	6.58	0	7
A219	N001	N25	N30	17.21	0	9
A220	N001	N26	N28	144.49	0	1000
A221	N001	N26	N40	23.93	0	9
A222	N001	N26	N29	7.19	0	7
A223	N001	N26	N38	7.75	0	6
A224	N001	N26	N36	15.04	0	5
A225	N001	N26	N37	3.7	0	6
A226	N001	N26	N33	12.76	0	6
A227	N001	N26	N29	11.58	0	6
A228	N001	N26	N41	4.59	0	5
A229	N001	N27	N28	124.57	0	1000
A230	N001	N27	N41	38.21	0	5
A231	N001	N27	N39	12.31	0	9
A232	N001	N27	N39	8.82	0	7
A233	N001	N27	N30	15.47	0	8
A234	N001	N27	N38	3.81	0	9
A235	N001	N27	N36	19.05	0	5
A236	N001	N27	N31	12.68	0	6
A237	N001	N27	N34	3.64	0	9
A238	N001	N28	N43	32.5	0	1000
A239	N001	N28	N44	35.57	0	1000
A240	N001	N28	N45	40.87	0	1000
A241	N001	N28	N46	48.44	0	1000
A242	N001	N28	N47	48.37	0	1000
A243	N001	N28	N48	46.5	0	1000
A244	N001	N28	N49	37.96	0	1000
A245	N001	N28	N50	46.84	0	1000
A246	N001	N28	N51	38.86	0	1000
A247	N001	N28	N52	38.96	0	1000
A248	N001	N28	N53	47.37	0	1000
A249	N001	N28	N54	35.98	0	1000
A250	N001	N28	N55	49.78	0	1000
A251	N001	N29	N42	115.53	0	1000
A252	N001	N29	N43	28.58	0	6
A253	N001	N29	N48	7.3	0	8
A254	N001	N29	N44	11.72	0	8
A255	N001	N29	N52	0.39	0	8
A256	N001	N29	N53	8.78	0	8
A257	N001	N29	N44	3.9	0	5
A258	N001	N29	N55	8.09	0	6
A259	N001	N29	N52	16.69	0	7
A260	N001	N30	N42	101.12	0	1000
A261	N001	N30	N44	35.66	0	6
A262	N001	N30	N52	13.7	0	6
A263	N001	N30	N52	3.9	0	8
A264	N001	N30	N45	14.9	0	9
A265	N001	N30	N47	11.57	0	9
A266	N001	N30	N43	18.61	0	5
A267	N001	N30	N47	16.07	0	7
A268	N001	N31	N42	194.28	0	1000
A269	N001	N31	N45	28.29	0	5
A270	N001	N31	N48	10.35	0	8
A271	N001	N31	N54	16.83	0	9
A272	N001	N31	N55	1.3	0	5
A273	N001	N31	N54	3.51	0	8
A274	N001	N31	N52	2.66	0	6
A275	N001	N32	N42	116.39	0	1000
A276	N001	N32	N46	28.97	0	7
A277	N001	N32	N44	0.6	0	8
A278	N001	N32	N43	8.4	0	6
A279	N001	N32	N55	6.46	0	8
A280	N001	N32	N48	0.68	0	6
A281	N001	N32	N53	18.19	0	8
A282	N001	N32	N54	18.27	0	5
A283	N001	N33	N42	122.25	0	1000
A284	N001	N33	N47	35.42	0	6
A285	N001	N33	N45	6.85	0	5
A286	N001	N33	N53	16.17	0	7
A287	N001	N33	N50	17.81	0	7
A288	N001	N33	N45	18.56	0	8
A289	N001	N33	N43	8.08	0	7
A290	N001	N33	N53	15.37	0	5
A291	N001	N33	N46	6.27	0	8
A292	N001	N34	N42	149.78	0	1000
A293	N001	N34	N48	32.57	0	7
A294	N001	N34	N44	6.14	0	6
A295	N001	N34	N55	17.62	0	8
A296	N001	N34	N52	11.55	0	7
A297	N001	N34	N43	8.11	0	6
A298	N001	N34	N53	10.3	0	7
A299	N001	N35	N42	169.39	0	1000
A300	N001	N35	N49	24.2	0	7
A301	N001	N35	N43	7.23	0	8
A302	N001	N35	N44	0.44	0	6
A303	N001	N35	N52	6.09	0	6
A304	N001	N35	N45	12.33	0	8
A305	N001	N35	N55	11.51	0	6
A306	N001	N35	N55	7.46	0	5
A307	N001	N36	N42	118.65	0	1000
A308	N001	N36	N50	38.01	0	9
A309	N001	N36	N46	4.63	0	5
A310	N001	N36	N46	11.09	0	9
A311	N001	N36	N48	2.46	0	7
A312	N001	N36	N44	17.85	0	6
A313	N001	N36	N43	3.21	0	6
A314	N001	N36	N46	14.05	0	7
A315	N001	N37	N42	101.91	0	1000
A316	N001	N37	N51	20.94	0	5
A317	N001	N37	N53	2.67	0	7
A318	N001	N37	N50	11.39	0	6
A319	N001	N37	N49	18.55	0	8
A320	N001	N37	N49	15.76	0	9
A321	N001	N37	N48	3.29	0	6
A322	N001	N37	N48	6.35	0	9
A323	N001	N37	N44	8.58	0	9
A324	N001	N38	N42	193.66	0	1000
A325	N001	N38	N52	23.96	0	6
A326	N001	N38	N50	6.24	0	7
A327	N001	N38	N55	1.67	0	7
A328	N001	N38	N46	19.93	0	7
A329	N001	N38	N53	0.65	0	7
A330	N001	N38	N50	10.91	0	8
A331	N001	N39	N42	101.4	0	1000
A332	N001	N39	N53	30.27	0	7
A333	N001	N39	N47	7.13	0	6
A334	N001	N39	N48	1.53	0	7
A335	N001	N39	N50	7.63	0	6
A336	N001	N39	N47	0.32	0	7
A337	N001	N39	N52	19.5	0	8
A338	N001	N39	N47	10.39	0	8
A339	N001	N39	N47	7.78	0	5
A340	N001	N40	N42	196.91	0	1000
A341	N001	N40	N54	21.98	0	9
A342	N001	N40	N48	3.68	0	5
A343	N001	N40	N44	17.36	0	9
A344	N001	N40	N44	5.54	0	5
A345	N001	N40	N52	17.78	0	6
A346	N001	N40	N50	3.12	0	8
A347	N001	N41	N42	184.21	0	1000
A348	N001	N41	N55	27.21	0	5
A349	N001	N41	N44	3.57	0	5
A350	N001	N41	N51	5.07	0	7
A351	N001	N41	N45	4.66	0	8
A352	N001	N41	N47	14.13	0	6
A353	N001	N41	N52	8.59	0	9
A354	N001	N41	N51	18.23	0	9
