Arc_ID	Net_ID	from_N	to_N	cost	low	up
A51	N001	N4	N19	48.26	0	1000
A52	N001	N4	N23	2.99	0	5
A53	N001	N4	N22	0.86	0	5
A54	N001	N4	N24	1.65	0	3
A55	N001	N4	N28	1.05	0	6
A56	N001	N4	N28	1.78	0	5
A57	N001	N4	N20	1.31	0	3
A58	N001	N4	N26	0.65	0	4
A59	N001	N4	N34	1.46	0	6
A60	N001	N4	N28	1.67	0	6
A61	N001	N5	N19	30.97	0	1000
A62	N001	N5	N24	3.6	0	3
A63	N001	N5	N37	1.78	0	3
A64	N001	N5	N33	0.9	0	3
A65	N001	N5	N34	0.33	0	5
A66	N001	N5	N36	0.58	0	6
A67	N001	N5	N20	0.76	0	4
A68	N001	N5	N25	1.59	0	6
A69	N001	N5	N37	1.35	0	6
A70	N001	N5	N23	0.31	0	5
A71	N001	N5	N25	0.9	0	4
A72	N001	N6	N19	38.74	0	1000
A73	N001	N6	N25	2.42	0	6
A74	N001	N6	N20	1.13	0	4
A75	N001	N6	N36	0.66	0	6
A76	N001	N6	N27	0.02	0	6
A77	N001	N6	N31	0.29	0	5
A78	N001	N6	N22	1.54	0	5
A79	N001	N6	N23	1.87	0	4
A80	N001	N6	N35	0.58	0	5
A81	N001	N6	N27	0.52	0	5
A82	N001	N6	N34	1.09	0	3
A83	N001	N6	N22	0.47	0	6
A84	N001	N7	N19	45.01	0	1000
A85	N001	N7	N26	2.46	0	5
A86	N001	N7	N20	0.54	0	3
A87	N001	N7	N35	1.57	0	3
A88	N001	N7	N35	0.11	0	6
A89	N001	N7	N25	0.97	0	3
A90	N001	N7	N34	1.17	0	6
A91	N001	N7	N25	0.54	0	6
A92	N001	N7	N33	0.63	0	5
A93	N001	N8	N19	34.8	0	1000
A94	N001	N8	N27	3.79	0	4
A95	N001	N8	N22	1.94	0	5
A96	N001	N8	N22	1.09	0	3
A97	N001	N8	N20	0.64	0	5
A98	N001	N8	N24	0.18	0	5
A99	N001	N8	N36	1.51	0	6
A100	N001	N8	N29	1.23	0	4
A101	N001	N8	N28	0.52	0	3
A102	N001	N8	N31	1.07	0	5
A103	N001	N8	N21	0.37	0	4
A104	N001	N8	N29	0.57	0	6
A105	N001	N9	N19	49.87	0	1000
A106	N001	N9	N28	2.45	0	4
A107	N001	N9	N37	0.19	0	4
A108	N001	N9	N34	0.8	0	3
A109	N001	N9	N27	0.84	0	5
A110	N001	N9	N32	0.05	0	6
A111	N001	N9	N36	0.16	0	4
A112	N001	N9	N22	1.37	0	4
A113	N001	N9	N20	0.05	0	4
A114	N001	N10	N19	35.54	0	1000
A115	N001	N10	N29	3.23	0	4
A116	N001	N10	N21	1.62	0	3
A117	N001	N10	N37	0.42	0	5
A118	N001	N10	N32	0.3	0	4
A119	N001	N10	N26	1.38	0	5
A120	N001	N10	N35	1.51	0	5
A121	N001	N10	N27	1.47	0	5
A122	N001	N10	N26	1.22	0	3
A123	N001	N10	N33	1.99	0	5
A124	N001	N10	N22	0.61	0	3
A125	N001	N11	N19	40.05	0	1000
A126	N001	N11	N30	2.89	0	4
A127	N001	N11	N32	0.02	0	3
A128	N001	N11	N29	1.54	0	4
A129	N001	N11	N24	0.01	0	3
A130	N001	N11	N33	1.37	0	5
A131	N001	N11	N25	0.22	0	3
A132	N001	N11	N35	0.7	0	4
A133	N001	N11	N36	1.92	0	6
A134	N001	N12	N19	40.63	0	1000
A135	N001	N12	N31	2.16	0	6
A136	N001	N12	N22	0.87	0	5
A137	N001	N12	N33	0.27	0	4
A138	N001	N12	N32	0.24	0	5
A139	N001	N12	N37	1.21	0	3
A140	N001	N12	N20	1.03	0	5
A141	N001	N12	N27	0.12	0	5
A142	N001	N12	N28	1.44	0	4
A143	N001	N12	N29	1.8	0	4
A144	N001	N12	N26	1.94	0	3
A145	N001	N12	N25	1.29	0	4
A146	N001	N13	N19	36.13	0	1000
A147	N001	N13	N32	3.84	0	6
A148	N001	N13	N29	1.68	0	5
A149	N001	N13	N27	1.91	0	6
A150	N001	N13	N24	1.8	0	5
A151	N001	N13	N29	1.08	0	5
A152	N001	N13	N22	1.94	0	4
A153	N001	N13	N35	0.52	0	6
A154	N001	N13	N37	1.54	0	6
A155	N001	N13	N20	2.0	0	3
A156	N001	N14	N19	35.86	0	1000
A157	N001	N14	N33	3.23	0	3
A158	N001	N14	N23	0.43	0	5
A159	N001	N14	N37	1.73	0	5
A160	N001	N14	N24	1.06	0	6
A161	N001	N14	N34	0.17	0	5
A162	N001	N14	N31	1.37	0	4
A163	N001	N14	N20	1.62	0	3
A164	N001	N14	N25	1.07	0	4
A165	N001	N15	N19	35.1	0	1000
A166	N001	N15	N34	2.09	0	4
A167	N001	N15	N27	1.74	0	6
A168	N001	N15	N26	1.65	0	6
A169	N001	N15	N26	0.07	0	3
A170	N001	N15	N29	0.93	0	4
A171	N001	N15	N27	0.08	0	6
A172	N001	N15	N24	0.82	0	3
A173	N001	N15	N22	0.13	0	3
A174	N001	N15	N36	0.1	0	4
A175	N001	N16	N19	31.52	0	1000
A176	N001	N16	N35	3.65	0	3
A177	N001	N16	N37	1.42	0	6
A178	N001	N16	N21	1.21	0	6
A179	N001	N16	N32	1.29	0	3
A180	N001	N16	N34	1.68	0	4
A181	N001	N16	N31	1.72	0	6
A182	N001	N16	N21	1.69	0	3
A183	N001	N16	N30	0.19	0	6
A184	N001	N16	N34	1.58	0	4
A185	N001	N16	N37	0.44	0	5
A186	N001	N16	N24	1.02	0	6
A187	N001	N17	N19	31.19	0	1000
A188	N001	N17	N36	2.83	0	5
A189	N001	N17	N37	1.06	0	3
A190	N001	N17	N22	1.21	0	6
A191	N001	N17	N26	0.7	0	3
A192	N001	N17	N21	0.14	0	6
A193	N001	N17	N28	0.63	0	6
A194	N001	N17	N24	1.14	0	6
A195	N001	N17	N28	0.58	0	6
A196	N001	N18	N19	47.75	0	1000
A197	N001	N18	N37	3.94	0	3
A198	N001	N18	N32	1.96	0	4
A199	N001	N18	N35	0.3	0	5
A200	N001	N18	N31	1.05	0	5
A201	N001	N18	N33	1.79	0	6
A202	N001	N18	N22	1.72	0	5
A203	N001	N18	N32	0.83	0	4
A204	N001	N18	N31	1.23	0	6
A205	N001	N18	N35	0.25	0	5
A206	N001	N18	N27	0.98	0	4
A207	N001	N18	N22	1.94	0	5
A208	N001	N19	N39	4.36	0	1000
A209	N001	N19	N40	3.97	0	1000
A210	N001	N19	N41	3.07	0	1000
A211	N001	N19	N42	4.09	0	1000
A212	N001	N19	N43	3.37	0	1000
A213	N001	N19	N44	4.86	0	1000
A214	N001	N19	N45	4.73	0	1000
A215	N001	N19	N46	4.13	0	1000
A216	N001	N19	N47	3.6	0	1000
A217	N001	N19	N48	4.52	0	1000
A218	N001	N19	N49	3.12	0	1000
A219	N001	N19	N50	4.01	0	1000
A220	N001	N19	N51	3.12	0	1000
A221	N001	N19	N52	3.44	0	1000
A222	N001	N19	N53	3.39	0	1000
A223	N001	N19	N54	4.03	0	1000
A224	N001	N19	N55	3.91	0	1000
A225	N001	N19	N56	4.01	0	1000
A226	N001	N20	N38	33.52	0	1000
A227	N001	N20	N39	3.45	0	3
A228	N001	N20	N40	0.35	0	6
A229	N001	N20	N50	1.21	0	4
A230	N001	N20	N52	0.7	0	5
A231	N001	N20	N48	0.54	0	4
A232	N001	N20	N56	0.56	0	5
A233	N001	N20	N55	1.45	0	5
A234	N001	N20	N53	1.3	0	4
A235	N001	N20	N48	0.83	0	5
A236	N001	N21	N38	41.9	0	1000
A237	N001	N21	N40	2.36	0	6
A238	N001	N21	N43	1.52	0	6
A239	N001	N21	N39	0.1	0	5
A240	N001	N21	N56	1.25	0	4
A241	N001	N21	N54	0.03	0	5
A242	N001	N21	N45	0.65	0	5
A243	N001	N21	N49	0.48	0	6
A244	N001	N21	N42	1.47	0	3
A245	N001	N21	N48	0.57	0	3
A246	N001	N21	N50	1.57	0	4
A247	N001	N22	N38	41.02	0	1000
A248	N001	N22	N41	3.81	0	5
A249	N001	N22	N48	0.49	0	3
A250	N001	N22	N53	1.3	0	6
A251	N001	N22	N48	1.83	0	3
A252	N001	N22	N54	1.29	0	3
A253	N001	N22	N45	0.85	0	6
A254	N001	N22	N40	0.53	0	6
A255	N001	N22	N51	1.18	0	3
A256	N001	N22	N45	0.29	0	6
A257	N001	N22	N51	1.87	0	4
A258	N001	N23	N38	42.77	0	1000
A259	N001	N23	N42	3.25	0	4
A260	N001	N23	N53	1.73	0	3
A261	N001	N23	N52	0.05	0	5
A262	N001	N23	N50	0.77	0	4
A263	N001	N23	N55	1.03	0	6
A264	N001	N23	N45	1.89	0	5
A265	N001	N23	N50	0.61	0	6
A266	N001	N23	N39	1.15	0	6
A267	N001	N23	N53	0.58	0	5
A268	N001	N23	N45	0.51	0	5
A269	N001	N23	N53	0.69	0	6
A270	N001	N24	N38	46.37	0	1000
A271	N001	N24	N43	3.54	0	4
A272	N001	N24	N51	0.91	0	3
A273	N001	N24	N46	1.49	0	5
A274	N001	N24	N56	0.2	0	4
A275	N001	N24	N55	0.71	0	6
A276	N001	N24	N55	1.17	0	6
A277	N001	N24	N47	1.0	0	3
A278	N001	N24	N51	0.5	0	6
A279	N001	N24	N56	1.86	0	4
A280	N001	N24	N46	0.47	0	5
A281	N001	N24	N46	1.38	0	5
A282	N001	N25	N38	47.33	0	1000
A283	N001	N25	N44	2.51	0	5
A284	N001	N25	N43	1.98	0	3
A285	N001	N25	N39	0.25	0	5
A286	N001	N25	N54	0.43	0	6
A287	N001	N25	N55	1.18	0	6
A288	N001	N25	N42	1.02	0	4
A289	N001	N25	N42	0.46	0	5
A290	N001	N25	N41	1.74	0	3
A291	N001	N25	N51	0.88	0	4
A292	N001	N25	N48	0.72	0	3
A293	N001	N25	N43	1.48	0	4
A294	N001	N26	N38	34.62	0	1000
A295	N001	N26	N45	2.2	0	5
A296	N001	N26	N44	1.48	0	3
A297	N001	N26	N56	0.96	0	4
A298	N001	N26	N55	0.24	0	4
A299	N001	N26	N49	0.18	0	4
A300	N001	N26	N56	0.01	0	5
A301	N001	N26	N53	1.28	0	5
A302	N001	N26	N52	0.18	0	6
A303	N001	N26	N47	0.47	0	3
A304	N001	N27	N38	45.9	0	1000
A305	N001	N27	N46	2.71	0	5
A306	N001	N27	N52	1.41	0	5
A307	N001	N27	N43	1.36	0	3
A308	N001	N27	N39	0.87	0	3
A309	N001	N27	N45	1.62	0	5
A310	N001	N27	N44	0.58	0	3
A311	N001	N27	N50	1.49	0	4
A312	N001	N27	N42	0.3	0	5
A313	N001	N28	N38	47.46	0	1000
A314	N001	N28	N47	3.42	0	4
A315	N001	N28	N53	1.58	0	6
A316	N001	N28	N49	1.61	0	4
A317	N001	N28	N55	0.49	0	4
A318	N001	N28	N46	1.07	0	6
A319	N001	N28	N51	1.79	0	5
A320	N001	N28	N45	0.62	0	5
A321	N001	N28	N45	0.51	0	4
A322	N001	N28	N43	0.03	0	5
A323	N001	N28	N55	0.36	0	3
A324	N001	N28	N39	0.62	0	4
A325	N001	N29	N38	46.93	0	1000
A326	N001	N29	N48	3.46	0	5
A327	N001	N29	N56	1.17	0	6
A328	N001	N29	N46	1.67	0	4
A329	N001	N29	N56	0.76	0	6
A330	N001	N29	N50	1.15	0	5
A331	N001	N29	N46	1.44	0	3
A332	N001	N29	N47	0.73	0	3
A333	N001	N29	N53	0.07	0	3
A334	N001	N29	N53	1.56	0	4
A335	N001	N29	N52	0.22	0	6
A336	N001	N30	N38	48.75	0	1000
A337	N001	N30	N49	2.29	0	3
A338	N001	N30	N42	0.64	0	5
A339	N001	N30	N39	1.39	0	3
A340	N001	N30	N44	0.34	0	6
A341	N001	N30	N50	1.6	0	4
A342	N001	N30	N47	0.73	0	6
A343	N001	N30	N51	1.63	0	3
A344	N001	N30	N48	1.23	0	6
A345	N001	N31	N38	48.37	0	1000
A346	N001	N31	N50	3.37	0	5
A347	N001	N31	N47	1.96	0	5
A348	N001	N31	N41	0.2	0	4
A349	N001	N31	N42	0.44	0	4
A350	N001	N31	N43	1.06	0	6
A351	N001	N31	N55	0.4	0	3
A352	N001	N31	N39	1.46	0	5
A353	N001	N31	N52	0.42	0	5
A354	N001	N31	N41	0.04	0	3
A355	N001	N31	N45	1.65	0	6
A356	N001	N32	N38	45.02	0	1000
A357	N001	N32	N51	3.56	0	3
A358	N001	N32	N45	1.52	0	4
A359	N001	N32	N56	0.03	0	4
A360	N001	N32	N41	1.31	0	3
A361	N001	N32	N45	0.03	0	4
A362	N001	N32	N41	1.16	0	3
A363	N001	N32	N52	0.38	0	5
A364	N001	N32	N50	0.98	0	4
A365	N001	N33	N38	42.42	0	1000
A366	N001	N33	N52	2.29	0	3
A367	N001	N33	N40	0.86	0	3
A368	N001	N33	N45	1.08	0	5
A369	N001	N33	N41	0.15	0	5
A370	N001	N33	N46	0.55	0	3
A371	N001	N33	N50	0.89	0	6
A372	N001	N33	N48	0.96	0	5
A373	N001	N33	N40	0.63	0	5
A374	N001	N34	N38	47.88	0	1000
A375	N001	N34	N53	2.47	0	4
A376	N001	N34	N45	1.98	0	5
A377	N001	N34	N55	0.54	0	3
A378	N001	N34	N49	2.0	0	3
A379	N001	N34	N43	1.99	0	5
A380	N001	N34	N51	1.44	0	4
A381	N001	N34	N56	1.67	0	6
A382	N001	N34	N51	1.12	0	5
A383	N001	N34	N55	0.86	0	4
A384	N001	N34	N56	1.06	0	4
A385	N001	N34	N51	0.69	0	4
A386	N001	N35	N38	49.83	0	1000
A387	N001	N35	N54	3.69	0	4
A388	N001	N35	N46	0.83	0	5
A389	N001	N35	N42	1.88	0	3
A390	N001	N35	N41	1.91	0	3
A391	N001	N35	N49	1.9	0	6
A392	N001	N35	N43	1.61	0	6
A393	N001	N35	N47	0.54	0	6
A394	N001	N35	N44	1.21	0	4
A395	N001	N35	N51	0.77	0	5
A396	N001	N35	N44	0.63	0	5
A397	N001	N35	N50	1.58	0	4
A398	N001	N36	N38	45.82	0	1000
A399	N001	N36	N55	3.25	0	5
A400	N001	N36	N45	1.23	0	3
A401	N001	N36	N54	0.35	0	4
A402	N001	N36	N49	1.94	0	6
A403	N001	N36	N53	0.36	0	6
A404	N001	N36	N49	0.47	0	4
A405	N001	N36	N40	1.48	0	3
A406	N001	N36	N52	0.08	0	3
A407	N001	N36	N47	1.88	0	6
A408	N001	N36	N41	0.36	0	4
A409	N001	N37	N38	46.61	0	1000
A410	N001	N37	N56	3.84	0	4
A411	N001	N37	N51	0.64	0	6
A412	N001	N37	N49	1.51	0	5
A413	N001	N37	N43	0.8	0	5
A414	N001	N37	N39	1.62	0	3
A415	N001	N37	N43	0.49	0	4
A416	N001	N37	N45	1.23	0	4
A417	N001	N37	N53	1.63	0	6
A418	N001	N37	N52	0.58	0	5
A419	N001	N38	N58	3.85	0	1000
A420	N001	N38	N59	4.77	0	1000
A421	N001	N38	N60	4.78	0	1000
A422	N001	N38	N61	3.59	0	1000
A423	N001	N38	N62	3.18	0	1000
A424	N001	N38	N63	3.05	0	1000
A425	N001	N38	N64	4.53	0	1000
A426	N001	N38	N65	4.91	0	1000
A427	N001	N38	N66	4.83	0	1000
A428	N001	N38	N67	3.55	0	1000
A429	N001	N38	N68	4.68	0	1000
A430	N001	N38	N69	3.58	0	1000
A431	N001	N38	N70	4.72	0	1000
A432	N001	N38	N71	4.49	0	1000
A433	N001	N38	N72	4.03	0	1000
A434	N001	N38	N73	3.54	0	1000
A435	N001	N38	N74	4.14	0	1000
A436	N001	N38	N75	4.03	0	1000
A437	N001	N39	N57	39.07	0	1000
A438	N001	N39	N58	2.51	0	5
A439	N001	N39	N69	1.62	0	4
A440	N001	N39	N69	1.57	0	3
A441	N001	N39	N72	0.36	0	3
A442	N001	N39	N73	0.5	0	6
A443	N001	N39	N60	0.7	0	4
A444	N001	N39	N72	0.2	0	4
A445	N001	N39	N72	1.53	0	6
A446	N001	N39	N64	1.4	0	6
A447	N001	N39	N75	1.51	0	3
A448	N001	N39	N62	1.16	0	5
A449	N001	N40	N57	47.52	0	1000
A450	N001	N40	N59	2.59	0	3
A451	N001	N40	N68	0.65	0	5
A452	N001	N40	N67	0.94	0	3
A453	N001	N40	N65	1.67	0	6
A454	N001	N40	N58	1.59	0	6
A455	N001	N40	N72	1.09	0	6
A456	N001	N40	N58	1.18	0	6
A457	N001	N40	N62	1.15	0	5
A458	N001	N40	N69	0.71	0	3
A459	N001	N40	N68	1.31	0	3
A460	N001	N40	N70	0.04	0	4
A461	N001	N41	N57	45.06	0	1000
A462	N001	N41	N60	3.97	0	3
A463	N001	N41	N64	1.74	0	6
A464	N001	N41	N75	1.01	0	3
A465	N001	N41	N59	1.73	0	5
A466	N001	N41	N68	1.55	0	6
A467	N001	N41	N63	1.14	0	5
A468	N001	N41	N72	0.35	0	5
A469	N001	N41	N70	0.21	0	3
A470	N001	N41	N67	0.63	0	6
A471	N001	N41	N61	1.35	0	5
A472	N001	N42	N57	39.19	0	1000
A473	N001	N42	N61	3.71	0	6
A474	N001	N42	N68	1.65	0	3
A475	N001	N42	N68	1.2	0	6
A476	N001	N42	N62	0.08	0	6
A477	N001	N42	N70	0.92	0	3
A478	N001	N42	N73	1.95	0	6
A479	N001	N42	N73	0.37	0	4
A480	N001	N42	N75	1.13	0	4
A481	N001	N42	N75	0.7	0	3
A482	N001	N42	N65	0.85	0	3
A483	N001	N42	N75	0.9	0	3
A484	N001	N43	N57	36.91	0	1000
A485	N001	N43	N62	2.28	0	6
A486	N001	N43	N69	1.06	0	3
A487	N001	N43	N68	1.3	0	3
A488	N001	N43	N69	0.74	0	3
A489	N001	N43	N65	0.93	0	3
A490	N001	N43	N64	0.56	0	5
A491	N001	N43	N66	0.04	0	3
A492	N001	N43	N63	0.1	0	3
A493	N001	N43	N59	1.68	0	6
A494	N001	N44	N57	49.09	0	1000
A495	N001	N44	N63	2.5	0	6
A496	N001	N44	N65	0.82	0	6
A497	N001	N44	N75	0.26	0	6
A498	N001	N44	N68	1.19	0	5
A499	N001	N44	N68	1.42	0	6
A500	N001	N44	N67	1.71	0	3
A501	N001	N44	N58	0.91	0	4
A502	N001	N44	N66	0.03	0	6
A503	N001	N45	N57	37.3	0	1000
A504	N001	N45	N64	2.22	0	4
A505	N001	N45	N73	0.06	0	6
A506	N001	N45	N66	0.35	0	4
A507	N001	N45	N65	0.32	0	4
A508	N001	N45	N68	0.59	0	5
A509	N001	N45	N67	1.05	0	3
A510	N001	N45	N73	0.04	0	3
A511	N001	N45	N70	0.05	0	4
A512	N001	N45	N65	1.51	0	3
A513	N001	N45	N68	1.33	0	6
A514	N001	N45	N63	1.78	0	3
A515	N001	N46	N57	39.83	0	1000
A516	N001	N46	N65	2.81	0	4
A517	N001	N46	N63	2.0	0	4
A518	N001	N46	N62	0.45	0	3
A519	N001	N46	N68	0.6	0	3
A520	N001	N46	N69	0.3	0	3
A521	N001	N46	N61	1.64	0	3
A522	N001	N46	N71	0.38	0	3
A523	N001	N46	N64	1.31	0	3
A524	N001	N47	N57	33.36	0	1000
A525	N001	N47	N66	3.94	0	3
A526	N001	N47	N70	0.49	0	3
A527	N001	N47	N69	1.39	0	5
A528	N001	N47	N71	0.87	0	6
A529	N001	N47	N58	0.6	0	4
A530	N001	N47	N62	0.91	0	6
A531	N001	N47	N59	1.1	0	3
A532	N001	N47	N62	0.57	0	5
A533	N001	N47	N74	0.12	0	3
A534	N001	N47	N70	0.29	0	6
A535	N001	N47	N59	0.34	0	6
A536	N001	N48	N57	37.49	0	1000
A537	N001	N48	N67	3.92	0	5
A538	N001	N48	N66	1.99	0	4
A539	N001	N48	N62	1.59	0	5
A540	N001	N48	N59	0.08	0	4
A541	N001	N48	N75	0.58	0	5
A542	N001	N48	N58	1.55	0	4
A543	N001	N48	N65	1.65	0	3
A544	N001	N48	N66	1.58	0	3
A545	N001	N49	N57	45.19	0	1000
A546	N001	N49	N68	3.21	0	3
A547	N001	N49	N67	1.14	0	5
A548	N001	N49	N75	1.57	0	3
A549	N001	N49	N63	1.22	0	3
A550	N001	N49	N61	1.54	0	6
A551	N001	N49	N66	1.84	0	5
A552	N001	N49	N63	0.69	0	4
A553	N001	N49	N71	1.79	0	3
A554	N001	N49	N65	1.01	0	5
A555	N001	N49	N58	1.82	0	4
A556	N001	N49	N73	0.43	0	5
A557	N001	N50	N57	44.73	0	1000
A558	N001	N50	N69	2.59	0	5
A559	N001	N50	N75	1.63	0	4
A560	N001	N50	N63	0.34	0	4
A561	N001	N50	N64	0.41	0	6
A562	N001	N50	N68	1.17	0	6
A563	N001	N50	N62	0.5	0	4
A564	N001	N50	N58	1.01	0	6
A565	N001	N50	N71	1.3	0	5
A566	N001	N50	N66	1.17	0	3
A567	N001	N50	N75	1.2	0	4
A568	N001	N51	N57	35.54	0	1000
A569	N001	N51	N70	3.04	0	5
A570	N001	N51	N69	1.2	0	4
A571	N001	N51	N65	0.73	0	3
A572	N001	N51	N71	0.09	0	3
A573	N001	N51	N74	1.94	0	5
A574	N001	N51	N72	1.61	0	6
A575	N001	N51	N58	1.27	0	3
A576	N001	N51	N68	0.61	0	6
A577	N001	N51	N74	0.14	0	4
A578	N001	N51	N71	1.54	0	3
A579	N001	N52	N57	49.55	0	1000
A580	N001	N52	N71	2.64	0	4
A581	N001	N52	N65	0.68	0	3
A582	N001	N52	N67	1.78	0	4
A583	N001	N52	N70	0.55	0	4
A584	N001	N52	N69	1.37	0	3
A585	N001	N52	N64	1.51	0	4
A586	N001	N52	N67	1.76	0	6
A587	N001	N52	N61	1.7	0	3
A588	N001	N52	N61	0.83	0	6
A589	N001	N52	N62	1.68	0	5
A590	N001	N52	N73	0.9	0	4
A591	N001	N53	N57	45.27	0	1000
A592	N001	N53	N72	2.64	0	5
A593	N001	N53	N70	0.71	0	3
A594	N001	N53	N60	0.15	0	5
A595	N001	N53	N69	1.05	0	4
A596	N001	N53	N65	0.17	0	5
A597	N001	N53	N62	0.84	0	5
A598	N001	N53	N69	0.61	0	4
A599	N001	N53	N61	1.7	0	5
A600	N001	N54	N57	46.16	0	1000
A601	N001	N54	N73	2.52	0	4
A602	N001	N54	N67	1.91	0	3
A603	N001	N54	N61	1.75	0	6
A604	N001	N54	N68	0.43	0	5
A605	N001	N54	N75	0.52	0	4
A606	N001	N54	N60	1.94	0	5
A607	N001	N54	N71	0.81	0	3
A608	N001	N54	N63	0.07	0	3
A609	N001	N54	N68	0.44	0	4
A610	N001	N54	N69	1.62	0	5
A611	N001	N55	N57	34.12	0	1000
A612	N001	N55	N74	2.59	0	4
A613	N001	N55	N75	1.21	0	5
A614	N001	N55	N68	1.69	0	4
A615	N001	N55	N60	0.34	0	6
A616	N001	N55	N61	1.01	0	6
A617	N001	N55	N65	0.46	0	3
A618	N001	N55	N72	1.49	0	5
A619	N001	N55	N61	0.83	0	4
A620	N001	N55	N61	0.19	0	5
A621	N001	N56	N57	36.59	0	1000
A622	N001	N56	N75	3.66	0	5
A623	N001	N56	N70	1.79	0	5
A624	N001	N56	N60	1.34	0	6
A625	N001	N56	N66	1.29	0	4
A626	N001	N56	N59	0.79	0	5
A627	N001	N56	N58	0.89	0	3
A628	N001	N56	N59	1.54	0	4
A629	N001	N56	N63	0.22	0	5
A630	N001	N56	N70	1.8	0	6
