Arc_ID	Net_ID	from_N	to_N	cost	low	up
A198	N001	N24	N32	8.53	0	8
A199	N001	N25	N26	125.76	0	1000
A200	N001	N25	N38	35.69	0	9
A201	N001	N25	N37	4.49	0	9
A202	N001	N25	N36	10.08	0	7
A203	N001	N25	N36	14.98	0	8
A204	N001	N25	N27	13.82	0	7
A205	N001	N25	N31	11.92	0	7
A206	N001	N26	N40	31.51	0	1000
A207	N001	N26	N41	30.91	0	1000
A208	N001	N26	N42	47.45	0	1000
A209	N001	N26	N43	41.04	0	1000
A210	N001	N26	N44	37.23	0	1000
A211	N001	N26	N45	36.0	0	1000
A212	N001	N26	N46	49.66	0	1000
A213	N001	N26	N47	44.59	0	1000
A214	N001	N26	N48	40.04	0	1000
A215	N001	N26	N49	43.23	0	1000
A216	N001	N26	N50	30.1	0	1000
A217	N001	N26	N51	45.8	0	1000
A218	N001	N27	N39	150.54	0	1000
A219	N001	N27	N40	30.59	0	6
A220	N001	N27	N46	3.64	0	6
A221	N001	N27	N47	17.22	0	5
A222	N001	N27	N45	14.15	0	6
A223	N001	N27	N46	4.73	0	7
A224	N001	N27	N50	11.51	0	5
A225	N001	N28	N39	147.37	0	1000
A226	N001	N28	N41	31.13	0	6
A227	N001	N28	N47	9.36	0	8
A228	N001	N28	N44	1.13	0	8
A229	N001	N28	N43	7.36	0	9
A230	N001	N28	N50	15.82	0	6
A231	N001	N28	N43	0.54	0	8
A232	N001	N28	N49	9.58	0	9
A233	N001	N29	N39	142.89	0	1000
A234	N001	N29	N42	33.85	0	6
A235	N001	N29	N43	9.11	0	9
A236	N001	N29	N40	0.38	0	7
A237	N001	N29	N51	12.16	0	8
A238	N001	N29	N49	12.24	0	5
A239	N001	N29	N44	6.44	0	5
A240	N001	N30	N39	106.74	0	1000
A241	N001	N30	N43	39.52	0	7
A242	N001	N30	N51	19.6	0	7
A243	N001	N30	N50	10.29	0	6
A244	N001	N30	N44	17.3	0	5
A245	N001	N30	N41	5.07	0	9
A246	N001	N30	N46	10.8	0	6
A247	N001	N30	N48	15.67	0	5
A248	N001	N31	N39	167.14	0	1000
A249	N001	N31	N44	35.07	0	6
A250	N001	N31	N46	15.57	0	9
A251	N001	N31	N47	15.7	0	9
A252	N001	N31	N51	1.4	0	5
A253	N001	N31	N47	13.48	0	6
A254	N001	N32	N39	167.35	0	1000
A255	N001	N32	N45	23.88	0	9
A256	N001	N32	N50	12.84	0	6
A257	N001	N32	N51	18.44	0	7
A258	N001	N32	N50	5.05	0	8
A259	N001	N32	N47	10.82	0	5
A260	N001	N32	N42	7.23	0	5
A261	N001	N32	N47	19.82	0	9
A262	N001	N33	N39	166.49	0	1000
A263	N001	N33	N46	24.94	0	7
A264	N001	N33	N40	9.44	0	6
A265	N001	N33	N49	10.67	0	7
A266	N001	N33	N49	12.19	0	7
A267	N001	N33	N42	9.36	0	5
A268	N001	N33	N48	0.15	0	8
A269	N001	N34	N39	125.16	0	1000
A270	N001	N34	N47	33.19	0	5
A271	N001	N34	N46	17.81	0	6
A272	N001	N34	N43	19.64	0	9
A273	N001	N34	N44	13.94	0	5
A274	N001	N34	N45	19.48	0	6
A275	N001	N34	N43	5.77	0	9
A276	N001	N34	N45	6.15	0	5
A277	N001	N35	N39	132.44	0	1000
A278	N001	N35	N48	39.64	0	8
A279	N001	N35	N46	11.35	0	7
A280	N001	N35	N41	0.19	0	5
A281	N001	N35	N50	9.1	0	9
A282	N001	N35	N46	6.72	0	7
A283	N001	N35	N41	1.13	0	5
A284	N001	N35	N40	6.93	0	6
A285	N001	N35	N44	19.1	0	6
A286	N001	N36	N39	118.41	0	1000
A287	N001	N36	N49	29.83	0	5
A288	N001	N36	N51	3.52	0	6
A289	N001	N36	N47	3.92	0	6
A290	N001	N36	N46	5.53	0	5
A291	N001	N36	N45	18.65	0	5
A292	N001	N36	N47	11.79	0	8
A293	N001	N36	N41	16.68	0	9
A294	N001	N37	N39	136.21	0	1000
A295	N001	N37	N50	30.64	0	5
A296	N001	N37	N40	9.72	0	6
A297	N001	N37	N40	9.83	0	5
A298	N001	N37	N43	9.96	0	7
A299	N001	N37	N46	16.19	0	5
A300	N001	N37	N41	14.59	0	9
A301	N001	N37	N44	15.49	0	7
A302	N001	N37	N40	19.32	0	8
A303	N001	N38	N39	181.01	0	1000
A304	N001	N38	N51	29.74	0	7
A305	N001	N38	N42	5.77	0	6
A306	N001	N38	N44	2.58	0	7
A307	N001	N38	N40	4.23	0	6
A308	N001	N38	N48	4.36	0	5
A309	N001	N38	N46	6.38	0	7
