Arc_ID	Net_ID	from_N	to_N	cost	low	up
A204	N001	N19	N42	1.0	0	6
A205	N001	N20	N34	47.82	0	1000
A206	N001	N20	N37	3.86	0	6
A207	N001	N20	N42	1.85	0	6
A208	N001	N20	N40	1.49	0	6
A209	N001	N20	N36	0.18	0	6
A210	N001	N20	N36	0.97	0	5
A211	N001	N20	N39	1.16	0	6
A212	N001	N20	N38	0.48	0	5
A213	N001	N20	N36	0.1	0	4
A214	N001	N21	N34	34.51	0	1000
A215	N001	N21	N38	2.46	0	5
A216	N001	N21	N47	1.38	0	3
A217	N001	N21	N50	0.13	0	6
A218	N001	N21	N47	1.22	0	5
A219	N001	N21	N36	0.67	0	4
A220	N001	N21	N45	0.01	0	6
A221	N001	N21	N42	0.71	0	3
A222	N001	N21	N35	1.37	0	6
A223	N001	N21	N43	0.18	0	4
A224	N001	N21	N35	0.56	0	5
A225	N001	N22	N34	48.86	0	1000
A226	N001	N22	N39	2.66	0	6
A227	N001	N22	N36	0.59	0	5
A228	N001	N22	N44	1.33	0	4
A229	N001	N22	N41	0.17	0	6
A230	N001	N22	N42	1.84	0	6
A231	N001	N22	N48	2.0	0	6
A232	N001	N22	N38	0.99	0	3
A233	N001	N22	N40	0.37	0	5
A234	N001	N22	N47	0.47	0	4
A235	N001	N23	N34	49.16	0	1000
A236	N001	N23	N40	2.14	0	5
A237	N001	N23	N43	0.43	0	3
A238	N001	N23	N50	1.76	0	5
A239	N001	N23	N35	0.48	0	5
A240	N001	N23	N48	1.28	0	4
A241	N001	N23	N37	1.79	0	5
A242	N001	N23	N35	0.19	0	3
A243	N001	N23	N50	0.48	0	3
A244	N001	N23	N38	0.52	0	6
A245	N001	N24	N34	32.06	0	1000
A246	N001	N24	N41	3.07	0	4
A247	N001	N24	N43	0.31	0	4
A248	N001	N24	N42	1.51	0	3
A249	N001	N24	N38	1.78	0	5
A250	N001	N24	N37	0.48	0	4
A251	N001	N24	N35	1.6	0	4
A252	N001	N24	N45	0.64	0	4
A253	N001	N24	N39	1.6	0	6
A254	N001	N24	N47	0.59	0	4
A255	N001	N24	N42	0.19	0	3
A256	N001	N25	N34	34.06	0	1000
A257	N001	N25	N42	3.31	0	6
A258	N001	N25	N36	0.3	0	3
A259	N001	N25	N43	1.21	0	5
A260	N001	N25	N46	1.74	0	4
A261	N001	N25	N45	1.41	0	5
A262	N001	N25	N35	0.02	0	3
A263	N001	N25	N37	1.67	0	4
A264	N001	N25	N43	1.42	0	5
A265	N001	N26	N34	48.14	0	1000
A266	N001	N26	N43	3.51	0	6
A267	N001	N26	N50	0.96	0	5
A268	N001	N26	N44	1.65	0	4
A269	N001	N26	N49	1.17	0	3
A270	N001	N26	N45	0.95	0	6
A271	N001	N26	N35	0.39	0	6
A272	N001	N26	N37	1.31	0	5
A273	N001	N26	N39	1.83	0	4
A274	N001	N27	N34	44.32	0	1000
A275	N001	N27	N44	3.36	0	6
A276	N001	N27	N46	1.94	0	4
A277	N001	N27	N50	0.28	0	5
A278	N001	N27	N49	1.76	0	5
A279	N001	N27	N39	0.34	0	6
A280	N001	N27	N49	0.88	0	4
A281	N001	N27	N50	1.79	0	5
A282	N001	N27	N49	1.95	0	5
A283	N001	N27	N39	0.68	0	5
A284	N001	N28	N34	37.73	0	1000
A285	N001	N28	N45	3.08	0	4
A286	N001	N28	N35	1.45	0	4
A287	N001	N28	N36	0.67	0	6
A288	N001	N28	N41	0.3	0	4
A289	N001	N28	N39	0.06	0	5
A290	N001	N28	N42	0.31	0	4
A291	N001	N28	N42	0.7	0	5
A292	N001	N28	N42	1.32	0	4
A293	N001	N28	N41	0.76	0	4
A294	N001	N29	N34	32.9	0	1000
A295	N001	N29	N46	3.06	0	3
A296	N001	N29	N48	1.71	0	5
A297	N001	N29	N40	1.09	0	3
A298	N001	N29	N41	0.11	0	3
A299	N001	N29	N48	0.21	0	6
A300	N001	N29	N45	1.62	0	5
A301	N001	N29	N49	0.81	0	6
A302	N001	N29	N37	1.24	0	5
A303	N001	N29	N43	1.67	0	6
A304	N001	N30	N34	42.78	0	1000
A305	N001	N30	N47	3.7	0	6
A306	N001	N30	N40	1.55	0	3
A307	N001	N30	N41	0.7	0	3
A308	N001	N30	N42	0.57	0	4
A309	N001	N30	N42	0.25	0	3
A310	N001	N30	N50	0.59	0	6
A311	N001	N30	N43	0.21	0	3
A312	N001	N30	N43	0.12	0	3
A313	N001	N30	N50	1.99	0	5
A314	N001	N30	N48	0.99	0	6
A315	N001	N31	N34	38.56	0	1000
A316	N001	N31	N48	2.79	0	3
A317	N001	N31	N38	0.23	0	6
A318	N001	N31	N42	1.77	0	5
A319	N001	N31	N40	1.08	0	4
A320	N001	N31	N39	0.23	0	6
A321	N001	N31	N35	1.54	0	6
A322	N001	N31	N35	1.35	0	4
A323	N001	N31	N37	0.86	0	6
A324	N001	N32	N34	46.34	0	1000
A325	N001	N32	N49	2.68	0	5
A326	N001	N32	N44	1.65	0	5
A327	N001	N32	N38	0.1	0	3
A328	N001	N32	N41	1.11	0	3
A329	N001	N32	N37	0.41	0	3
A330	N001	N32	N41	0.28	0	5
A331	N001	N32	N38	0.93	0	3
A332	N001	N32	N42	0.33	0	6
A333	N001	N32	N41	0.71	0	6
A334	N001	N33	N34	36.48	0	1000
A335	N001	N33	N50	2.0	0	4
A336	N001	N33	N38	1.23	0	4
A337	N001	N33	N48	0.92	0	6
A338	N001	N33	N48	0.2	0	3
A339	N001	N33	N40	1.29	0	6
A340	N001	N33	N49	0.69	0	4
A341	N001	N33	N35	1.44	0	3
A342	N001	N33	N47	0.98	0	5
A343	N001	N33	N45	1.31	0	6
A344	N001	N34	N52	4.52	0	1000
A345	N001	N34	N53	4.72	0	1000
A346	N001	N34	N54	4.2	0	1000
A347	N001	N34	N55	3.59	0	1000
A348	N001	N34	N56	3.02	0	1000
A349	N001	N34	N57	4.17	0	1000
A350	N001	N34	N58	3.78	0	1000
A351	N001	N34	N59	4.63	0	1000
A352	N001	N34	N60	4.6	0	1000
A353	N001	N34	N61	3.02	0	1000
A354	N001	N34	N62	3.6	0	1000
A355	N001	N34	N63	4.1	0	1000
A356	N001	N34	N64	4.48	0	1000
A357	N001	N34	N65	4.91	0	1000
A358	N001	N34	N66	4.65	0	1000
A359	N001	N34	N67	4.36	0	1000
A360	N001	N35	N51	45.19	0	1000
A361	N001	N35	N52	2.87	0	5
A362	N001	N35	N64	1.02	0	6
A363	N001	N35	N61	0.03	0	5
A364	N001	N35	N65	0.56	0	3
A365	N001	N35	N59	0.01	0	5
A366	N001	N35	N66	0.51	0	3
A367	N001	N35	N54	0.56	0	6
A368	N001	N35	N66	0.86	0	6
A369	N001	N36	N51	43.52	0	1000
A370	N001	N36	N53	3.64	0	4
A371	N001	N36	N54	0.89	0	6
A372	N001	N36	N58	1.25	0	4
A373	N001	N36	N64	0.04	0	4
A374	N001	N36	N56	0.09	0	5
A375	N001	N36	N57	1.84	0	3
A376	N001	N36	N54	1.17	0	4
A377	N001	N37	N51	42.07	0	1000
A378	N001	N37	N54	3.57	0	6
A379	N001	N37	N55	0.21	0	4
A380	N001	N37	N52	0.58	0	5
A381	N001	N37	N55	0.12	0	4
A382	N001	N37	N53	0.36	0	6
A383	N001	N37	N58	0.03	0	6
A384	N001	N37	N63	0.97	0	5
A385	N001	N37	N59	0.05	0	4
A386	N001	N38	N51	34.27	0	1000
A387	N001	N38	N55	3.08	0	4
A388	N001	N38	N56	0.44	0	4
A389	N001	N38	N60	0.57	0	3
A390	N001	N38	N66	0.55	0	6
A391	N001	N38	N59	0.27	0	6
A392	N001	N38	N67	1.22	0	5
A393	N001	N38	N62	0.92	0	6
A394	N001	N39	N51	45.55	0	1000
A395	N001	N39	N56	3.56	0	6
A396	N001	N39	N58	1.33	0	3
A397	N001	N39	N67	0.09	0	6
A398	N001	N39	N63	1.35	0	6
A399	N001	N39	N53	1.79	0	3
A400	N001	N39	N54	1.63	0	3
A401	N001	N39	N63	1.05	0	4
A402	N001	N39	N62	0.76	0	6
A403	N001	N40	N51	48.28	0	1000
A404	N001	N40	N57	2.75	0	6
A405	N001	N40	N66	0.02	0	3
A406	N001	N40	N56	1.18	0	4
A407	N001	N40	N56	1.25	0	3
A408	N001	N40	N53	1.4	0	3
A409	N001	N40	N61	1.55	0	4
A410	N001	N40	N53	0.3	0	6
A411	N001	N40	N63	1.75	0	5
A412	N001	N40	N58	1.19	0	6
A413	N001	N40	N61	0.71	0	6
A414	N001	N41	N51	32.58	0	1000
A415	N001	N41	N58	2.08	0	6
A416	N001	N41	N65	2.0	0	5
A417	N001	N41	N59	0.94	0	4
A418	N001	N41	N60	1.9	0	5
A419	N001	N41	N52	0.56	0	4
A420	N001	N41	N55	0.15	0	5
A421	N001	N41	N55	1.07	0	6
A422	N001	N41	N55	1.56	0	3
A423	N001	N42	N51	46.97	0	1000
A424	N001	N42	N59	2.19	0	6
A425	N001	N42	N58	0.19	0	3
A426	N001	N42	N58	0.13	0	4
A427	N001	N42	N57	0.74	0	6
A428	N001	N42	N65	0.93	0	3
A429	N001	N42	N67	0.2	0	4
A430	N001	N42	N53	0.7	0	4
A431	N001	N42	N67	1.32	0	3
A432	N001	N42	N60	0.94	0	6
A433	N001	N43	N51	48.3	0	1000
A434	N001	N43	N60	2.5	0	4
A435	N001	N43	N62	1.6	0	5
A436	N001	N43	N66	0.34	0	5
A437	N001	N43	N61	0.84	0	5
A438	N001	N43	N66	0.64	0	3
A439	N001	N43	N53	0.47	0	3
A440	N001	N43	N59	0.24	0	3
A441	N001	N44	N51	46.01	0	1000
A442	N001	N44	N61	2.31	0	6
A443	N001	N44	N65	1.35	0	3
A444	N001	N44	N55	0.33	0	5
A445	N001	N44	N58	0.85	0	4
A446	N001	N44	N65	0.02	0	3
A447	N001	N44	N53	0.67	0	6
A448	N001	N44	N66	0.4	0	3
A449	N001	N44	N57	1.37	0	6
A450	N001	N44	N63	0.13	0	4
A451	N001	N45	N51	31.32	0	1000
A452	N001	N45	N62	2.14	0	5
A453	N001	N45	N65	1.98	0	3
A454	N001	N45	N56	0.59	0	6
A455	N001	N45	N58	1.35	0	4
A456	N001	N45	N67	0.88	0	6
A457	N001	N45	N52	1.74	0	3
A458	N001	N45	N60	1.0	0	4
A459	N001	N45	N53	0.95	0	3
A460	N001	N46	N51	42.06	0	1000
A461	N001	N46	N63	2.83	0	5
A462	N001	N46	N60	0.95	0	5
A463	N001	N46	N57	0.25	0	4
A464	N001	N46	N60	1.89	0	5
A465	N001	N46	N56	1.29	0	6
A466	N001	N46	N58	1.09	0	3
A467	N001	N46	N65	1.54	0	5
A468	N001	N46	N58	0.62	0	4
A469	N001	N46	N65	0.21	0	3
A470	N001	N47	N51	30.51	0	1000
A471	N001	N47	N64	2.51	0	5
A472	N001	N47	N55	1.49	0	6
A473	N001	N47	N57	1.42	0	3
A474	N001	N47	N62	1.55	0	4
A475	N001	N47	N65	1.31	0	3
A476	N001	N47	N52	0.63	0	5
A477	N001	N47	N59	0.6	0	3
A478	N001	N47	N60	0.79	0	4
A479	N001	N47	N59	0.5	0	5
A480	N001	N48	N51	39.41	0	1000
A481	N001	N48	N65	3.75	0	5
A482	N001	N48	N53	1.69	0	6
A483	N001	N48	N57	0.04	0	3
A484	N001	N48	N66	0.17	0	4
A485	N001	N48	N67	0.24	0	6
A486	N001	N48	N64	0.24	0	3
A487	N001	N48	N53	0.66	0	5
A488	N001	N48	N53	1.74	0	5
A489	N001	N49	N51	42.68	0	1000
A490	N001	N49	N66	3.99	0	5
A491	N001	N49	N56	1.25	0	6
A492	N001	N49	N60	1.57	0	4
A493	N001	N49	N63	1.21	0	6
A494	N001	N49	N63	1.04	0	3
A495	N001	N49	N67	0.59	0	4
A496	N001	N49	N64	0.3	0	3
A497	N001	N50	N51	46.13	0	1000
A498	N001	N50	N67	3.55	0	5
A499	N001	N50	N57	1.72	0	4
A500	N001	N50	N55	0.93	0	5
A501	N001	N50	N61	1.88	0	4
A502	N001	N50	N55	1.92	0	6
A503	N001	N50	N54	1.54	0	5
A504	N001	N50	N53	1.96	0	5
A505	N001	N50	N54	1.96	0	4
