Arc_ID	Net_ID	from_N	to_N	cost	low	up
A209	N001	N25	N28	0.15	0	6
A210	N001	N25	N30	0.14	0	4
A211	N001	N25	N36	1.78	0	5
A212	N001	N26	N40	3.5	0	1000
A213	N001	N26	N41	3.66	0	1000
A214	N001	N26	N42	4.19	0	1000
A215	N001	N26	N43	3.83	0	1000
A216	N001	N26	N44	3.79	0	1000
A217	N001	N26	N45	4.15	0	1000
A218	N001	N26	N46	4.7	0	1000
A219	N001	N26	N47	4.6	0	1000
A220	N001	N26	N48	3.35	0	1000
A221	N001	N26	N49	3.3	0	1000
A222	N001	N26	N50	3.02	0	1000
A223	N001	N26	N51	3.64	0	1000
A224	N001	N27	N39	42.64	0	1000
A225	N001	N27	N40	2.93	0	5
A226	N001	N27	N41	1.36	0	3
A227	N001	N27	N43	0.29	0	3
A228	N001	N27	N47	1.39	0	4
A229	N001	N27	N42	1.98	0	4
A230	N001	N27	N47	0.44	0	5
A231	N001	N28	N39	39.9	0	1000
A232	N001	N28	N41	2.52	0	3
A233	N001	N28	N44	0.53	0	6
A234	N001	N28	N47	0.59	0	6
A235	N001	N28	N46	1.85	0	4
A236	N001	N28	N50	0.81	0	5
A237	N001	N28	N43	0.11	0	6
A238	N001	N29	N39	47.65	0	1000
A239	N001	N29	N42	2.35	0	4
A240	N001	N29	N50	0.16	0	6
A241	N001	N29	N41	0.44	0	5
A242	N001	N29	N47	0.69	0	3
A243	N001	N29	N47	0.06	0	4
A244	N001	N29	N49	0.93	0	4
A245	N001	N30	N39	48.68	0	1000
A246	N001	N30	N43	3.6	0	6
A247	N001	N30	N51	0.13	0	3
A248	N001	N30	N46	1.57	0	5
A249	N001	N30	N50	1.63	0	4
A250	N001	N30	N49	0.51	0	4
A251	N001	N30	N50	1.16	0	5
A252	N001	N30	N41	1.57	0	4
A253	N001	N31	N39	48.27	0	1000
A254	N001	N31	N44	3.34	0	6
A255	N001	N31	N51	1.49	0	5
A256	N001	N31	N50	0.23	0	6
A257	N001	N31	N41	0.47	0	3
A258	N001	N31	N43	1.95	0	3
A259	N001	N31	N43	1.95	0	3
A260	N001	N31	N40	0.85	0	4
A261	N001	N32	N39	31.21	0	1000
A262	N001	N32	N45	3.53	0	3
A263	N001	N32	N48	1.52	0	3
A264	N001	N32	N47	0.09	0	6
A265	N001	N32	N49	0.52	0	4
A266	N001	N32	N50	1.61	0	4
A267	N001	N32	N51	1.13	0	6
A268	N001	N32	N48	0.6	0	3
A269	N001	N32	N50	0.11	0	6
A270	N001	N33	N39	40.48	0	1000
A271	N001	N33	N46	2.37	0	6
A272	N001	N33	N44	1.41	0	6
A273	N001	N33	N40	0.67	0	3
A274	N001	N33	N49	0.09	0	5
A275	N001	N33	N40	0.93	0	3
A276	N001	N33	N40	1.42	0	5
A277	N001	N34	N39	35.74	0	1000
A278	N001	N34	N47	3.88	0	3
A279	N001	N34	N43	0.96	0	4
A280	N001	N34	N40	0.01	0	6
A281	N001	N34	N46	0.18	0	4
A282	N001	N34	N48	0.43	0	3
A283	N001	N34	N48	1.33	0	4
A284	N001	N34	N49	0.62	0	4
A285	N001	N35	N39	42.4	0	1000
A286	N001	N35	N48	3.3	0	3
A287	N001	N35	N49	1.12	0	4
A288	N001	N35	N46	1.05	0	3
A289	N001	N35	N41	1.48	0	4
A290	N001	N35	N50	1.52	0	3
A291	N001	N35	N49	0.17	0	4
A292	N001	N36	N39	31.88	0	1000
A293	N001	N36	N49	2.61	0	4
A294	N001	N36	N50	0.79	0	5
A295	N001	N36	N43	1.21	0	3
A296	N001	N36	N46	1.94	0	5
A297	N001	N36	N41	0.8	0	4
A298	N001	N36	N50	1.07	0	4
A299	N001	N36	N42	0.99	0	4
A300	N001	N37	N39	30.99	0	1000
A301	N001	N37	N50	3.71	0	3
A302	N001	N37	N49	1.38	0	5
A303	N001	N37	N42	1.37	0	5
A304	N001	N37	N46	0.91	0	4
A305	N001	N37	N42	0.96	0	4
A306	N001	N37	N43	1.66	0	4
A307	N001	N38	N39	35.49	0	1000
A308	N001	N38	N51	3.14	0	5
A309	N001	N38	N47	1.85	0	4
A310	N001	N38	N41	0.45	0	4
A311	N001	N38	N40	0.74	0	5
A312	N001	N38	N45	1.93	0	4
A313	N001	N38	N40	0.82	0	5
