Arc_ID	Net_ID	from_N	to_N	cost	low	up
A62	N001	N6	N16	0.46	0	3
A63	N001	N6	N26	1.24	0	4
A64	N001	N7	N15	36.84	0	1000
A65	N001	N7	N22	3.81	0	3
A66	N001	N7	N26	1.72	0	3
A67	N001	N7	N28	0.32	0	3
A68	N001	N7	N25	0.99	0	5
A69	N001	N7	N19	0.26	0	4
A70	N001	N7	N17	1.15	0	4
A71	N001	N7	N18	0.83	0	4
A72	N001	N7	N20	0.25	0	4
A73	N001	N7	N18	1.49	0	5
A74	N001	N8	N15	49.26	0	1000
A75	N001	N8	N23	2.18	0	6
A76	N001	N8	N16	1.67	0	4
A77	N001	N8	N28	0.18	0	4
A78	N001	N8	N27	1.07	0	4
A79	N001	N8	N22	1.05	0	4
A80	N001	N8	N27	1.77	0	4
A81	N001	N8	N25	0.33	0	6
A82	N001	N9	N15	31.05	0	1000
A83	N001	N9	N24	2.49	0	4
A84	N001	N9	N20	1.78	0	3
A85	N001	N9	N19	1.67	0	6
A86	N001	N9	N22	1.02	0	3
A87	N001	N9	N20	0.12	0	3
A88	N001	N9	N25	0.45	0	3
A89	N001	N9	N16	1.2	0	6
A90	N001	N9	N28	1.33	0	5
A91	N001	N10	N15	46.75	0	1000
A92	N001	N10	N25	3.45	0	5
A93	N001	N10	N18	0.58	0	3
A94	N001	N10	N18	0.07	0	5
A95	N001	N10	N16	0.28	0	4
A96	N001	N10	N19	0.92	0	4
A97	N001	N10	N27	1.24	0	5
A98	N001	N10	N29	1.9	0	6
A99	N001	N11	N15	46.97	0	1000
A100	N001	N11	N26	2.06	0	3
A101	N001	N11	N23	1.29	0	5
A102	N001	N11	N27	1.87	0	6
A103	N001	N11	N17	0.08	0	5
A104	N001	N11	N23	0.63	0	3
A105	N001	N11	N27	1.29	0	5
A106	N001	N11	N16	0.27	0	3
A107	N001	N11	N28	1.78	0	5
A108	N001	N12	N15	35.99	0	1000
A109	N001	N12	N27	3.0	0	4
A110	N001	N12	N18	0.65	0	4
A111	N001	N12	N21	1.66	0	3
A112	N001	N12	N17	1.74	0	3
A113	N001	N12	N29	1.98	0	5
A114	N001	N12	N24	0.43	0	5
A115	N001	N12	N23	1.37	0	3
A116	N001	N12	N25	0.79	0	6
A117	N001	N13	N15	36.66	0	1000
A118	N001	N13	N28	2.92	0	3
A119	N001	N13	N22	1.42	0	4
A120	N001	N13	N17	1.57	0	5
A121	N001	N13	N26	0.21	0	4
A122	N001	N13	N26	0.17	0	4
A123	N001	N13	N20	1.26	0	5
A124	N001	N13	N29	1.77	0	5
A125	N001	N13	N22	1.3	0	3
A126	N001	N14	N15	33.31	0	1000
A127	N001	N14	N29	3.11	0	6
A128	N001	N14	N22	1.22	0	3
A129	N001	N14	N21	1.17	0	5
A130	N001	N14	N26	0.65	0	4
A131	N001	N14	N21	0.39	0	4
A132	N001	N14	N18	0.45	0	5
A133	N001	N14	N18	1.39	0	4
A134	N001	N15	N31	3.24	0	1000
A135	N001	N15	N32	3.47	0	1000
A136	N001	N15	N33	3.13	0	1000
A137	N001	N15	N34	3.65	0	1000
A138	N001	N15	N35	3.71	0	1000
A139	N001	N15	N36	4.29	0	1000
A140	N001	N15	N37	4.16	0	1000
A141	N001	N15	N38	3.29	0	1000
A142	N001	N15	N39	4.72	0	1000
A143	N001	N15	N40	4.59	0	1000
A144	N001	N15	N41	4.29	0	1000
A145	N001	N15	N42	3.99	0	1000
A146	N001	N15	N43	3.73	0	1000
A147	N001	N15	N44	4.15	0	1000
A148	N001	N16	N30	42.18	0	1000
A149	N001	N16	N31	3.9	0	4
A150	N001	N16	N42	0.67	0	5
A151	N001	N16	N40	1.59	0	5
A152	N001	N16	N38	0.66	0	6
A153	N001	N16	N38	0.09	0	4
A154	N001	N16	N40	0.95	0	6
A155	N001	N16	N32	1.72	0	6
A156	N001	N16	N34	0.78	0	3
A157	N001	N17	N30	36.56	0	1000
A158	N001	N17	N32	2.09	0	3
A159	N001	N17	N41	1.38	0	3
A160	N001	N17	N31	0.61	0	5
A161	N001	N17	N39	0.69	0	6
A162	N001	N17	N37	1.69	0	3
A163	N001	N17	N35	0.1	0	5
A164	N001	N17	N31	1.5	0	3
A165	N001	N17	N43	1.94	0	5
A166	N001	N18	N30	49.34	0	1000
A167	N001	N18	N33	2.46	0	5
A168	N001	N18	N42	1.27	0	6
A169	N001	N18	N35	0.77	0	6
A170	N001	N18	N34	1.0	0	4
A171	N001	N18	N31	0.07	0	5
A172	N001	N18	N32	0.7	0	3
A173	N001	N18	N38	0.15	0	5
A174	N001	N18	N34	1.59	0	5
A175	N001	N18	N37	1.21	0	3
A176	N001	N19	N30	33.36	0	1000
A177	N001	N19	N34	2.38	0	4
A178	N001	N19	N37	1.39	0	5
A179	N001	N19	N44	0.89	0	3
A180	N001	N19	N40	0.81	0	3
A181	N001	N19	N42	0.39	0	5
A182	N001	N19	N36	0.34	0	3
A183	N001	N19	N44	1.84	0	3
A184	N001	N19	N37	1.42	0	5
A185	N001	N20	N30	42.99	0	1000
A186	N001	N20	N35	2.83	0	3
A187	N001	N20	N31	1.46	0	4
A188	N001	N20	N34	0.69	0	6
A189	N001	N20	N31	1.86	0	6
A190	N001	N20	N41	1.78	0	6
A191	N001	N20	N33	1.58	0	4
A192	N001	N20	N34	1.35	0	3
A193	N001	N21	N30	45.8	0	1000
A194	N001	N21	N36	2.65	0	6
A195	N001	N21	N39	0.8	0	5
A196	N001	N21	N32	0.45	0	6
A197	N001	N21	N41	1.42	0	4
A198	N001	N21	N41	0.08	0	6
A199	N001	N21	N31	1.49	0	5
A200	N001	N22	N30	32.77	0	1000
A201	N001	N22	N37	3.62	0	4
A202	N001	N22	N44	0.61	0	4
A203	N001	N22	N36	1.37	0	4
A204	N001	N22	N40	0.25	0	5
A205	N001	N22	N40	1.95	0	5
A206	N001	N22	N38	0.62	0	6
A207	N001	N22	N35	1.57	0	5
A208	N001	N23	N30	48.0	0	1000
A209	N001	N23	N38	3.36	0	5
A210	N001	N23	N31	0.01	0	3
A211	N001	N23	N36	1.61	0	3
A212	N001	N23	N43	1.76	0	6
A213	N001	N23	N37	0.6	0	6
A214	N001	N23	N34	0.29	0	6
A215	N001	N23	N40	0.65	0	6
A216	N001	N24	N30	49.91	0	1000
A217	N001	N24	N39	3.78	0	4
A218	N001	N24	N40	0.21	0	6
A219	N001	N24	N38	1.49	0	4
A220	N001	N24	N34	1.8	0	5
A221	N001	N24	N40	0.68	0	5
A222	N001	N24	N31	0.07	0	3
A223	N001	N24	N42	1.72	0	4
A224	N001	N25	N30	43.85	0	1000
A225	N001	N25	N40	3.8	0	3
A226	N001	N25	N34	1.02	0	5
A227	N001	N25	N44	1.32	0	6
A228	N001	N25	N33	0.07	0	6
A229	N001	N25	N34	0.09	0	4
A230	N001	N25	N44	0.6	0	6
A231	N001	N26	N30	30.62	0	1000
A232	N001	N26	N41	2.67	0	5
A233	N001	N26	N32	1.15	0	4
A234	N001	N26	N31	1.37	0	6
A235	N001	N26	N39	1.24	0	6
A236	N001	N26	N38	0.91	0	3
A237	N001	N26	N35	0.38	0	3
A238	N001	N26	N43	0.61	0	3
A239	N001	N27	N30	49.12	0	1000
A240	N001	N27	N42	3.66	0	3
A241	N001	N27	N44	1.97	0	5
A242	N001	N27	N35	0.86	0	5
A243	N001	N27	N40	0.23	0	4
A244	N001	N27	N40	0.12	0	4
A245	N001	N27	N37	1.94	0	5
A246	N001	N27	N31	1.78	0	3
A247	N001	N28	N30	40.66	0	1000
A248	N001	N28	N43	2.25	0	3
A249	N001	N28	N42	0.58	0	6
A250	N001	N28	N33	0.15	0	3
A251	N001	N28	N37	0.04	0	6
A252	N001	N28	N33	1.96	0	3
A253	N001	N28	N31	0.24	0	3
A254	N001	N28	N31	0.09	0	5
A255	N001	N29	N30	40.44	0	1000
A256	N001	N29	N44	2.05	0	5
A257	N001	N29	N34	1.66	0	6
A258	N001	N29	N38	1.55	0	5
A259	N001	N29	N36	0.37	0	5
A260	N001	N29	N37	1.97	0	3
A261	N001	N29	N39	0.18	0	3
A262	N001	N29	N36	0.67	0	5
A263	N001	N29	N36	1.58	0	3
A264	N001	N30	N46	4.78	0	1000
A265	N001	N30	N47	4.96	0	1000
A266	N001	N30	N48	4.07	0	1000
A267	N001	N30	N49	3.88	0	1000
A268	N001	N30	N50	3.6	0	1000
A269	N001	N30	N51	4.39	0	1000
A270	N001	N30	N52	3.77	0	1000
A271	N001	N30	N53	3.87	0	1000
A272	N001	N30	N54	3.01	0	1000
A273	N001	N30	N55	3.78	0	1000
A274	N001	N30	N56	4.07	0	1000
A275	N001	N30	N57	4.93	0	1000
A276	N001	N30	N58	3.43	0	1000
A277	N001	N30	N59	4.29	0	1000
A278	N001	N31	N45	36.6	0	1000
A279	N001	N31	N46	3.39	0	3
A280	N001	N31	N49	1.41	0	4
A281	N001	N31	N47	1.26	0	6
A282	N001	N31	N47	0.34	0	6
A283	N001	N31	N51	1.03	0	6
A284	N001	N31	N52	1.87	0	5
A285	N001	N31	N54	1.36	0	6
A286	N001	N31	N56	1.64	0	3
A287	N001	N31	N47	1.98	0	6
A288	N001	N32	N45	45.33	0	1000
A289	N001	N32	N47	3.87	0	6
A290	N001	N32	N59	0.56	0	6
A291	N001	N32	N52	1.24	0	4
A292	N001	N32	N58	0.63	0	3
A293	N001	N32	N57	1.07	0	5
A294	N001	N32	N58	1.37	0	3
A295	N001	N33	N45	37.95	0	1000
A296	N001	N33	N48	3.35	0	6
A297	N001	N33	N50	0.28	0	5
A298	N001	N33	N50	0.53	0	5
A299	N001	N33	N58	0.74	0	5
A300	N001	N33	N47	0.03	0	4
A301	N001	N33	N57	1.64	0	3
A302	N001	N33	N51	0.67	0	5
A303	N001	N33	N55	1.56	0	4
A304	N001	N34	N45	33.88	0	1000
A305	N001	N34	N49	2.05	0	4
A306	N001	N34	N57	0.85	0	4
A307	N001	N34	N58	1.26	0	3
A308	N001	N34	N59	0.53	0	4
A309	N001	N34	N52	1.68	0	6
A310	N001	N34	N46	0.03	0	3
A311	N001	N35	N45	32.24	0	1000
A312	N001	N35	N50	2.78	0	3
A313	N001	N35	N56	1.97	0	3
A314	N001	N35	N47	1.42	0	4
A315	N001	N35	N52	0.2	0	6
A316	N001	N35	N55	0.01	0	5
A317	N001	N35	N46	0.69	0	6
A318	N001	N35	N49	1.1	0	6
A319	N001	N36	N45	45.72	0	1000
A320	N001	N36	N51	3.68	0	6
A321	N001	N36	N49	0.22	0	4
A322	N001	N36	N49	1.88	0	5
A323	N001	N36	N53	0.45	0	3
A324	N001	N36	N47	0.43	0	3
A325	N001	N36	N49	0.03	0	6
A326	N001	N36	N58	1.74	0	3
A327	N001	N36	N46	1.79	0	4
A328	N001	N36	N57	1.12	0	6
A329	N001	N37	N45	47.05	0	1000
A330	N001	N37	N52	2.97	0	6
A331	N001	N37	N46	1.71	0	3
A332	N001	N37	N51	0.65	0	5
A333	N001	N37	N59	0.26	0	5
A334	N001	N37	N57	1.14	0	3
A335	N001	N37	N46	0.72	0	5
A336	N001	N37	N46	0.61	0	5
A337	N001	N37	N53	0.47	0	3
A338	N001	N37	N51	0.61	0	3
A339	N001	N38	N45	40.15	0	1000
A340	N001	N38	N53	3.22	0	6
A341	N001	N38	N57	1.79	0	5
A342	N001	N38	N50	0.04	0	3
A343	N001	N38	N49	1.74	0	4
A344	N001	N38	N58	1.32	0	6
A345	N001	N38	N46	1.59	0	4
A346	N001	N39	N45	42.63	0	1000
A347	N001	N39	N54	2.35	0	5
A348	N001	N39	N48	0.83	0	4
A349	N001	N39	N51	1.79	0	5
A350	N001	N39	N56	0.94	0	6
A351	N001	N39	N47	1.85	0	4
A352	N001	N39	N48	1.64	0	4
A353	N001	N39	N57	0.95	0	5
A354	N001	N40	N45	46.42	0	1000
A355	N001	N40	N55	3.59	0	6
A356	N001	N40	N48	1.62	0	6
A357	N001	N40	N47	1.27	0	3
A358	N001	N40	N56	1.25	0	5
A359	N001	N40	N49	1.57	0	4
A360	N001	N40	N59	1.04	0	3
A361	N001	N40	N56	1.56	0	6
A362	N001	N41	N45	39.6	0	1000
A363	N001	N41	N56	2.11	0	5
A364	N001	N41	N52	1.37	0	3
A365	N001	N41	N55	0.44	0	4
A366	N001	N41	N57	0.16	0	4
A367	N001	N41	N47	1.69	0	5
A368	N001	N41	N46	1.97	0	3
A369	N001	N41	N53	0.17	0	3
A370	N001	N41	N50	1.68	0	5
A371	N001	N42	N45	37.83	0	1000
A372	N001	N42	N57	2.29	0	3
A373	N001	N42	N56	1.46	0	3
A374	N001	N42	N59	1.76	0	3
A375	N001	N42	N46	1.78	0	5
A376	N001	N42	N55	0.64	0	4
A377	N001	N42	N55	0.63	0	5
A378	N001	N42	N50	1.46	0	6
A379	N001	N42	N49	0.85	0	6
A380	N001	N43	N45	45.09	0	1000
A381	N001	N43	N58	3.18	0	4
A382	N001	N43	N57	0.91	0	5
A383	N001	N43	N47	1.22	0	3
A384	N001	N43	N51	1.14	0	5
A385	N001	N43	N59	1.25	0	4
A386	N001	N43	N46	0.85	0	3
A387	N001	N43	N56	1.77	0	3
A388	N001	N44	N45	30.46	0	1000
A389	N001	N44	N59	2.6	0	5
A390	N001	N44	N52	0.12	0	3
A391	N001	N44	N54	0.8	0	4
A392	N001	N44	N47	1.74	0	5
A393	N001	N44	N46	1.38	0	3
A394	N001	N44	N50	1.4	0	3
A395	N001	N44	N51	0.78	0	6
A396	N001	N44	N48	0.18	0	6
A397	N001	N44	N55	1.54	0	5
