Arc_ID	Net_ID	from_N	to_N	cost	low	up
A198	N001	N26	N47	6.43	0	8
A199	N001	N27	N36	125.16	0	1000
A200	N001	N27	N39	36.01	0	9
A201	N001	N27	N42	13.45	0	8
A202	N001	N27	N41	1.67	0	9
A203	N001	N27	N43	7.23	0	6
A204	N001	N27	N41	0.23	0	6
A205	N001	N27	N46	1.22	0	8
A206	N001	N27	N37	16.42	0	8
A207	N001	N28	N36	100.78	0	1000
A208	N001	N28	N40	24.83	0	7
A209	N001	N28	N43	3.55	0	8
A210	N001	N28	N47	7.82	0	8
A211	N001	N28	N44	11.96	0	5
A212	N001	N28	N43	17.84	0	9
A213	N001	N28	N38	14.86	0	5
A214	N001	N28	N43	11.39	0	8
A215	N001	N29	N36	143.3	0	1000
A216	N001	N29	N41	34.95	0	6
A217	N001	N29	N45	5.47	0	7
A218	N001	N29	N47	15.95	0	9
A219	N001	N29	N46	17.84	0	9
A220	N001	N29	N37	13.91	0	7
A221	N001	N29	N43	13.08	0	8
A222	N001	N29	N45	13.87	0	6
A223	N001	N30	N36	103.49	0	1000
A224	N001	N30	N42	33.53	0	5
A225	N001	N30	N47	12.76	0	8
A226	N001	N30	N38	6.57	0	5
A227	N001	N30	N38	5.15	0	8
A228	N001	N30	N39	6.72	0	7
A229	N001	N31	N36	143.57	0	1000
A230	N001	N31	N43	33.59	0	5
A231	N001	N31	N46	11.28	0	9
A232	N001	N31	N41	5.56	0	8
A233	N001	N31	N37	15.84	0	5
A234	N001	N31	N40	3.9	0	8
A235	N001	N31	N47	4.78	0	7
A236	N001	N31	N46	12.05	0	5
A237	N001	N32	N36	161.52	0	1000
A238	N001	N32	N44	29.15	0	9
A239	N001	N32	N47	15.54	0	7
A240	N001	N32	N38	2.54	0	5
A241	N001	N32	N41	15.6	0	6
A242	N001	N32	N38	13.78	0	5
A243	N001	N32	N38	1.65	0	7
A244	N001	N33	N36	103.72	0	1000
A245	N001	N33	N45	23.7	0	8
A246	N001	N33	N41	17.56	0	5
A247	N001	N33	N40	19.54	0	6
A248	N001	N33	N39	15.71	0	6
A249	N001	N33	N46	9.96	0	9
A250	N001	N33	N47	4.59	0	9
A251	N001	N34	N36	115.12	0	1000
A252	N001	N34	N46	35.68	0	8
A253	N001	N34	N41	12.43	0	7
A254	N001	N34	N37	9.68	0	5
A255	N001	N34	N39	10.21	0	8
A256	N001	N34	N40	6.37	0	6
A257	N001	N34	N43	9.35	0	8
A258	N001	N35	N36	107.7	0	1000
A259	N001	N35	N47	27.82	0	6
A260	N001	N35	N42	5.62	0	6
A261	N001	N35	N42	2.97	0	6
A262	N001	N35	N39	4.97	0	9
A263	N001	N35	N45	8.52	0	8
A264	N001	N35	N43	2.09	0	8
